pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p200049	-0.02480	0.44687	-0.13182	-0.23646	-0.03960	0.42740	0.12342	-0.12701	0.32165	-0.25990	-0.13952	-0.01564	0.03495	0.00415	-0.15344	0.06721	0.01459	0.13547	-0.15971	0.01768	-0.55460	0.02373	-0.11408	0.66349	-0.07837	0.16584	-0.33675	0.58810	-0.16314	-0.02059	0.48849	0.09662	-0.18544	0.01572	0.19089	-0.04897	0.08731	-0.16800	-0.46337	-0.02837	-0.35422	-0.04358	-0.08135	-0.35415	-0.06357	0.48387	-0.00794	0.20264	0.17663	-0.02055	0.97832	0.01756	0.13519	0.11220	0.62847	-0.05981	0.19910	-0.05737	-0.00928	-0.09878	-0.05694	0.06537	-0.31970	-0.09961	(Location $e0 $x0)
p200061	0.03723	0.36673	-0.32474	-0.22270	0.11268	0.06066	-0.18200	0.26855	-0.37012	-0.07360	0.01367	0.11387	0.01062	-0.04726	0.16810	-0.29382	0.02532	-0.37612	-0.05504	0.35366	-0.14664	0.15996	0.43001	-0.18693	0.15224	-0.00795	0.23882	0.24251	-0.22217	0.00161	-0.22772	-0.15482	0.02976	0.45924	0.23227	0.10133	-0.09797	0.15101	-0.15525	1.27655	-0.32621	0.35506	-0.10299	-0.35785	-0.10947	-0.09145	-0.08705	-0.04691	-0.00537	0.00430	-0.01469	0.18567	0.14095	0.09695	0.03143	-0.04947	-0.15578	0.06539	-0.35765	0.16957	-0.03237	-0.17696	0.21619	-0.11932	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200075	0.02284	0.03904	-0.12953	-0.18758	0.22245	-0.21806	0.03628	-0.13693	0.28383	0.18693	0.04421	-0.51221	0.03241	-0.03166	-0.30721	-0.30060	-0.01876	0.22339	-0.17685	0.02302	0.20510	0.05902	0.44176	-0.13984	0.01150	0.13908	0.15702	1.38367	0.15210	0.15766	-0.24187	0.05266	0.15787	0.19768	-0.34657	-0.00386	0.13207	0.06207	0.22214	-0.11386	1.34444	-0.20019	0.26301	0.01372	-0.75815	-0.14020	-0.25468	-0.18767	-0.00793	0.99144	-0.19446	0.14236	-0.40077	-0.32507	0.07400	-0.19321	-0.27880	0.06305	-0.29988	-0.04642	-0.10271	0.06527	-0.27782	-0.19620	(Member $x0 thing)
p200076	0.07473	0.00173	0.01157	0.00150	0.03781	-0.11645	-0.07171	-0.24387	0.32818	0.21111	-0.12194	-0.02573	-0.00390	0.03625	0.04032	0.05836	0.05471	0.18867	-0.12870	0.00081	-0.16042	0.15098	0.14146	0.12091	-0.03826	-0.05774	-0.07082	-0.16850	0.08696	-0.18281	-0.30064	0.04352	-0.22198	0.14460	0.18651	-0.02086	-0.05450	-0.08432	0.17593	-0.04365	0.07747	-0.22559	0.12266	-0.06180	-0.11999	0.07411	0.46767	0.08269	0.12635	0.08034	0.09500	-0.04880	0.15801	-0.06905	-0.10722	0.00448	-0.24130	-0.11172	0.03584	1.31322	-0.02786	0.02385	-0.20123	-0.23176	(Theme $e0 $e1)
p200078	0.04293	0.87071	-0.15199	-0.07639	0.04804	-0.26655	-0.07594	-0.30413	0.05404	0.10942	-0.33695	0.04038	-0.01827	-0.02766	0.96365	0.08471	0.04304	0.10037	-0.40364	-0.03643	0.08095	-0.11977	0.02273	0.68968	0.00631	0.05107	-0.02365	-0.26718	-0.18511	-0.21417	-0.10046	0.09183	-0.06287	-0.17068	-0.36282	-0.13094	0.13533	-0.05296	0.31981	0.02674	0.38837	0.21114	-0.23282	0.44084	0.08337	-0.10339	0.29272	-0.14113	0.21868	-0.16879	0.06485	0.01041	-0.28156	-0.01497	0.03418	0.01052	0.18213	0.05004	-0.50256	-0.19717	0.07897	-0.05595	0.26043	0.21559	(Cardinality $x0 <num>)
p200084	-0.04480	-0.01568	-0.09038	-0.09404	0.03749	-0.00376	-0.03193	0.27773	-0.26084	0.08337	0.01092	0.11310	0.09685	-0.00654	-0.01438	0.05484	0.03603	-0.08064	0.14798	0.03751	0.00445	-0.22589	0.04464	0.00393	0.00992	0.11892	-0.16915	-0.11147	-0.02641	-0.10370	0.21186	-0.06612	-0.11646	-0.05389	-0.21446	-0.14477	0.00342	0.38836	0.02669	-0.26900	-0.01658	-0.14832	0.16580	0.00744	-0.21917	0.09642	-0.14614	-0.15807	0.82202	0.21083	0.03245	-0.22894	0.19287	-0.13073	-0.00379	-0.03041	0.01797	-0.04298	0.09300	0.12610	-0.11472	0.59579	0.08331	-0.07801	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200093	-0.10049	-0.17047	0.04271	-0.15947	-0.09948	-0.31892	-0.09634	-0.32524	-0.25251	-0.07778	-0.02902	0.28186	0.12017	0.02067	-0.19355	-0.14094	0.01290	1.26318	0.16938	0.00967	0.22083	-0.01789	0.09054	-0.03227	-0.30779	-0.36430	-0.18019	-0.11188	-0.06738	0.14143	0.11800	0.01665	0.38934	-0.41715	-0.12953	0.03580	-0.54029	0.04275	0.40070	0.01810	-0.24776	1.38281	0.13561	0.39133	-0.43932	0.07507	0.27840	0.06881	-0.06280	0.50296	0.10640	0.02427	0.92443	0.17133	0.01514	-0.11124	-0.04104	-0.14287	-0.25644	-0.20749	-0.25660	-0.05675	-0.36440	-0.14128	(LocatedIn $x0 $x1)
p200098	-0.12708	-0.02720	0.02121	-0.20927	-0.08763	0.22001	0.26728	-0.10060	0.30109	-0.28669	-0.07107	0.01846	0.00947	-0.09345	0.06324	0.16553	-0.11052	-0.05066	0.13173	0.01794	-0.18445	0.03001	-0.03173	0.44126	0.19304	0.19583	-0.29866	0.11573	-0.00300	0.10038	0.40810	-0.03204	-0.12606	-0.03466	0.54201	0.04411	0.20986	0.00515	-0.26397	0.03802	-0.20281	0.24028	-0.00684	-0.11163	-0.14606	-0.08634	-0.01658	-0.17096	-0.15185	0.13230	0.90293	0.01286	-0.37109	0.03788	0.39942	-0.16786	-0.27561	-0.14339	-0.30480	-0.02381	-0.05803	0.01644	-0.20907	-0.24235	(And (Location $e0 $x0) (Past $e0))
p200105	0.02777	-0.17653	-0.14319	-0.20248	0.03938	-0.21754	-0.06538	0.02299	0.16399	-0.12223	-0.09167	0.14445	-0.21969	0.89105	0.13729	-0.17053	0.01034	0.15538	0.05486	-0.11246	0.08341	-0.17143	-0.18356	-0.06459	-0.03796	0.20866	0.12949	0.11169	-0.24097	0.00930	0.13331	-0.05508	-0.04546	0.04687	-0.27237	-0.00454	-0.23008	-0.13399	0.10841	0.08849	-0.06090	-0.16005	-0.02956	-0.05016	0.07163	-0.03474	-0.08416	0.16783	-0.10754	-0.08559	-0.07263	0.19102	0.05519	-0.13968	0.00900	0.10871	-0.00789	-0.05861	0.09345	-0.19954	0.34448	0.17607	-0.01780	0.03957	(And (Agent $e0 $x0) (Ongoing $e0))
p200113	0.55964	0.21037	-0.07335	0.03041	-0.02766	0.03047	-0.09055	0.08296	-0.24801	-0.03118	-0.03038	0.13828	-0.07997	-0.03960	0.14246	-0.14945	0.02942	-0.13303	-0.26169	0.00726	-0.23525	-0.11511	0.20325	-0.07990	0.06203	-0.18828	0.04904	0.09303	0.20344	0.06524	-0.16316	-0.10788	-0.05962	0.36516	0.18512	0.14696	0.01937	0.36660	-0.00425	0.66179	-0.22515	-0.03462	-0.06604	-0.08761	-0.21858	-0.04904	0.09593	-0.12516	-0.22878	0.10195	0.03402	-0.02693	0.23711	0.08865	0.09739	-0.03442	-0.02784	-0.02653	-0.29821	0.00266	-0.11020	-0.12818	0.12718	-0.07532	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200116	-0.06059	0.00270	0.00786	-0.01638	0.00609	0.00985	0.00030	0.13216	-0.11674	-0.01332	-0.04320	-0.03142	-0.01345	-0.03091	0.00615	-0.03494	-0.00387	-0.06803	0.00168	0.03909	0.04371	0.05300	0.09972	-0.08039	-0.00558	-0.03933	0.04269	-0.03537	-0.01848	-0.03990	0.00839	1.45405	-0.07889	-0.04433	-0.03791	0.02351	0.05346	-0.00703	-0.04379	-0.05564	0.00183	0.07739	-0.05404	-0.10967	-0.03035	-0.02539	0.01599	0.01411	-0.06226	0.00886	-0.01616	0.00091	-0.01068	0.07373	0.09089	0.00823	0.02172	-0.03855	0.00324	0.02630	-0.02875	-0.00490	0.29409	-0.11382	(Goal $e0 $x0)
p200125	0.13379	-0.07416	0.48462	-0.10411	0.05537	0.09543	-0.03814	-0.00476	-0.03792	-0.10828	-0.02146	0.02554	-0.03977	-0.00755	0.10389	0.07879	0.01117	-0.02092	0.03750	-0.03712	0.03409	-0.00341	0.00207	0.04472	0.03030	-0.21085	-0.17074	-0.15089	-0.01628	-0.29747	0.02233	-0.01579	0.09600	-0.14896	0.12767	-0.04210	0.06564	0.09056	-0.09099	0.01922	0.18252	-0.05863	0.08690	0.04718	-0.07023	0.03006	-0.20984	0.06998	-0.05140	0.02812	-0.03814	0.90869	0.04803	-0.00271	0.05411	0.27482	0.19898	0.10711	0.04904	-0.00391	0.03699	-0.10774	-0.05567	-0.08656	(Recipient $e0 $x0)
p200127	-0.00570	-0.14322	0.00221	-0.04995	0.05075	0.02530	-0.24324	-0.03238	0.23060	-0.04657	-0.06675	-0.01718	-0.04135	0.03641	-0.13981	0.17876	0.03739	0.06529	-0.04535	-0.03560	-0.26396	-0.12779	0.04028	0.53627	-0.10141	-0.20858	-0.26372	0.47672	0.03251	0.16329	0.45129	0.06331	0.15096	0.17849	0.03422	-0.00721	-0.25656	-0.00247	-0.07908	0.02406	-0.14426	-0.11263	-0.00382	-0.09452	0.11308	-0.04931	0.03540	0.71485	0.12678	-0.13629	0.11930	-0.14908	0.04437	-0.01107	0.06180	-0.06361	0.20098	0.00538	0.17661	-0.13034	-0.12801	-0.10536	-0.23160	0.19199	(And (Agent $e0 $x0) (Location $e0 $x1))
p200137	-0.08487	-0.16139	0.14666	0.58233	-0.08156	0.02442	-0.14562	0.00649	0.03185	0.09271	-0.06554	-0.16215	0.32982	-0.00394	0.03031	-0.16557	0.06483	-0.08795	0.09145	0.00681	-0.02784	-0.09001	-0.36176	-0.21363	-0.07550	-0.07955	0.52500	-0.26168	-0.01093	-0.14030	-0.17999	0.01895	0.05942	0.06204	-0.18820	0.08305	-0.34870	-0.10639	0.05263	0.10417	0.21841	-0.20304	0.04006	0.24732	-0.28564	-0.05217	0.04199	0.08198	-0.06455	0.28492	0.88659	-0.15876	0.09063	-0.05305	0.02762	0.20824	-0.23263	-0.05962	0.29595	-0.14175	-0.12394	-0.00533	-0.01502	0.29828	(Future $e0)
p200145	0.02510	0.19849	-0.05536	0.10488	-0.04048	0.03682	-0.08383	-0.10768	0.33682	0.09938	-0.09269	0.13937	-0.09193	-0.01994	-0.13800	0.08024	-0.01724	0.17177	0.00119	-0.06971	-0.08389	0.15815	0.09717	0.17844	0.17572	-0.17763	0.08786	-0.10399	-0.11302	-0.07345	-0.11007	-0.03487	0.01890	0.16496	0.07598	0.00932	-0.03284	-0.01636	0.05739	0.02360	-0.04331	-0.24760	-0.12539	0.02926	-0.07148	-0.27056	0.30663	-0.07948	-0.08588	0.05456	-0.14868	0.06647	0.22956	-0.17833	-0.00996	-0.04326	-0.22281	-0.05805	0.23449	0.75592	-0.09506	0.05314	0.02015	-0.18946	(And (Past $e0) (Theme $e0 $e1))
p200149	-0.13611	0.07937	-0.13231	0.16856	0.01749	-0.03275	0.12799	0.30340	0.13127	-0.07898	-0.12638	0.11925	0.03593	-0.06214	-0.09878	0.17334	0.76420	-0.09996	-0.04018	0.00328	0.11051	0.09949	-0.00742	-0.25103	0.13015	0.03032	-0.05153	0.07524	0.06951	0.29613	0.12734	-0.12494	-0.06302	-0.15718	0.08196	-0.05716	-0.10729	-0.09221	0.01488	-0.03459	0.04952	0.23877	0.05810	0.02100	-0.28778	0.11487	0.06592	0.01894	-0.07631	-0.18787	-0.03212	0.17852	-0.11363	-0.05102	-0.24592	-0.14850	-0.16818	-0.08749	-0.01710	-0.12742	-0.03203	0.00075	0.12597	-0.09836	(And (Experiencer $e0 $x0) (Past $e0))
p200154	0.03272	-0.23733	0.02925	0.08187	0.00769	0.03444	0.24271	0.10069	-0.02385	-0.09250	0.01573	0.10722	-0.18368	0.01598	0.34778	-0.13145	0.06338	-0.03184	0.51595	-0.02978	-0.02167	-0.11464	-0.00900	-0.00225	-0.11495	-0.11072	-0.17153	0.17957	-0.20147	0.21420	-0.09689	-0.00710	-0.22157	-0.05803	-0.09347	0.01881	0.00105	-0.00468	-0.09715	0.10102	-0.09276	0.16876	-0.06986	0.03705	-0.06469	-0.00598	0.12805	-0.06576	-0.01690	0.02737	0.04623	-0.02456	-0.12190	-0.01073	-0.04692	-0.17945	0.32705	0.25480	-0.00344	0.18085	-0.04862	0.03232	-0.17741	0.08133	(Possession $x0 $x1)
p200158	0.03679	-0.12732	-0.05252	-0.01339	0.05957	1.09280	-0.05618	-0.13474	0.01744	0.17257	-0.04071	-0.05295	-0.09404	-0.00459	0.00935	-0.11390	0.05793	-0.03379	0.10407	0.01925	0.04171	-0.05701	0.05356	0.08872	-0.03227	0.00608	0.13931	0.10764	0.01503	-0.14110	0.01217	0.01952	0.02958	0.00445	-0.01471	0.03716	-0.09079	0.00175	0.78221	-0.01254	-0.01870	0.09761	0.00429	0.02465	0.24493	0.05658	0.06196	-0.06878	-0.01438	-0.30390	-0.11395	0.04570	-0.18900	0.00768	-0.13677	0.10899	-0.10222	-0.03807	-0.25870	-0.13465	0.03375	0.01930	-0.26352	-0.01991	(Source $e0 $x0)
p200168	0.01503	0.11617	-0.12461	-0.05202	0.03922	-0.10563	-0.06188	-0.10346	-0.18210	-0.08879	-0.08870	0.17394	0.03859	0.02525	0.03516	-0.12883	-0.02486	0.16956	0.01383	-0.03145	-0.02728	0.05773	0.04475	0.10516	-0.01141	-0.04462	-0.15580	-0.11731	-0.05812	-0.04935	-0.01866	0.05297	0.10007	0.09650	-0.05769	-0.00512	0.02762	0.01745	0.11014	0.07556	-0.08042	0.04114	-0.10084	0.10178	-0.07046	0.04138	0.13076	-0.05457	0.10086	0.20134	0.04723	0.05884	0.19998	-0.05110	0.14916	-0.07195	0.04938	-0.03489	-0.17111	0.00623	-0.03633	-0.05940	-0.06275	-0.00276	(PartOf $x0 $x1)
p200177	0.16294	-0.05967	0.03504	-0.04460	0.01725	0.12761	-0.01746	0.06555	-0.14752	-0.28609	0.11462	0.02610	0.02047	-0.00676	0.17373	0.13355	0.01550	-0.00349	0.06127	-0.02363	0.06655	0.04285	-0.00781	0.00075	0.02717	-0.14691	-0.07757	-0.13492	-0.12338	-0.19603	0.04855	-0.00804	0.07747	-0.08136	0.19699	-0.03422	0.05853	0.13406	-0.13553	-0.13415	0.16618	-0.04573	0.18613	-0.00636	-0.09990	-0.04295	-0.21540	0.15159	-0.09476	0.07717	-0.03869	0.55698	0.09513	0.00782	0.06162	0.29009	0.02876	0.12144	0.06908	0.04619	0.04050	-0.00365	-0.03789	-0.12942	(And (Agent $e0 $x0) (Recipient $e0 $x1))
p200178	-0.00457	-0.03258	0.03120	0.00972	-0.06404	0.05881	0.01899	0.17823	-0.10680	-0.00871	0.00603	-0.11603	-0.05482	-0.00773	-0.04490	0.00348	-0.02528	-0.08698	0.02226	-0.00636	-0.00421	0.03219	0.12577	-0.12907	-0.03220	-0.06209	0.11524	-0.00758	-0.00156	0.01381	0.03949	1.12443	-0.06392	-0.06213	0.00862	0.02824	-0.01859	0.03898	-0.10957	-0.05375	0.00583	0.14528	0.00267	-0.08499	0.00524	0.00002	-0.04370	0.00912	-0.07977	-0.00998	-0.00795	0.00190	-0.01738	0.13735	0.03326	-0.02391	-0.01044	-0.01713	0.06070	0.00809	-0.03615	0.00805	0.27130	-0.10524	(And (Goal $e0 $x0) (Past $e0))
p200179	0.05186	0.10321	-0.13510	0.16536	-0.12013	0.04140	0.20503	0.09181	0.12733	0.04709	-0.03323	0.04173	0.16400	0.56623	-0.02833	0.19787	-0.19087	-0.25026	-0.07547	-0.09104	-0.10585	-0.00295	-0.02209	-0.21951	0.04798	0.20276	-0.15293	-0.07419	0.13114	0.14246	-0.00665	-0.02852	-0.06047	-0.05370	0.00507	-0.00587	0.09448	0.08978	0.02417	-0.13856	-0.04729	0.31384	-0.00182	-0.07312	-0.00850	0.18331	0.18337	-0.13591	-0.05198	0.24903	0.03754	0.14494	-0.06445	-0.01994	-0.18840	-0.12634	-0.08714	-0.07988	-0.08707	-0.13653	0.06512	-0.04095	-0.05371	0.02976	(And (Ongoing $e0) (Past $e0))
p200191	-0.05635	0.07198	0.08947	-0.07719	-0.03429	-0.02442	-0.03675	-0.09875	-0.11004	-0.15489	0.08528	-0.06996	0.06171	0.01996	0.00053	-0.06524	0.04410	-0.03244	0.08503	-0.00632	0.00765	-0.00606	-0.04869	0.08870	0.04293	-0.05175	0.12455	-0.10416	-0.09281	-0.01087	0.00432	-0.03844	0.06013	-0.03269	0.04040	0.03146	-0.03609	0.01051	-0.05034	-0.00690	-0.21451	-0.01095	-0.01397	0.04381	0.83219	-0.04318	-0.05038	0.04201	-0.01991	0.78678	-0.08245	-0.04358	-0.21262	0.13217	0.10388	-0.07998	0.07497	0.02496	-0.00511	0.08839	-0.04847	-0.04000	0.03268	-0.00361	(Result $e0 $e1)
p200199	-0.24929	0.05680	0.23272	0.03061	0.06429	0.11982	-0.07215	-0.03387	-0.23237	-0.00801	0.18424	-0.14401	0.06996	0.44433	-0.13115	-0.01242	0.04216	0.11095	0.04796	0.37015	0.12838	0.10328	0.02359	0.18997	0.14673	-0.25675	0.22990	0.01520	0.09546	0.00368	-0.04252	-0.00319	0.03547	-0.23782	0.18751	-0.05798	0.08051	0.05244	-0.10069	-0.01301	0.07394	0.03944	-0.00342	0.09330	-0.03094	-0.08987	-0.16118	-0.00508	0.17335	-0.18499	-0.02146	-0.15339	-0.02684	0.25091	0.04526	-0.07991	0.07923	0.16401	-0.07234	0.17010	-0.27709	-0.02806	-0.01005	-0.10451	(And (Ongoing $e0) (Patient $e0 $x0))
p200200	-0.11186	-0.02097	0.01579	0.08258	-0.11393	0.10799	-0.06676	0.06146	-0.05625	0.08983	-0.05453	0.48830	-0.02498	0.00077	-0.01197	-0.06343	-0.00130	-0.02323	0.07403	0.01684	-0.06206	0.07467	-0.14230	0.00757	-0.03875	0.10653	-0.22235	-0.08178	-0.13491	0.21067	-0.14531	-0.00177	0.02045	0.23074	-0.13408	0.06996	-0.17482	0.03912	-0.12674	-0.02086	0.42954	-0.07509	-0.01675	-0.05041	0.19412	-0.09657	0.00666	-0.00441	-0.04437	-0.18558	0.06529	0.01234	0.09843	0.52675	0.06445	-0.12917	-0.11761	-0.06548	0.10313	0.01791	-0.04103	-0.04155	-0.13801	-0.00696	(Member $e0 have)
p200204	0.01897	-0.11721	0.11773	-0.10313	0.06529	0.06863	-0.04700	-0.01437	-0.17497	-0.01782	-0.00256	0.46584	-0.17087	0.01215	0.02282	0.09356	0.00633	0.10929	0.05305	0.00230	-0.16639	0.06949	0.09104	-0.02978	0.13831	0.38188	0.11103	-0.13301	-0.09638	0.13917	-0.13168	-0.00916	0.01004	0.27638	-0.09678	-0.01972	-0.12397	0.07717	-0.13110	-0.09360	0.41455	0.03913	0.08665	-0.02435	0.17868	-0.18818	0.06042	0.07057	-0.04067	-0.20874	0.20484	-0.06046	-0.12049	0.30083	-0.08734	-0.11599	0.18242	-0.19139	0.23580	-0.06614	-0.16178	0.04995	-0.14319	-0.14974	(Holder $e0 $x0)
