pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200070	0.04407	0.16663	0.11369	0.05722	0.14797	-0.12288	-0.03736	0.12745	-0.02214	0.26265	-0.10709	-0.05954	-0.10772	0.09004	-0.02171	0.07711	-0.11126	-0.32020	0.09286	-0.11707	-0.10367	-0.16894	0.07239	-0.06610	0.01095	-0.12075	-0.17719	0.07936	0.19010	-0.24396	0.10677	0.04753	(Member $x0 person)
p200071	-0.01511	-0.25905	-0.19448	0.00052	0.11582	-0.02374	0.06245	-0.03052	-0.23267	-0.11026	-0.19095	-0.06668	-0.20117	-0.03395	0.14661	0.04733	0.61770	-0.13080	0.09774	-0.11899	0.07747	0.32297	-0.03586	-0.00247	0.14570	-0.07175	-0.08019	-0.05364	0.22586	0.18394	0.16962	0.38168	(Recipient $e0 $x0)
p200073	-0.00866	-0.28845	0.23084	0.04481	-0.04368	-0.39672	0.22026	-0.10467	0.11414	0.18347	0.25562	-0.07175	0.18482	-0.20495	-0.04754	-0.31216	-0.05013	0.25121	0.11776	0.08154	0.27871	-0.31130	0.20933	0.21027	0.08550	-0.07177	-0.21568	0.19919	0.08360	0.19709	-0.04201	0.11835	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200076	-0.35536	0.10577	0.06092	-0.10551	0.68354	-0.04445	-0.13799	0.28495	0.06137	-0.19619	0.11210	0.70566	0.04837	0.09542	0.05489	-0.31536	-0.11524	0.20508	0.04067	-0.09726	-0.09832	0.15975	-0.09526	-0.07535	-0.04170	-0.34604	-0.35752	0.08359	0.15298	-0.14679	-0.22905	0.23774	(Experiencer $e0 $x0)
p200089	-0.06155	0.33443	0.02370	-0.08764	-0.19743	-0.09614	0.08617	0.43199	-0.14426	0.42818	-0.01138	0.15524	0.08144	-0.21730	-0.03839	0.16620	0.15842	0.00878	0.17200	0.00724	-0.02582	-0.28548	-0.02388	-0.20858	-0.07707	-0.13685	-0.22416	-0.10444	0.04910	-0.18015	0.01920	0.09070	(Possession $x0 $x1)
p200091	-0.01325	-0.16766	-0.14181	-0.23794	-0.05049	0.06011	0.16391	-0.11599	-0.22627	0.01293	-0.11395	-0.01748	-0.10146	0.13169	0.09274	-0.06615	0.43735	-0.13495	0.09845	-0.14497	-0.09252	0.25548	0.03761	0.02796	0.22549	-0.03430	-0.13517	-0.04828	0.20168	0.01097	0.19650	0.50187	(And (Recipient $e0 $x0) (Theme $e0 $x1))
p200099	-0.02137	-0.22332	-0.16997	0.01939	0.10136	-0.01791	0.08364	-0.01735	-0.18559	-0.09975	-0.24177	-0.04888	-0.17591	0.00724	0.15457	0.05402	0.57649	-0.12963	0.02415	-0.06878	0.05407	0.28878	-0.02494	-0.00807	0.13483	-0.10976	-0.12360	-0.07125	0.24716	0.19650	0.12099	0.34380	(And (Agent $e0 $x0) (Recipient $e0 $x1))
p200103	0.21380	-0.08309	-0.17743	-0.09239	-0.10157	-0.03237	0.02006	0.09988	0.10197	0.11025	0.05409	0.10457	0.01206	0.14734	0.13582	0.28422	0.08888	-0.01483	-0.00000	0.04698	0.03849	0.00659	0.02061	-0.03440	-0.11471	-0.17000	0.16985	-0.08896	-0.18049	0.16220	-0.02701	-0.05970	(Might $e0)
p200125	-0.01675	-0.03750	-0.21723	-0.14753	0.03270	0.48579	-0.17190	-0.29335	0.18857	-0.04872	-0.11049	-0.18424	-0.29031	0.05225	0.06634	0.21755	0.17298	0.45151	-0.03432	0.27309	0.04030	0.00760	0.55595	-0.01377	-0.12454	0.02067	0.06240	0.35228	0.10780	-0.27196	-0.38653	-0.10302	(And (Agent $e0 $x0) (Location $e0 $x1))
p200136	-0.01751	-0.13549	-0.11485	-0.21530	-0.06630	0.06205	0.19240	-0.10493	-0.17923	0.02575	-0.17584	-0.00742	-0.07372	0.15938	0.10052	-0.05863	0.40794	-0.14284	0.02218	-0.10070	-0.12080	0.22004	0.04482	0.01692	0.21104	-0.07828	-0.17104	-0.04998	0.21899	0.02595	0.14310	0.48222	(And (Agent $e0 $x0) (Recipient $e0 $x1) (Theme $e0 $x2))
p200147	-0.13554	-0.16921	-0.03727	0.19522	0.02445	0.30161	0.39920	0.12896	0.21320	0.09349	0.02232	0.04459	0.05577	0.08620	-0.27044	-0.11226	0.09049	-0.38885	0.10528	0.03309	0.24030	0.16160	0.21189	0.18871	-0.20303	0.13126	-0.14463	-0.02446	-0.19839	-0.29479	0.18396	-0.13875	(And (Cardinality $x0 <num>) (Theme $e0 $x0))
p200159	-0.04654	0.25553	0.43512	-0.05493	-0.28148	0.42880	-0.15743	-0.08561	-0.23159	-0.28022	-0.08983	0.13246	0.15415	-0.17066	-0.12373	0.17361	-0.19595	-0.06162	-0.07286	0.13198	0.23817	0.36724	0.05257	0.08324	0.26340	-0.15436	-0.17046	0.06795	-0.01350	0.09029	-0.23398	-0.09252	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200170	0.25600	-0.01837	-0.14756	-0.02831	-0.09614	-0.01260	0.04864	0.01384	0.04564	0.04444	0.08161	0.05263	0.04135	0.10671	0.14604	0.31001	0.08541	0.02443	0.00874	0.09278	-0.00065	-0.02028	-0.08133	-0.06432	-0.15778	-0.17082	0.10650	-0.08545	-0.08235	0.13609	-0.04867	-0.03796	(And (Agent $e0 $x0) (Might $e0))
p200191	0.12490	0.13804	0.20567	0.08235	0.41625	-0.16534	-0.07587	-0.03685	-0.00927	0.14754	-0.32618	-0.18776	-0.04911	0.48751	-0.13137	0.37531	-0.17553	-0.47735	0.06380	-0.18531	-0.23058	-0.19617	0.03045	-0.08767	0.16446	0.01141	-0.07373	0.22433	-0.02726	-0.29877	0.51317	-0.14734	(And (Agent $e0 $x0) (Member $x0 person))
p200205	0.05371	-0.03142	0.05640	0.21371	-0.12461	0.57058	0.05878	0.08101	-0.10911	-0.07605	0.10525	-0.01679	0.22064	0.17956	0.03511	-0.10604	0.15542	-0.27848	-0.04797	-0.09297	-0.00041	-0.20807	0.08000	-0.08099	-0.10739	0.00564	-0.16573	-0.11890	-0.06592	-0.12871	0.10223	0.06145	(GroupOf $x0 child)
p200219	-0.04979	-0.17651	-0.21862	0.05789	-0.09566	0.07993	-0.02948	0.10894	0.16049	-0.19188	-0.23593	0.01956	0.07379	-0.03311	0.11890	0.11928	-0.06843	0.20590	0.06492	0.13807	-0.05636	-0.04690	-0.07723	-0.11239	0.06872	0.63612	-0.09648	0.28086	0.22863	-0.08747	-0.14976	0.08275	(Theme $e0 $e1)
p200237	-0.16671	0.01843	0.05109	-0.13070	-0.07252	0.06488	-0.00671	0.11278	0.33702	0.30270	-0.09584	0.09864	-0.19542	0.06168	-0.09891	-0.01741	-0.04764	-0.21412	-0.02218	-0.11566	0.26973	0.29001	0.02441	-0.06797	-0.14143	0.12825	-0.01783	0.02269	-0.12767	-0.01601	0.13541	-0.23821	(Holder $e0 $x0)
p200249	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Agent $e0 $x0) (Member $e0 buy) (Past $e0) (Theme $e0 $x1))
p200250	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Agent $e0 $x0) (Member $e0 buy) (Past $e0))
p200251	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Agent $e0 $x0) (Member $e0 buy) (Theme $e0 $x1))
p200252	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Member $e0 buy) (Past $e0) (Theme $e0 $x0))
p200255	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Agent $e0 $x0) (Member $e0 buy))
p200256	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Member $e0 buy) (Past $e0))
p200257	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(And (Member $e0 buy) (Theme $e0 $x0))
p200259	0.11059	-0.18246	0.05853	-0.06057	0.04067	-0.17243	0.09054	-0.07905	0.23535	0.00472	0.08301	-0.08558	0.35190	-0.18411	-0.02789	-0.12757	0.07805	0.04260	-0.00435	0.05179	0.08218	-0.18131	0.06810	0.18928	-0.01700	-0.05739	-0.07216	0.17633	0.11185	0.05135	0.10641	-0.04210	(Member $e0 buy)
p200266	0.10716	0.09697	0.18199	0.06041	0.34135	-0.14618	-0.04493	-0.04581	0.01464	0.09141	-0.27329	-0.14464	-0.01025	0.40615	-0.07569	0.31620	-0.12109	-0.38334	0.08359	-0.18022	-0.19099	-0.14528	-0.00406	-0.09357	0.14386	0.00158	-0.01305	0.19390	-0.09004	-0.22631	0.43496	-0.09828	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200281	-0.13716	0.19818	0.01930	-0.08955	-0.00457	0.03158	-0.11582	-0.14868	-0.01496	-0.04849	0.09014	0.08733	-0.10367	0.13862	-0.18092	-0.01929	0.17325	-0.01267	-0.00595	0.11845	0.10420	-0.01147	0.12718	-0.01622	-0.19210	0.03274	0.18289	0.23675	0.09477	-0.08852	-0.12224	-0.09628	(And (Location $e0 $x0) (Theme $e0 $x1))
p200282	0.04329	0.11284	0.01547	0.07695	-0.01082	-0.09084	-0.00841	0.21735	-0.06845	0.28455	0.05357	0.03915	-0.08232	-0.11588	0.00361	-0.06137	-0.06665	-0.18971	0.11502	-0.05228	-0.00936	-0.08951	0.11295	-0.09188	-0.03465	-0.14098	-0.14177	-0.05048	0.23954	-0.11742	-0.07394	0.10595	(And (Member $x0 person) (Possession $x1 $x0))
p200283	0.11854	0.04048	-0.03250	-0.08147	-0.12513	0.03856	0.04808	0.04965	0.07245	0.08259	-0.03895	0.13990	0.06956	0.15682	0.13530	0.12700	0.05142	-0.03327	-0.02290	0.10713	0.04197	-0.03574	-0.07108	-0.10873	-0.11734	-0.09391	0.06998	-0.06230	-0.07520	0.01953	0.01854	-0.06383	(And (Might $e0) (Theme $e0 $x0))
p200288	0.02951	0.01587	0.01996	0.08280	-0.00238	0.07438	0.05511	-0.01115	0.04325	-0.06325	-0.00991	-0.02775	0.00059	-0.02359	0.01819	-0.01721	-0.00343	-0.02555	0.00587	0.00266	-0.01393	-0.02304	-0.00356	-0.06426	-0.03971	-0.05582	-0.04928	0.01319	0.01935	-0.06052	-0.05223	0.01590	(Goal $e0 $x0)
p200289	0.21263	-0.12282	-0.14583	-0.19536	0.17733	0.20867	-0.13141	-0.25755	-0.20598	0.31227	0.00940	-0.05889	-0.10971	-0.10405	-0.02291	0.03120	0.13249	0.29448	0.02748	-0.10913	-0.09953	0.11615	0.30261	0.15462	-0.05697	-0.05030	0.04391	0.01323	-0.11580	-0.02203	-0.03127	-0.10572	(Member $e0 work)
p200326	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09796	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07508	-0.17220	0.03111	0.14654	0.00359	-0.10840	-0.15169	(And (Agent $e0 $x0) (Member $e0 give) (Recipient $e0 $x1) (Theme $e0 $x2))
p200329	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(And (Agent $e0 $x0) (Member $e0 give) (Recipient $e0 $x1))
p200330	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(And (Agent $e0 $x0) (Member $e0 give) (Theme $e0 $x1))
p200331	0.13959	0.03778	-0.03424	-0.06283	-0.11510	0.03334	0.04367	0.02979	0.00630	0.03747	-0.02212	0.12877	0.09929	0.14420	0.14675	0.12650	0.06114	-0.00352	-0.02261	0.12293	-0.00152	-0.08493	-0.07358	-0.09765	-0.09371	-0.10525	0.07276	-0.06858	-0.05667	0.02215	0.00437	-0.03479	(And (Agent $e0 $x0) (Might $e0) (Theme $e0 $x1))
p200332	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(And (Member $e0 give) (Recipient $e0 $x0) (Theme $e0 $x1))
p200338	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(And (Agent $e0 $x0) (Member $e0 give))
p200339	-0.14742	0.01582	0.03853	-0.11056	-0.06151	0.07204	-0.01075	0.10693	0.29908	0.25936	-0.07914	0.09179	-0.17370	0.06985	-0.09554	-0.02262	-0.04023	-0.19140	-0.01869	-0.10722	0.24457	0.26135	0.02508	-0.05560	-0.12686	0.13111	-0.02761	0.01176	-0.11968	-0.02127	0.14240	-0.22640	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200340	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(And (Member $e0 give) (Recipient $e0 $x0))
p200341	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(And (Member $e0 give) (Theme $e0 $x0))
p200350	-0.04151	-0.20754	-0.07677	-0.08531	-0.05141	-0.10186	-0.08031	0.22636	-0.09202	0.02595	-0.05408	0.08820	0.01741	0.01937	0.04260	-0.02622	0.02520	-0.09323	-0.02232	-0.04568	0.01669	-0.10087	0.27071	0.05950	0.26361	-0.00353	0.26734	-0.07673	-0.22288	0.12724	0.06924	-0.02479	(Future $e0)
p200351	-0.18730	0.05363	-0.00405	0.03959	0.15658	-0.05053	-0.18421	-0.09121	-0.11804	0.07405	0.21545	0.18312	0.22764	0.20820	0.07110	-0.03507	0.03235	-0.03844	0.06615	0.16209	-0.09989	0.21579	-0.05047	-0.04682	-0.17855	-0.01019	0.23974	0.14187	0.14544	-0.06983	-0.17511	-0.08799	(Member $e0 discover)
p200352	-0.06767	-0.14052	-0.08051	-0.05378	-0.05120	-0.09795	0.28804	-0.08215	-0.02808	0.04557	-0.00933	0.02512	-0.06182	0.12984	-0.01370	-0.06655	0.28697	0.00579	0.03224	-0.13213	-0.19091	0.20244	0.00237	0.03918	0.27905	-0.07507	-0.17220	0.03111	0.14653	0.00359	-0.10840	-0.15169	(Member $e0 give)
p200353	0.00104	-0.09500	-0.14290	-0.00640	0.13044	-0.04640	0.23534	-0.04907	-0.04526	-0.05659	-0.10539	-0.04328	0.11957	-0.05756	-0.13822	0.01180	-0.04093	-0.08211	0.18112	0.16329	0.11792	-0.03508	0.08784	0.23225	-0.08954	-0.00200	0.02463	0.01013	0.00791	-0.10223	0.07773	0.21919	(Member $x0 depot)
p200354	-0.02747	-0.00102	-0.03446	-0.01724	0.03199	-0.00667	-0.05579	0.00285	-0.03730	-0.01709	0.04607	-0.06697	-0.05011	0.03823	-0.04321	0.00353	-0.07138	0.02531	-0.03904	0.05147	0.00914	-0.01622	-0.02579	0.04085	0.03366	-0.00157	-0.05520	-0.08042	0.04424	0.03207	0.03359	-0.07334	(Member $x0 physician)
p200355	-0.06200	0.00082	-0.00288	-0.04006	0.04843	0.01536	-0.09664	-0.01087	-0.07338	-0.01526	0.01927	-0.03606	-0.08683	0.01179	-0.01897	-0.03073	-0.05930	0.04036	0.01010	0.07041	0.05325	-0.01526	-0.02006	-0.01730	0.06693	-0.01515	-0.03961	-0.12474	0.03337	0.03381	0.05619	-0.10931	(Source $e0 $x0)
p200377	-0.01553	-0.10721	-0.10522	0.00670	0.13147	-0.02950	0.33180	-0.04227	0.04203	0.00623	-0.07579	-0.04308	0.10281	-0.02623	-0.13192	-0.01488	-0.01197	-0.12196	0.12343	0.14550	0.10244	-0.00823	0.05536	0.20858	-0.02428	-0.00649	-0.03399	0.01594	0.01758	-0.12280	-0.01355	0.12019	(And (Agent $e0 $x0) (Cardinality $x1 <num>) (Theme $e0 $x1))
p200400	-0.02894	-0.17314	-0.20953	0.06151	-0.10515	0.05470	-0.02605	0.12135	0.13632	-0.17477	-0.20448	0.02232	0.07701	-0.03303	0.10864	0.11748	-0.07047	0.18533	0.04619	0.12157	-0.04714	-0.04195	-0.07202	-0.08568	0.07644	0.60395	-0.08607	0.23241	0.21718	-0.06792	-0.12565	0.08262	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200401	-0.08478	0.03532	0.02212	-0.02230	0.13597	0.04713	-0.01075	0.03849	0.04037	-0.07009	0.00393	0.14581	-0.01702	0.00971	-0.01538	-0.08355	-0.01840	0.07565	-0.00883	-0.01026	-0.00073	0.00769	0.00911	-0.04953	-0.00665	-0.09080	-0.10839	0.04371	0.02157	-0.05293	-0.07150	0.06074	(And (Experiencer $e0 $x0) (Location $e0 $x1))
p200402	-0.03677	-0.04533	-0.07751	0.00136	0.01156	-0.05975	-0.07000	0.03790	-0.12470	0.00363	0.02778	-0.12968	0.08746	-0.03553	-0.12755	0.07625	-0.07075	0.05193	-0.01679	-0.05430	-0.02306	0.04472	-0.13231	0.16707	-0.03656	0.38681	-0.02316	0.04053	0.21913	0.00657	-0.01271	0.03150	(And (Member $e0 destroy) (Patient $e0 $x0))
p200403	-0.12878	0.21716	-0.01325	-0.20715	-0.16151	0.01525	0.03941	0.19981	-0.11961	0.14783	-0.00627	0.14325	0.12829	-0.08550	-0.03265	0.20414	0.22858	0.24046	0.15892	0.04833	-0.00345	-0.15772	-0.15588	-0.14882	-0.03320	0.05478	-0.06027	-0.12137	-0.19910	-0.05574	0.13097	-0.05482	(And (Possession $x0 $x1) (Theme $e0 $x0))
p200409	-0.01875	-0.01539	-0.01107	-0.02684	0.03586	-0.00916	-0.04744	0.00044	-0.00226	-0.00263	0.02225	0.05656	-0.04426	0.01086	0.04166	0.02028	0.02601	0.01149	0.16759	-0.03894	-0.01527	0.03844	-0.03341	0.00646	-0.02228	0.00549	0.05032	-0.06358	-0.01960	-0.03331	-0.00024	0.00485	(Before $e0 $e1)
p200410	0.33681	-0.05386	-0.10360	0.06899	-0.17125	-0.07164	0.11770	-0.03582	0.16457	-0.09674	-0.07199	0.33075	-0.06176	0.11127	0.12755	0.04437	0.01257	-0.07375	-0.02055	0.11187	-0.02072	-0.12067	0.09644	-0.06427	-0.00626	-0.17122	-0.07114	-0.05127	-0.14616	0.06072	-0.01119	-0.03984	(Member $e0 decide)
p200411	-0.03677	-0.04533	-0.07751	0.00136	0.01156	-0.05975	-0.07000	0.03790	-0.12470	0.00363	0.02778	-0.12968	0.08745	-0.03553	-0.12755	0.07625	-0.07075	0.05193	-0.01679	-0.05430	-0.02306	0.04472	-0.13231	0.16707	-0.03656	0.38681	-0.02317	0.04053	0.21913	0.00657	-0.01271	0.03150	(Member $e0 destroy)
p200412	0.31917	-0.05424	-0.09682	0.08195	-0.15894	-0.08218	0.06763	-0.05244	0.10090	-0.08082	-0.07519	0.32662	-0.04289	0.04471	0.07707	0.01284	0.01885	-0.06020	-0.01706	0.07193	-0.01364	-0.08649	0.06152	-0.02917	-0.02288	-0.03124	-0.05812	-0.00560	-0.05567	0.06001	0.00292	-0.04120	(Member $x0 board)
p200413	0.09777	-0.01821	0.14557	-0.05637	0.14641	0.02805	-0.05499	-0.03983	0.13639	0.04460	0.11235	-0.11060	-0.02712	-0.09302	-0.02974	-0.08036	0.12037	0.00520	-0.08097	0.09826	0.03639	-0.14753	-0.05536	-0.03347	0.14538	0.08389	-0.01791	-0.08716	-0.04701	-0.11533	-0.10252	0.11701	(Member $x0 hall)
p200414	0.07763	-0.06473	0.12420	-0.06675	0.11981	-0.02565	0.01660	-0.04595	0.11086	0.07656	0.12527	-0.09308	-0.02956	-0.03765	-0.02915	-0.10038	0.19692	-0.01179	-0.06221	0.05989	-0.01825	-0.07968	-0.07701	-0.01154	0.24445	0.08419	-0.04157	-0.10858	-0.03172	-0.10641	-0.10621	0.06157	(Member $x0 school)
