pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200243	0.01536	-0.00670	-0.06408	-0.05666	-0.61929	0.09392	0.11542	-0.06216	0.14243	0.12773	0.26530	0.33346	-0.21634	-0.19262	-0.00688	0.03306	-0.25523	0.14501	0.45322	0.26730	0.06750	-0.12231	0.01633	0.14206	-0.08695	-0.09116	0.10007	0.01802	-0.20552	-0.02437	0.18923	0.01575	(And (Agent $e0 $x0) (Location $e0 $x1))
p200248	-0.04901	0.02542	-0.10024	-0.02196	-0.01959	-0.01879	0.06898	0.08618	0.05838	0.00053	-0.04641	-0.02267	0.10627	-0.05301	0.03588	-0.06224	-0.03302	-0.02518	-0.00704	0.03835	-0.12107	0.11261	-0.08696	0.07309	-0.05566	0.03792	-0.06823	0.20002	-0.00072	0.08246	-0.06894	0.03084	(Future $e0)
p200249	-0.05098	0.02556	-0.01789	0.05054	0.18344	-0.02870	-0.12828	-0.16965	0.03097	-0.01534	-0.03238	0.01070	-0.04540	-0.07028	0.02335	0.05277	0.06390	-0.03815	-0.03878	0.03414	0.00405	-0.05473	0.12454	0.06546	-0.02524	-0.01289	0.07949	-0.00046	-0.04163	-0.14685	-0.12321	0.04981	(Source $e0 $x0)
p200263	0.95812	0.07501	-0.13543	1.03204	0.20279	0.10493	0.03568	0.15646	0.02238	0.19190	-0.33582	0.14257	-0.13533	-0.16590	-0.04150	-0.22220	-0.14302	0.03267	0.06017	0.09066	-0.20353	-0.20320	-0.32741	-0.22224	0.00393	-0.46709	-0.24198	-0.02574	-0.03487	0.12653	-0.00961	-0.02237	(And (Agent $e0 $x0) (Member $x0 person))
p200292	0.11491	0.05501	-0.00477	-0.07615	-0.08005	-0.04089	0.03152	-0.21268	-0.01627	0.05024	-0.21140	-0.10467	0.04747	-0.09334	-0.02467	-0.06194	-0.00245	0.00653	-0.06456	0.44484	-0.10177	0.06893	-0.03793	-0.17772	0.63274	-0.09501	0.22963	0.00702	0.28506	-0.07064	0.08811	0.17015	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200293	-0.10369	-0.23715	0.04029	0.19796	-0.07673	0.05371	-0.21755	0.20234	-0.12029	-0.24781	0.15297	0.00432	0.07966	-0.22022	0.15228	0.32615	0.09210	0.20367	0.13509	0.22722	0.33883	-0.21683	-0.28984	-0.06884	-0.20596	0.12288	-0.07594	0.01410	0.06519	0.34838	0.36304	-0.05415	(And (Location $e0 $x0) (Ongoing $e0))
p200320	0.19379	-0.17604	-0.06496	-0.19821	0.07289	-0.00740	-0.29748	0.00012	0.05409	-0.09145	0.13630	0.10805	-0.07647	-0.12731	0.03466	-0.02140	0.14524	-0.14647	0.00573	-0.07142	0.19400	-0.06091	0.12144	0.00786	0.02688	0.26490	0.46305	0.04563	0.08325	-0.02144	0.09278	-0.03815	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200321	-0.02042	0.00663	-0.09392	-0.04572	-0.11503	-0.04565	-0.04120	-0.08156	0.09097	-0.07363	-0.06488	0.47473	0.70936	0.03599	-0.10166	-0.02573	0.01959	-0.07084	0.10454	-0.18547	-0.03737	-0.08209	-0.13751	0.01067	0.06485	-0.07286	0.00115	0.00166	0.16245	0.04072	-0.19586	-0.00667	(And (Holder $e0 $x0) (Member $e0 have))
p200322	-0.01366	-0.14505	-0.18192	0.01087	-0.05672	-0.00003	0.06732	-0.16424	0.07284	-0.10007	-0.16053	0.04015	-0.11357	0.00219	-0.06415	-0.08221	-0.02051	0.11431	-0.06808	0.31772	0.09821	-0.03833	-0.08438	-0.06391	0.56018	-0.07337	0.02122	-0.02729	0.36877	0.00910	-0.13415	-0.00832	(And (Past $e0) (Result $e0 $e1))
p200323	0.11539	0.05780	-0.00233	-0.07664	-0.07560	-0.04134	0.02992	-0.20950	-0.01472	0.05180	-0.21257	-0.10779	0.05054	-0.09721	-0.02251	-0.06223	-0.00043	0.00921	-0.06317	0.44166	-0.09909	0.08100	-0.04036	-0.18041	0.61689	-0.08628	0.22886	0.00506	0.27988	-0.06792	0.09752	0.14696	(And (Patient $e0 $x0) (Result $e0 $e1))
p200326	0.02285	-0.00604	-0.07002	0.06933	-0.04713	-0.00873	0.01510	0.03844	0.01641	0.06386	-0.01197	-0.04394	0.01450	-0.04018	0.02794	-0.06168	-0.01962	0.02052	-0.03246	0.03867	-0.04582	-0.01108	-0.00171	0.00689	-0.00082	0.03672	-0.01075	0.06646	0.00459	0.00523	0.01402	-0.01773	(Can $e0)
p200327	-0.02042	0.00663	-0.09392	-0.04572	-0.11503	-0.04565	-0.04120	-0.08156	0.09097	-0.07363	-0.06488	0.47473	0.70936	0.03599	-0.10166	-0.02573	0.01959	-0.07084	0.10454	-0.18547	-0.03737	-0.08209	-0.13751	0.01067	0.06485	-0.07286	0.00115	0.00166	0.16245	0.04072	-0.19586	-0.00667	(Holder $e0 $x0)
p200337	-0.02294	0.00598	-0.09091	-0.04168	-0.10767	-0.04727	-0.04918	-0.07841	0.08883	-0.07225	-0.06756	0.46225	0.69906	0.03751	-0.09571	-0.02716	0.00477	-0.06952	0.10423	-0.18133	-0.03595	-0.07548	-0.12965	0.01270	0.06140	-0.07384	0.00738	0.00142	0.16140	0.03661	-0.19219	-0.00564	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200339	-0.02294	0.00598	-0.09091	-0.04168	-0.10767	-0.04727	-0.04918	-0.07841	0.08883	-0.07225	-0.06756	0.46225	0.69906	0.03751	-0.09571	-0.02716	0.00477	-0.06952	0.10423	-0.18133	-0.03595	-0.07548	-0.12965	0.01270	0.06140	-0.07384	0.00738	0.00142	0.16140	0.03661	-0.19219	-0.00564	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200343	0.00999	-0.02510	0.00142	0.01627	-0.02586	-0.05906	0.08160	-0.01552	-0.04974	0.04722	-0.07715	-0.03720	0.01121	-0.02981	0.10075	-0.04990	0.06406	0.02236	-0.04364	0.02591	-0.01764	0.01044	0.00077	0.00878	-0.04141	-0.02278	0.00579	0.06953	-0.01605	0.05069	-0.02456	0.00534	(Obligated $e0)
p200359	-0.22842	-0.01893	0.05063	0.31371	-0.01651	-0.20527	0.00210	-0.18505	-0.11821	0.20398	0.32008	-0.08718	0.05218	0.23285	0.07066	-0.28547	-0.02014	0.31900	-0.03596	-0.19224	-0.01832	0.02794	-0.21527	0.15755	0.19313	0.19210	0.24587	0.04679	-0.15035	0.19704	-0.08290	-0.03605	(To $e0 $e1)
p200379	0.32332	-0.14468	-0.07316	-0.13877	-0.01175	-0.04321	-0.27855	0.03108	-0.03434	-0.10069	0.15764	0.09325	-0.07589	-0.09159	0.07758	-0.00692	0.09229	-0.14608	0.06214	-0.06295	0.18104	-0.19342	0.21204	0.02379	-0.01931	0.23881	0.48611	0.00059	0.08315	-0.08233	0.06451	0.00541	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200380	0.11712	-0.14966	-0.23258	-0.05935	0.19368	-0.08584	-0.18310	0.00426	0.14761	-0.10079	0.09382	-0.01181	-0.01050	-0.02991	0.07776	-0.04524	0.17468	-0.10584	0.04446	-0.20177	0.18363	0.35807	0.03331	0.58665	0.11623	-0.34469	0.11821	0.13123	-0.14027	0.02367	-0.03824	0.03008	(And (Ongoing $e0) (Theme $e1 $e0))
p200416	-0.12368	-0.05461	-0.03809	0.04325	0.04144	-0.01036	-0.02352	-0.02836	-0.06474	-0.02358	-0.15578	-0.00800	-0.03754	0.03564	-0.00728	0.03311	0.07627	0.01867	-0.06053	0.15091	-0.14685	-0.14329	-0.01246	0.06909	0.10909	-0.05703	0.06454	0.32080	0.19331	-0.06447	-0.14577	-0.06680	(Member $e0 make)
p200422	0.09294	-0.11126	0.13521	-0.14408	0.00046	0.09543	-0.08739	0.40986	-0.19990	0.02163	0.14850	0.06980	-0.05645	-0.00928	-0.09869	0.00491	0.03143	-0.07619	0.15738	-0.34539	0.22203	0.28014	-0.00563	0.24814	0.39060	-0.23172	-0.11600	0.09699	-0.18473	0.01904	-0.28201	0.05941	(Member $e0 start)
p200425	0.61822	0.01848	-0.02005	0.70259	0.32351	0.07791	-0.02523	-0.00856	0.08867	0.13160	-0.30868	0.22527	-0.15089	-0.15578	-0.06339	-0.08193	-0.05349	-0.05274	-0.01678	0.06860	-0.10832	-0.07607	-0.26164	-0.17240	0.01242	-0.31547	-0.29672	-0.05163	-0.04834	0.09207	0.02660	-0.02982	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200431	-0.03793	0.00421	0.04225	0.02296	0.07413	-0.00436	-0.06915	-0.07221	-0.02703	0.02386	-0.01492	0.04213	-0.05169	-0.05671	0.01532	0.06926	0.01182	-0.03460	-0.05113	0.05702	0.03670	-0.06590	0.06568	0.01327	0.01015	0.00855	0.00870	-0.00922	-0.04871	-0.10042	-0.09407	-0.01719	(And (Past $e0) (Source $e0 $x0))
p200432	-0.08926	-0.06205	-0.08215	0.19765	-0.09745	0.12267	0.08620	-0.07946	0.03364	-0.05285	-0.02723	0.01026	-0.10247	0.04896	-0.11468	0.29705	-0.03500	-0.03242	0.02479	-0.00810	0.10275	0.15008	0.10349	-0.09177	-0.07812	0.12376	0.19864	-0.05679	-0.11008	-0.09250	-0.17098	0.04406	(GroupOf $x0 child)
p200433	0.01240	-0.01203	0.01314	-0.00612	-0.00896	-0.10585	0.06520	0.06343	-0.00172	0.02545	-0.09238	-0.10133	0.06712	0.00622	0.14588	-0.08485	-0.08084	0.01788	-0.01974	0.01944	0.01496	0.04062	0.00292	0.03655	-0.06000	-0.03439	0.03520	-0.03366	0.00227	0.00048	0.06863	-0.01048	(Member $e0 use)
p200434	0.00041	-0.01195	-0.03186	0.05868	-0.00556	-0.01319	-0.03212	-0.01859	0.02187	-0.01287	-0.03101	-0.04052	0.04561	0.05148	0.04308	-0.05087	-0.01981	-0.01513	0.05046	-0.01484	-0.00008	-0.02104	-0.01329	0.00333	0.01018	-0.04442	0.02321	0.02085	0.02540	0.01876	0.02051	-0.01460	(Member $x0 house)
p200451	0.07711	-0.15242	-0.22177	-0.02057	0.18815	-0.10628	-0.17415	-0.07738	0.16237	-0.09150	0.13297	0.01051	-0.00756	-0.03330	0.08543	-0.01544	0.19019	-0.17219	-0.00529	-0.13377	0.21042	0.19392	0.05899	0.52617	0.12004	-0.31371	0.12636	0.06961	-0.12090	-0.00130	0.04533	0.02637	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p200463	0.13880	-0.18474	-0.05155	-0.13368	0.06906	-0.04777	-0.25515	-0.09217	0.07750	-0.07633	0.17711	0.11466	-0.06122	-0.12410	0.04596	0.02560	0.13394	-0.19259	-0.03937	-0.04506	0.21225	-0.07243	0.10668	0.06681	0.05288	0.17202	0.33572	0.02265	0.05651	0.02333	0.13465	-0.03121	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $e1))
p200466	-0.06354	0.03788	-0.01702	0.01439	-0.15692	-0.06975	0.04213	0.20634	0.09056	0.04614	0.06361	0.05193	-0.03206	0.05829	0.01453	-0.06697	0.43149	-0.04947	-0.06997	0.10658	-0.06481	-0.02024	0.00102	-0.08243	-0.10975	0.03534	-0.01649	0.07678	0.07678	-0.00278	-0.08688	-0.02214	(And (Agent $e0 $x0) (Member $x0 thing))
p200480	0.21124	-0.14937	-0.05365	-0.14078	0.01860	-0.04792	-0.22629	-0.02029	0.00802	-0.09449	0.18085	0.09185	-0.04303	-0.10222	0.06763	0.04611	0.11360	-0.21854	-0.05157	-0.03748	0.18142	-0.17763	0.16613	0.11009	0.01684	0.15498	0.35297	0.00642	0.07666	-0.02900	0.14292	-0.02562	(And (Agent $e0 $x0) (Past $e1) (Theme $e1 $e0))
p200493	0.01719	0.06097	-0.10984	-0.03556	-0.41878	0.05269	0.11741	-0.10137	0.01667	0.06120	0.26217	0.33380	-0.16367	-0.19341	0.07165	0.06682	-0.18655	0.05684	0.09768	0.09202	0.10292	-0.16539	0.07488	0.14672	-0.05182	-0.08862	-0.08223	0.12555	-0.06274	0.07498	0.38603	0.02888	(And (Location $e0 $x0) (Patient $e0 $x1))
p200494	0.07285	-0.02988	0.05245	-0.03240	-0.08256	-0.06910	0.26467	-0.17183	-0.14886	-0.01565	-0.03394	0.08055	-0.11940	0.06773	0.17977	-0.09418	0.28717	0.15465	0.05931	-0.03954	0.01827	0.00644	-0.08985	-0.02184	0.04610	0.09123	0.04453	-0.02724	-0.12124	0.09275	-0.10921	-0.01295	(And (Member $x0 thing) (Theme $e0 $x0))
p200499	0.02537	-0.04177	0.02001	-0.01445	-0.06501	-0.01212	0.04918	0.01638	-0.03682	0.04574	0.01362	0.01073	-0.01777	0.02592	-0.00191	0.00183	0.03466	-0.00652	-0.00162	0.00184	0.00851	-0.00300	-0.01930	0.06782	0.01584	-0.02357	-0.04607	-0.00378	-0.02558	-0.00844	-0.04408	0.00412	(Stimulus $e0 $x0)
p200517	-0.01129	-0.10565	-0.19358	0.00766	-0.01087	-0.00123	0.07962	-0.13090	0.11575	-0.13380	-0.11522	0.04921	-0.10756	-0.03014	-0.05407	-0.10897	-0.03100	0.07323	-0.01253	0.21580	0.13722	0.05649	-0.08030	-0.10206	0.41864	-0.01902	0.00945	-0.03554	0.28608	0.04771	-0.10707	0.05932	(And (Experiencer $e0 $x0) (Past $e1) (Result $e1 $e0))
p200535	0.05198	0.02840	0.06403	-0.11700	0.02253	-0.00762	-0.08201	-0.02179	-0.00678	-0.04733	-0.09924	-0.06685	0.02654	-0.07044	-0.01463	-0.01247	0.06870	-0.08078	0.08974	-0.14573	-0.05382	-0.03693	0.41871	-0.14546	0.06612	0.00089	0.08283	0.00298	0.05215	0.42827	-0.06271	0.00562	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200536	-0.03262	0.05108	0.02644	0.01608	0.43826	-0.00955	0.06529	0.05190	-0.18038	0.06113	-0.14951	0.40179	-0.22724	-0.04178	0.00447	-0.06957	-0.08675	0.05780	-0.08514	0.17818	-0.05549	-0.01191	-0.01743	-0.02389	0.02608	0.08816	-0.00423	-0.01072	-0.18136	0.01181	-0.01662	-0.01546	(And (Member $x0 person) (Possession $x1 $x0))
