pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p200050	0.26233	0.29414	-0.06711	-0.13750	-0.01506	-0.00542	-0.14120	-0.02633	0.04209	0.04012	-0.08704	0.06801	-0.05334	-0.22686	0.00477	-0.00925	-0.16346	-0.16786	0.22561	-0.09706	-0.13385	0.05498	0.00061	-0.03530	-0.09068	-0.06490	0.00015	0.15321	-0.00003	-0.27974	-0.08170	0.18003	0.07702	0.04251	0.01281	0.38004	0.25584	0.20224	-0.22538	-0.00622	-0.13291	-0.05819	-0.10165	-0.12360	-0.20456	-0.00622	0.11406	-0.26969	0.02672	0.13472	-0.02476	-0.13146	-0.16748	0.01537	0.02628	-0.03964	-0.10783	1.75108	0.12179	-0.08971	0.09033	0.20479	-0.09152	0.27938	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200059	0.00440	1.00023	-0.05459	0.00234	-0.08686	0.13760	1.82124	-0.01831	0.16408	-0.07020	-0.32470	-0.20090	-0.15959	-0.01486	-0.06345	0.00961	0.19957	0.46021	0.01420	-0.03363	-0.52418	0.01391	0.02293	0.03650	-0.35286	0.12922	-0.42543	0.09644	0.16002	0.06820	0.16913	0.00858	-0.12985	0.02576	0.00899	0.05043	0.09332	-0.12995	-0.24485	0.01008	0.07343	-0.00055	-0.07998	-0.12838	-0.02481	-0.01007	0.11472	-0.07144	0.39627	-0.18731	-0.13174	0.00490	-0.01692	0.01845	-0.45539	-0.03020	0.08090	-0.01871	-0.23135	0.04328	-0.21669	0.84802	0.05138	-0.56881	(Member $x0 thing)
p200072	-0.01514	0.43470	-0.02425	0.05090	-0.07575	-0.10704	-0.05872	0.04007	-0.26757	0.10568	-0.13670	0.09246	-0.14550	0.02542	-0.00729	-0.00761	0.21342	0.16882	0.16445	1.47353	-0.05823	0.05422	-0.16643	-0.05671	0.46335	-0.06172	0.31906	0.20706	-0.25616	-0.11956	-0.13114	-0.17530	-0.05115	-0.19059	0.11271	0.07871	0.09590	-0.38997	-0.13430	0.02326	-0.06448	0.05057	0.07823	0.39013	-0.07948	-0.13815	-0.11756	0.10176	-0.11116	0.14167	0.00139	0.01568	0.21382	-0.03578	0.09098	-0.03352	-0.09052	-0.01154	-0.29803	-0.12271	0.03276	0.00583	-0.15519	0.07633	(Theme $e0 $e1)
p200079	-0.03215	0.03800	0.04320	0.00617	-0.00495	0.01124	-0.01928	1.79399	0.07358	0.00900	-0.02063	0.03703	-0.02793	-0.03861	-0.00805	0.17575	-0.09039	0.04342	-0.03676	-0.06809	-0.04836	0.10028	-0.05767	-0.01281	0.04133	-0.01653	-0.05382	0.02148	0.06453	-0.06124	0.01445	0.02938	-0.01641	0.02261	0.06638	-0.00785	-0.08405	-0.04587	0.03353	-0.01848	-0.00934	-0.03149	-0.01193	-0.03336	0.00817	0.05588	0.06672	0.00210	-0.02828	-0.10356	-0.00403	0.05074	-0.01208	-0.06932	-0.01982	-0.00863	0.03146	-0.08890	0.04713	0.01251	0.02642	-0.01626	-0.07989	0.07414	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200081	-0.00168	-0.21579	-0.05944	0.12012	-0.07620	-0.05454	0.08244	-0.06261	-0.57937	-0.08452	0.33558	0.04371	-0.50922	-0.06730	0.01746	0.00758	-0.30468	-0.30625	0.83324	-0.18785	-0.33997	0.01643	-0.08750	1.74460	0.29277	-0.02204	-0.51052	0.77293	0.46082	0.13751	-0.19542	-0.06325	-0.20846	-0.07914	0.29374	-0.12315	-0.30863	0.25416	0.06242	0.04744	-0.02210	-0.08499	0.22920	0.35265	0.09575	-0.03477	-0.13791	0.04053	-0.17471	-0.02766	-0.22756	0.06361	-0.03031	0.02600	0.17127	0.03058	0.02061	-0.13178	-0.00236	-0.80104	-0.19187	0.35414	-0.09762	0.48919	(LocatedIn $x0 $x1)
p200084	-0.02321	0.44727	0.09975	-0.10206	0.03891	-0.24044	-0.09386	0.09163	0.48581	0.17999	-0.27830	0.27279	0.39553	0.05876	-0.06374	-0.01097	0.62894	0.12348	-0.33999	0.08094	0.29126	-0.08183	0.04462	0.71342	-0.39544	-0.11940	0.07727	-0.17012	-0.14830	0.12681	0.22858	-0.03950	0.09378	-0.01837	-0.24739	-0.09399	-0.54632	0.02238	0.88261	-0.08132	-0.07883	-0.09018	0.08615	-0.25665	0.07191	0.11932	-0.10530	0.05163	0.15410	-0.03268	-0.11131	-0.08888	0.09450	-0.06691	-0.15136	-0.00281	0.00805	0.30279	-0.00126	0.13835	0.42999	-0.37318	-0.21164	-0.34427	(And (Location $e0 $x0) (Past $e0))
p200086	-0.03013	-0.06578	0.01959	0.18770	-0.04095	0.68664	-0.14382	0.03574	0.11224	-0.18405	0.07845	-0.59163	0.04479	0.25800	-0.01289	-0.05126	-0.47016	0.16034	-0.27069	-0.17645	-0.32228	0.27019	-0.17396	-0.08314	0.08027	-0.10762	0.04567	0.18388	-0.00416	0.04690	-0.13316	-0.26953	0.01439	0.42810	-0.19204	-0.00122	-0.41966	0.07164	0.61687	-0.00339	-0.18283	0.89044	0.04946	0.20495	-0.04289	-0.13855	-0.05197	0.24288	0.10108	0.32330	-0.01792	0.09022	-0.41515	0.01767	0.03556	-0.03503	-0.30934	-0.07139	-0.13278	0.17659	0.10578	0.41759	0.05457	-0.12968	(And (Agent $e0 $x0) (Ongoing $e0))
p200106	0.00770	0.08962	-0.00172	-0.04308	-0.00064	0.05315	-0.08335	0.03604	0.00126	-0.06113	0.04344	-0.04859	-0.04511	0.00208	1.56780	0.02953	0.08796	0.04342	-0.00653	0.02463	-0.07522	-0.00084	0.01538	-0.01690	-0.09118	0.00994	0.02494	0.03807	0.00929	-0.00070	0.00757	-0.01295	-0.01593	-0.01659	0.03315	0.00847	0.03555	-0.02722	-0.00249	0.00243	-0.05358	-0.01301	0.02310	-0.02650	0.02770	0.00683	-0.01728	0.00080	-0.03172	-0.03389	-0.04855	-0.02107	0.00021	-0.04290	0.00721	-0.00658	0.01433	0.01885	-0.08307	-0.01437	-0.02573	0.05811	0.04239	-0.04117	(Goal $e0 $x0)
p200111	-0.20454	-0.10083	0.05743	0.08786	-0.02009	-0.00863	-0.02435	-0.11950	-0.03888	0.07457	-0.03538	0.09313	0.15788	-0.04681	-0.02604	0.02068	-0.14893	0.09999	-0.05142	0.02261	-0.09927	-0.27629	0.00349	-0.02653	0.11791	-0.01359	-0.06375	0.13984	-0.14991	-0.20189	-0.02882	0.01261	0.07799	-0.08127	0.17609	0.17802	0.16676	0.10038	-0.31726	0.03317	0.39025	0.00935	0.13155	-0.10585	-0.11590	-0.10107	-0.14467	0.10918	-0.05139	-0.04132	-0.18043	0.64933	-0.14734	-0.00939	0.04681	0.01763	-0.03446	0.99330	0.04796	0.08458	-0.07911	0.09261	-0.11764	-0.05301	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200115	-0.01429	0.10538	-0.00082	0.05255	0.00516	0.00185	-0.02166	-0.00558	-0.14032	0.09851	0.07258	0.00570	-0.04123	-0.00091	0.01035	-0.00879	-0.00856	0.00669	-0.04038	0.02508	0.00020	-0.00925	0.00376	0.00393	-0.02229	-0.02772	-0.03070	-0.05809	0.15367	0.15082	-0.01381	0.09519	-0.02775	0.19197	-0.02432	0.05914	0.03872	-0.07667	-0.01624	0.00497	0.02025	0.01430	-0.07662	-0.06016	-0.05842	-0.05257	0.05568	-0.07699	-0.09272	0.07593	0.12607	-0.04423	-0.07222	0.01018	-0.00273	2.03107	-0.04838	0.01222	-0.07882	-0.00922	0.14334	0.01183	-0.13338	0.02678	(Cardinality $x0 <num>)
p200121	0.03782	0.55403	0.04064	-0.11555	-0.00876	-0.07433	-0.11025	0.01517	-0.12377	0.07605	-0.14587	-0.02432	-0.11029	0.08316	-0.04845	-0.02628	-0.24480	0.07984	0.10366	0.67150	-0.00878	-0.05332	-0.03952	-0.09584	0.65977	-0.10727	0.19287	0.19616	-0.16355	-0.05601	-0.09736	-0.11514	-0.05605	-0.01763	0.12759	-0.15192	-0.02923	-0.07785	-0.02008	-0.01928	0.02710	-0.02817	-0.07617	0.20419	0.15198	0.01511	-0.12136	0.07597	0.01620	0.03568	-0.03321	-0.16040	0.32750	-0.08054	0.03834	-0.00628	-0.10233	0.04952	-0.11019	0.03143	0.15088	-0.06703	-0.14439	0.11080	(And (Past $e0) (Theme $e0 $e1))
p200124	-0.00140	-0.24623	0.06881	-0.23589	-0.05007	-0.05834	0.23128	0.06998	-0.16777	0.15372	0.00698	0.17691	-0.04451	0.27123	-0.02498	0.04199	0.22349	-0.00491	-0.23566	-0.07544	0.04253	-0.03361	-0.07128	-0.05322	0.08138	-0.13695	0.05545	0.01956	0.25879	-0.07807	-0.08059	-0.45913	0.14662	0.20535	-0.06651	-0.07913	-0.08981	0.53016	0.04363	0.52123	-0.16099	-0.06662	-0.11183	0.03990	0.09144	-0.19116	1.09947	0.45074	-0.10137	-0.14280	-0.58998	-0.23609	-0.04701	-0.18373	0.26810	-0.00277	0.10423	0.23808	-0.20806	0.00858	-0.17011	-0.07891	-0.23717	0.04766	(And (Experiencer $e0 $x0) (Past $e0))
p200128	0.04021	0.09895	-0.20743	-0.07954	0.01761	-0.04753	0.00643	1.26713	-0.10817	0.07263	0.12061	0.02827	-0.09118	0.00160	-0.02276	-0.06931	0.10088	-0.25587	-0.07502	0.03846	0.08018	-0.09223	0.04579	0.04656	-0.05909	0.02459	0.09780	-0.14274	-0.17661	0.12804	-0.08315	-0.01685	-0.09724	-0.04129	0.11127	-0.07854	0.08865	-0.05586	-0.14518	-0.03466	0.31644	-0.01982	0.00021	-0.17321	-0.00561	0.01044	0.13744	0.00263	0.05396	-0.01071	-0.11632	-0.07263	0.00461	0.30096	0.10781	-0.02505	-0.00712	-0.09682	-0.01938	-0.05344	-0.05133	0.05172	-0.01197	0.13945	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200132	0.00903	0.18673	-0.08338	0.02677	-0.01491	-0.40930	-0.13527	-0.02468	0.16496	0.22029	0.12333	0.46337	0.19646	1.74682	0.00522	-0.02080	-0.15529	-0.12541	0.06749	0.03576	-0.11871	-0.01756	-0.06902	-0.07334	-0.25015	0.03625	0.02380	0.22216	-0.12098	-0.45859	-0.09019	1.06366	0.02261	0.09660	-0.07114	0.33929	-0.11394	-0.22207	0.06948	0.01467	0.01874	-0.02397	-0.02199	-0.04501	-0.28162	0.05874	-0.01905	-0.62394	0.11230	-0.08701	-0.11327	0.04130	-0.30861	0.07526	-0.09592	0.04308	0.07140	-0.15954	-0.22342	-0.17698	-0.15227	0.23770	-0.25754	0.25564	(PartOf $x0 $x1)
p200140	-0.01349	-0.00447	0.00743	-0.02673	-0.00133	0.05546	-0.00417	0.04404	-0.01066	0.03532	-0.02621	-0.01131	-0.00555	-0.00941	1.32277	-0.06029	0.05656	-0.06073	0.00325	-0.00635	-0.03016	-0.06020	-0.01712	-0.00440	0.02191	-0.02124	-0.01644	0.00848	0.02159	-0.02654	0.03603	0.04744	0.02420	0.05861	0.01649	0.02789	-0.00288	-0.03048	-0.00496	-0.01457	0.01220	0.02717	0.00905	0.00885	0.00986	-0.04802	-0.00508	-0.01090	0.02128	-0.01043	0.03471	-0.00860	-0.01339	0.02128	-0.02354	-0.00243	0.00481	-0.01782	-0.04648	-0.02418	0.04870	0.05462	0.00238	-0.07458	(And (Goal $e0 $x0) (Past $e0))
p200141	-0.03947	0.02314	0.14759	-0.16479	0.06323	-0.43189	-0.02724	-0.05046	0.38782	-0.23639	0.54318	0.43449	-0.09304	-0.03660	-0.04209	-0.04151	0.06932	-0.00543	0.02424	0.11438	-0.05741	-0.14127	-0.07848	-0.01931	-0.41370	0.04162	-0.17214	-0.36659	0.34032	0.00017	0.07155	-0.20564	-0.50728	0.08553	-0.29399	-0.37973	-0.00809	-0.36639	-0.01091	-0.10797	0.17077	0.46934	0.78512	0.16141	0.36972	0.36004	0.17090	0.13803	-0.06261	0.04954	-0.49955	-0.08696	0.06278	-0.05394	-0.03755	-0.04247	-0.10232	0.19652	0.02742	-0.11567	0.21594	0.10634	0.33985	0.28266	(And (Ongoing $e0) (Past $e0))
p200149	0.00142	0.02126	0.12904	0.01440	0.01717	0.06260	0.00396	0.05260	0.14739	0.07674	0.06248	-0.07679	0.01065	-0.08089	-0.01581	0.04178	-0.10571	-0.10682	0.19876	-0.02534	-0.01185	-0.00952	0.05474	-0.05072	-0.03901	1.23310	0.09016	0.11041	-0.15365	0.02094	0.04543	0.08438	0.02497	0.00721	0.02723	-0.08848	-0.03371	-0.05346	0.06561	0.04398	-0.00957	-0.03414	0.12017	-0.13168	0.01408	0.00539	0.03723	-0.01375	-0.01589	0.10056	-0.08944	-0.02463	0.05188	-0.12141	0.00279	-0.00516	-0.12611	-0.00641	-0.03286	-0.15694	0.35498	-0.04547	-0.05614	0.02785	(Result $e0 $e1)
p200158	0.00247	-0.37872	-0.01659	0.08169	-0.05515	-0.37884	0.21727	0.04221	-0.28007	0.16608	-0.59342	0.39943	0.08018	-0.23350	-0.01134	0.31494	0.45677	0.31466	0.27256	-0.09662	0.15373	-0.06239	-0.02493	0.03751	0.11185	-0.00862	0.17857	0.23969	0.19352	0.00099	0.03012	0.43548	0.48389	0.02146	-0.06192	0.15598	0.17558	0.57625	-0.24367	-0.05596	0.00039	0.52395	-0.25626	0.14886	-0.06094	-0.10287	-0.04533	-0.44719	-0.27926	-0.27812	0.04516	-0.00029	0.09964	-0.15441	0.17525	-0.01387	0.35718	-0.01496	-0.12968	-0.19238	-0.09307	-0.35374	-0.29572	-0.38170	(And (Ongoing $e0) (Patient $e0 $x0))
p200159	0.09428	-0.02603	0.00644	0.16097	0.00834	0.01801	-0.00255	-0.00433	-0.21647	-0.05006	-0.08602	-0.06087	0.26609	0.05799	-0.01320	0.00770	-0.03915	-0.04877	0.02680	0.05382	0.06497	-0.01125	0.03373	-0.04302	-0.09113	0.02922	0.44726	-0.07496	0.49591	0.00646	0.02376	-0.16421	0.04354	-0.10961	0.36934	-0.04556	-0.04193	-0.00991	-0.04258	0.01001	0.01111	0.00861	0.18716	-0.07219	0.02938	-0.08969	-0.13278	0.06975	0.43359	-0.06498	-0.14659	-0.04922	-0.01038	-0.03471	-0.23300	-0.00468	-0.03166	-0.04217	-0.02559	-0.04876	-0.08629	-0.14320	0.01670	0.04420	(Member $e0 have)
p200171	0.10190	-0.03160	0.00586	0.17377	0.00844	0.01139	-0.00553	-0.00914	-0.20917	-0.04800	-0.08257	-0.04800	0.28176	0.05650	-0.01133	0.00993	-0.03412	-0.03324	0.01804	0.02424	0.06163	-0.00425	0.03505	-0.03776	-0.10440	0.03311	0.42903	-0.07710	0.48413	0.00823	0.02523	-0.16017	0.03804	-0.09441	0.36919	-0.04689	-0.04150	0.00821	-0.04686	0.01529	0.01227	0.00807	0.19159	-0.08358	0.03361	-0.08170	-0.13355	0.06864	0.42504	-0.06703	-0.15307	-0.04515	-0.02374	-0.03103	-0.22182	0.00061	-0.02378	-0.05374	-0.00554	-0.03974	-0.09664	-0.12846	0.01898	0.03727	(And (Member $e0 have) (Theme $e0 $x0))
p200178	0.00542	-0.04428	-0.03538	0.04384	-0.03316	0.00719	-0.01360	-0.00742	-0.28752	1.51756	0.01768	-0.03001	-0.01115	-0.02412	-0.01596	-0.00155	0.04058	-0.03466	0.10456	-0.06116	-0.30984	0.03740	-0.13199	0.05864	-0.00116	-0.07211	-0.00815	-0.53055	-0.04086	-0.10467	-0.00293	-0.02996	-0.07236	-0.06343	0.10251	0.08123	-0.12609	-0.04296	0.06304	0.02647	-0.03447	0.01219	0.00418	0.15277	-0.07992	-0.02865	-0.12304	-0.00424	-0.05747	0.03052	-0.05649	0.03318	0.00674	0.00182	0.05459	0.01056	-0.02176	-0.01732	-0.13483	-0.10827	0.04090	0.11742	1.16840	0.00862	(Future $e0)
p200179	0.00650	-0.00271	-0.06772	-0.04924	0.00269	1.56300	-0.10824	-0.00090	-0.05634	-0.01708	-0.08360	1.49977	0.05813	-0.13093	-0.01256	-0.00324	0.06290	0.19969	-0.11700	0.02152	-0.01806	-0.00775	-0.03044	0.04326	0.16537	0.04816	-0.20036	-0.11693	0.16441	-0.02875	0.02141	-0.05885	0.00422	-0.08707	-0.04832	0.11748	-0.12843	-0.10939	0.06132	0.01376	0.03777	-0.08518	-0.01463	-0.08216	-0.17785	-0.09303	0.06044	-0.01563	0.03253	-0.01861	-0.01248	0.02512	-0.07469	0.03316	-0.07115	0.00942	-0.11237	-0.04124	-0.00992	-0.35898	-0.07839	0.03235	0.00098	-0.21258	(Possession $x0 $x1)
p200187	0.00733	0.05915	-0.04063	-0.00215	1.59406	0.04008	-0.04967	-0.01060	-0.08734	0.01399	-0.07078	-0.05601	0.03603	-0.06898	-0.00913	0.01150	-0.03951	0.07523	0.01319	-0.03943	-0.04158	0.00714	-0.11821	0.01692	0.00316	0.00018	-0.02453	0.02850	-0.04698	0.02917	-0.00977	0.14523	-0.06920	-0.04183	-0.04736	0.02756	0.03494	0.01072	-0.07274	0.06728	-0.00184	0.01974	0.04994	0.09548	-0.02664	-0.00720	-0.06815	-0.14215	0.06792	0.06786	0.02415	-0.04295	0.01021	-0.02668	-0.09612	-0.01699	-0.05216	-0.03795	0.06846	-0.01221	-0.08817	0.05059	-0.04608	-0.03186	(Source $e0 $x0)
p200192	-0.00739	-0.00406	-0.02667	-0.08139	-0.03862	-0.24522	-0.15554	0.03845	-0.12920	-0.09812	-0.02426	0.22780	-0.07348	-0.01132	0.01137	0.02619	-0.15669	0.12274	0.21167	-0.01296	-0.15950	-0.00624	-0.00950	-0.12525	-0.00977	0.01167	-0.20493	0.10278	0.07820	-0.15462	-0.06494	-0.01189	0.00635	-0.16531	0.07133	0.00861	1.40378	0.05862	1.24916	0.06252	-0.02904	-0.09090	0.03326	0.03514	-0.08517	0.03135	-0.11314	0.03830	0.10881	-0.03347	-0.17534	0.06153	0.01544	-0.01560	-0.08430	-0.00965	-0.00012	-0.13755	0.09153	0.01221	-0.21810	0.24291	0.19083	-0.18112	(GroupOf $x0 person)
p200219	-0.04812	-0.31616	-0.04110	0.06646	-0.05829	0.28292	0.08130	0.03691	-0.18267	-0.02848	0.06872	-0.25615	0.14773	0.63557	0.03020	0.03527	0.25448	0.17040	-0.20196	-0.10153	0.01053	0.05628	-0.11782	0.15346	0.19718	0.31698	0.01879	-0.15228	0.03477	0.68428	-0.06960	-0.37824	-0.25825	-0.14474	-0.23036	-0.36753	0.23234	-0.25530	-0.01619	0.01207	-0.12002	0.02092	-0.10817	0.44625	0.19553	-0.14718	-0.10417	0.23901	0.07804	-0.02955	0.60792	-0.06604	0.46824	-0.02990	-0.00863	-0.02802	-0.05294	0.37032	-0.19143	-0.01729	-0.47178	-0.19419	0.07178	-0.21276	(And (Agent $e0 $x0) (Location $e0 $x1))
p200232	0.01912	0.00401	-0.04328	-0.02350	-0.05325	0.05639	-0.04903	0.00825	-0.03159	-0.06094	-0.15250	-0.07447	-0.02485	-0.38164	0.00721	-0.01461	0.12845	-0.01808	-0.00808	-0.01940	0.01841	-0.01178	-0.06323	0.06624	-0.00347	0.01496	-0.16500	-0.14130	0.08059	-0.27761	0.02078	1.23892	-0.05461	0.04554	-0.13729	-0.18657	0.01246	-0.00383	-0.14993	0.02690	0.06874	-0.01053	-0.11573	0.09264	0.10308	0.07566	-0.18672	1.41469	0.12537	0.21410	0.09704	-0.07327	0.12864	0.00678	-0.09026	-0.01108	-0.29901	-0.01746	0.11288	-0.08157	-0.04773	-0.03995	0.05875	-0.04445	(Obligated $e0)
