pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200050	-0.30068	-0.07345	0.11242	0.23893	-0.09231	-0.25492	-0.02022	0.08776	-0.05917	-0.04432	0.00718	-0.13201	0.02235	0.18080	-0.17602	-0.04939	-0.16076	-0.01302	0.09946	0.24217	0.26370	1.77104	-0.07537	0.11620	-0.10098	-0.01025	-0.16652	0.36480	0.20947	-0.09930	-0.10169	0.19631	(And (Agent $e0 $x0) (Theme $e0 $x1))
p200059	-0.19592	0.05904	-0.37658	0.05738	-0.05292	-0.11427	0.01898	-0.02162	-0.01253	0.01858	-0.02923	-0.28709	0.11064	0.30652	1.48125	0.07357	-0.42042	-0.01676	1.75385	-0.14361	0.00859	0.01570	0.17233	-0.04418	-0.13269	0.30932	-0.13794	0.17091	-0.64607	-0.15677	0.01445	-0.08030	(Member $x0 thing)
p200072	0.12381	-0.01768	-0.15095	-0.05463	-0.01039	-0.01002	1.64786	-0.05436	0.09885	-0.01220	-0.03039	-0.09066	0.10806	0.12341	0.02948	-0.06029	-0.19437	0.01181	-0.04519	0.10735	0.01178	0.03563	0.10664	0.06791	-0.08219	-0.03148	0.08845	-0.19522	0.04713	-0.07370	-0.05417	-0.09118	(Theme $e0 $e1)
p200079	0.05823	-0.02099	0.11375	-0.25113	0.18227	0.20620	0.06205	1.59237	0.09580	-0.00216	0.20997	-0.14680	-0.04894	0.01837	0.12873	-0.10308	-0.03115	0.03189	-0.07789	-0.03071	-0.02276	-0.15601	-0.15916	-0.04375	-0.04072	-0.17081	0.00336	-0.07922	-0.14255	0.12169	0.09226	-0.01756	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200081	-0.32796	-0.06911	0.37622	-0.10168	-0.09412	0.04849	0.09580	-0.06618	-0.02490	-0.01608	0.05489	-0.02756	-0.10002	-0.09959	1.36546	0.11767	0.37510	0.02128	-0.75094	-0.28806	-0.02622	-0.06725	-0.62042	-0.01949	-0.01023	-0.29663	-0.18395	0.27955	1.75998	-0.08711	0.00661	-0.13454	(LocatedIn $x0 $x1)
p200084	0.66488	0.06094	-0.20480	-0.09135	0.46935	-0.12882	-0.04635	0.01735	-0.10911	-0.12012	0.00905	0.28481	-0.30397	-0.24240	-0.28357	-0.03603	0.01213	-0.10690	0.41793	-0.24256	0.02229	0.20170	0.02716	-0.12545	0.55585	-0.11293	0.33442	-0.58687	0.44395	0.05134	-0.04751	0.61589	(And (Location $e0 $x0) (Past $e0))
p200086	-0.17793	-0.12304	-0.03011	-0.21478	-0.07879	0.06540	-0.27185	0.06876	0.08204	0.93284	-0.09513	-0.09326	0.05998	0.04730	-0.40903	0.03424	0.30450	0.03957	0.34228	-0.08028	-0.05719	-0.08182	-0.28899	0.43003	-0.05678	0.38470	-0.25163	0.23440	0.22286	-0.00346	-0.22508	-0.22799	(And (Agent $e0 $x0) (Ongoing $e0))
p200106	-0.48439	-0.10204	-0.04622	-0.07204	-0.05153	0.05929	0.03676	0.04377	-0.01957	-0.01523	0.00808	-0.19041	0.01670	0.15871	-0.20898	0.01408	-0.02819	-0.00273	0.14041	-0.13224	-0.01766	-0.00622	-0.10445	-0.02398	0.09002	-0.14078	1.26562	0.72017	0.10989	0.03438	-0.03686	-0.20824	(Goal $e0 $x0)
p200111	0.01272	-0.11539	0.12442	-0.12843	-0.11517	0.27085	0.06028	-0.14287	-0.13756	0.01241	0.07741	-0.07347	0.19577	0.02331	-0.10346	0.06491	-0.10735	0.01497	0.05320	-0.11588	-0.09321	1.13428	-0.22805	-0.30480	-0.00456	0.25073	-0.15340	0.02955	0.00367	0.10986	0.53319	-0.27664	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200115	-0.02769	1.02631	-0.44851	0.69013	-0.23229	-0.03404	0.00683	0.02013	-0.09297	-0.04811	-0.01998	0.54251	1.09521	-0.55781	-0.17862	-0.01853	-0.44699	-0.02703	0.04231	0.08378	-0.05208	-0.16857	0.33898	0.01455	-0.05744	0.01623	-0.06901	0.15107	0.40577	-0.35455	0.09185	-0.36785	(Cardinality $x0 <num>)
p200121	-0.02346	0.03356	-0.09942	-0.05420	0.13511	-0.11107	1.01655	0.01496	0.06991	-0.00679	-0.10134	-0.06757	-0.10825	0.15838	-0.09258	-0.01359	0.12702	-0.03857	0.00810	0.23345	-0.01050	-0.01757	0.15411	-0.06859	-0.13928	0.29143	-0.00025	-0.02332	0.10886	-0.09228	0.02866	0.05298	(And (Past $e0) (Theme $e0 $e1))
p200124	-0.06689	0.19829	0.02797	0.11063	0.35834	0.08347	-0.15263	0.03607	-0.04686	-0.04337	0.00088	-0.17031	-0.47718	-0.32834	0.18539	-0.10776	0.25244	0.83993	-0.08175	-0.03534	-0.12829	0.22340	0.27069	0.04932	-0.16078	0.05295	-0.01626	0.09244	-0.09301	-0.41408	-0.22458	0.39204	(And (Experiencer $e0 $x0) (Past $e0))
p200128	0.12952	0.10627	0.00390	-0.18995	-0.16267	-0.10297	0.08243	1.13846	0.42660	-0.03272	-0.05232	-0.14416	-0.07093	0.02273	0.14177	-0.08437	-0.17511	0.01894	-0.16039	-0.05987	0.08842	-0.18366	-0.07781	-0.19633	-0.03260	-0.08275	0.04844	-0.17352	-0.09914	0.08953	0.33610	0.13675	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200132	0.04954	1.58266	0.91741	0.11364	0.00799	-0.01266	-0.04548	-0.03878	0.00257	-0.03206	-0.03566	-0.78026	-0.18559	1.00862	-0.19964	-0.08710	0.13585	-0.00281	0.10674	-0.10124	0.01718	0.03533	-0.47407	-0.03556	0.01546	-0.22868	-0.01850	-0.16797	-0.01393	-0.30538	0.07785	-0.21450	(PartOf $x0 $x1)
p200140	-0.42049	-0.06561	0.00553	-0.02211	-0.02115	0.04588	-0.02922	0.05757	0.01551	0.00680	-0.04579	-0.16132	-0.01977	0.12450	-0.17661	0.03899	-0.04510	-0.00787	0.13848	-0.14321	-0.01858	-0.04722	-0.05920	-0.05948	0.06300	-0.07072	1.09137	0.63782	0.10173	0.04622	0.01698	-0.20944	(And (Goal $e0 $x0) (Past $e0))
p200141	0.03280	0.17140	-0.27319	0.09198	0.31126	-0.03374	0.02373	-0.13163	0.14146	0.65079	-0.10719	0.45604	-0.26606	-0.19412	0.37093	-0.15131	0.25142	-0.15920	-0.18979	0.07908	-0.05742	0.16936	0.05417	-0.22123	-0.09893	-0.34812	0.06675	-0.07786	-0.14865	-0.32318	0.21265	0.05661	(And (Ongoing $e0) (Past $e0))
p200149	0.02613	-0.23401	0.23118	0.09802	0.17260	-0.17604	-0.03551	-0.03045	-0.10693	0.00022	-0.02019	0.83384	0.12874	0.75553	0.09426	0.06853	-0.22143	0.05196	-0.14077	-0.13939	0.07118	-0.08530	-0.25329	-0.00350	0.07357	0.12171	-0.01415	-0.04153	-0.12442	0.09826	0.02807	-0.03829	(Result $e0 $e1)
p200158	0.07631	-0.16751	0.48950	0.17731	0.01616	0.07237	-0.05391	0.00175	-0.42028	0.38548	0.45178	-0.16177	0.01607	-0.04402	0.09899	0.08183	-0.31607	0.01955	-0.15164	0.08338	0.01555	-0.08385	0.35127	-0.06007	-0.05568	0.02992	0.05834	-0.04599	0.04292	0.28976	0.02372	0.21810	(And (Ongoing $e0) (Patient $e0 $x0))
p200159	0.74946	-0.07220	-0.02852	-0.00669	0.00624	-0.03177	0.06310	-0.01956	-0.00618	-0.00437	0.01321	-0.07297	-0.01644	0.04708	0.07217	-0.00140	0.07625	0.00572	-0.12344	-0.02217	0.06894	-0.12206	-0.01919	-0.01377	-0.14578	-0.01867	-0.26353	0.58340	-0.10697	-0.23638	0.03996	-0.14317	(Member $e0 have)
p200171	0.73320	-0.06918	-0.01995	-0.00866	0.00543	-0.03306	0.03440	-0.02320	-0.00443	-0.00365	0.01639	-0.07178	-0.01519	0.04274	0.06799	0.00360	0.09407	0.01003	-0.11476	-0.02326	0.07770	-0.12948	-0.01146	-0.01006	-0.14074	-0.01963	-0.26123	0.58186	-0.10296	-0.22345	0.04217	-0.14254	(And (Member $e0 have) (Theme $e0 $x0))
p200178	0.03945	0.02013	-0.39463	0.21823	0.06355	0.04896	-0.03219	-0.12673	-0.20284	-0.07090	0.26471	-0.23641	-0.13955	0.38783	0.03752	0.00281	0.14405	0.00168	-0.08858	-0.10077	0.06686	-0.00669	0.41046	0.13398	0.00399	-0.31531	-0.04175	-0.01515	-0.04405	0.21016	-0.03576	-0.03490	(Future $e0)
p200179	0.02908	-0.08804	0.15496	-0.00096	0.00485	-0.01900	0.00341	0.06296	-0.01765	-0.01696	0.00766	0.10211	-0.15106	-0.10155	-0.01781	-0.02992	0.03074	0.07803	0.06281	-0.01133	-0.00063	0.07399	-0.06678	0.04013	-0.06432	-0.02058	-0.05577	0.03403	0.05665	-0.04920	-0.06579	0.01769	(Possession $x0 $x1)
p200187	0.19181	0.13121	-0.23214	-0.19724	0.06868	0.04765	-0.06354	-0.01757	0.00217	-0.00920	-0.01568	-0.07443	-0.04132	-0.01417	-0.00149	1.29551	-0.00631	0.05686	0.01706	0.63329	-0.02037	0.06784	-0.19994	-0.01850	-0.32728	-0.34639	0.09257	-0.22639	0.00003	0.12760	-0.06319	-0.08704	(Source $e0 $x0)
p200192	-0.39306	0.13880	-0.23004	-0.24529	-0.05686	-0.00767	-0.04717	-0.07150	-0.07263	-0.01576	0.06507	-0.20243	0.02258	-0.00998	0.26496	-0.31551	-0.10860	0.03970	-0.24971	1.07874	-0.00260	-0.10010	-0.45527	0.00670	1.39675	0.01643	-0.25351	0.45047	-0.27036	0.05396	0.04550	-0.12985	(GroupOf $x0 person)
p200219	0.34875	-0.11335	0.08013	0.01997	0.01798	-0.07214	-0.08646	-0.05285	0.08174	0.02048	-0.07829	-0.09501	0.04499	0.01969	-0.43039	0.07511	-0.15802	0.06341	0.54065	-0.17092	0.06794	-0.14332	-0.03096	0.17657	0.35962	-0.12219	-0.04598	-0.23815	0.46697	0.42513	0.09038	-0.05479	(And (Agent $e0 $x0) (Location $e0 $x1))
p200232	-0.07263	0.02328	-0.27098	0.24475	0.00237	0.01362	-0.04963	-0.07094	0.01523	0.00317	0.10244	-0.08803	-0.14693	0.16645	0.10657	-0.03917	0.21354	0.00406	0.13531	-0.02438	0.19528	-0.17494	0.17122	0.00238	-0.05345	-0.25850	0.00694	-0.07398	-0.06183	0.23925	0.03684	-0.07130	(Obligated $e0)
p200242	0.32836	0.26290	-0.17492	-0.07720	-0.08604	0.29581	-0.01512	0.01783	0.29759	0.27499	-0.10770	0.09141	0.01196	-0.01856	0.14958	-0.01617	0.26414	-0.02971	-0.03931	-0.15889	-0.13150	0.26241	0.19745	0.05752	0.29403	-0.17536	0.24301	-0.34272	-0.09396	0.03394	-0.13864	-0.22345	(And (Location $e0 $x0) (Ongoing $e0))
p200256	0.05538	0.02988	-0.06202	0.08969	-0.05640	0.06960	0.34551	-0.04691	-0.12075	-0.05267	0.07136	0.18886	-0.04524	-0.13970	-0.08121	-0.02140	0.50494	-0.01557	0.13815	0.05316	-0.06713	-0.05636	-0.12896	0.19821	-0.08760	0.25576	0.03804	-0.12009	-0.01096	-0.04343	-0.02841	-0.17546	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200278	0.63651	-0.07302	-0.00191	-0.00554	0.00666	-0.03659	0.02676	-0.02310	-0.00338	-0.00147	0.01794	-0.09270	-0.02103	0.07720	0.05694	0.01154	0.09713	0.00638	-0.07685	-0.01194	-0.02060	-0.02206	-0.03130	-0.01481	-0.12734	-0.02738	-0.23719	0.54142	-0.08392	-0.19244	0.04088	-0.11124	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200283	0.07162	-0.22417	0.04207	0.05404	-0.15650	-0.09268	-0.00970	-0.01673	-0.09355	-0.02550	0.07013	0.65871	0.12619	0.59947	0.06031	0.04730	-0.17182	0.16348	-0.08484	-0.07072	0.02942	-0.04585	-0.17797	0.00097	0.07798	0.09757	0.03480	-0.05534	-0.03028	0.16583	0.03397	0.00445	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200284	0.63651	-0.07301	-0.00191	-0.00554	0.00666	-0.03659	0.02676	-0.02310	-0.00338	-0.00147	0.01794	-0.09270	-0.02103	0.07720	0.05695	0.01154	0.09713	0.00638	-0.07685	-0.01194	-0.02060	-0.02206	-0.03130	-0.01481	-0.12733	-0.02738	-0.23719	0.54142	-0.08392	-0.19244	0.04088	-0.11124	(And (Holder $e0 $x0) (Member $e0 have))
p200285	0.63651	-0.07301	-0.00191	-0.00554	0.00666	-0.03659	0.02676	-0.02310	-0.00338	-0.00147	0.01794	-0.09270	-0.02103	0.07720	0.05695	0.01154	0.09713	0.00638	-0.07685	-0.01194	-0.02060	-0.02206	-0.03130	-0.01481	-0.12733	-0.02738	-0.23719	0.54142	-0.08392	-0.19244	0.04088	-0.11124	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200286	-0.13050	-0.07911	0.16114	-0.01893	0.16172	-0.11129	-0.01102	-0.05219	0.09351	0.00661	-0.11153	0.62218	-0.05460	0.50730	-0.06554	0.10395	-0.05662	-0.03573	0.02687	-0.24191	0.02749	-0.04405	-0.12103	-0.01701	0.12062	-0.06440	-0.16490	0.13837	-0.05836	-0.09804	0.01862	-0.14535	(And (Past $e0) (Result $e0 $e1))
p200289	0.63651	-0.07301	-0.00191	-0.00554	0.00666	-0.03659	0.02676	-0.02310	-0.00338	-0.00147	0.01794	-0.09270	-0.02103	0.07720	0.05695	0.01154	0.09713	0.00638	-0.07685	-0.01194	-0.02060	-0.02206	-0.03130	-0.01481	-0.12733	-0.02738	-0.23719	0.54142	-0.08392	-0.19244	0.04088	-0.11124	(Holder $e0 $x0)
p200322	-0.18824	0.08486	0.18033	-0.01694	-0.07997	-0.19098	0.30385	0.06924	-0.06829	0.06321	-0.03026	-0.04963	-0.01731	-0.07555	0.02644	0.32307	-0.00508	-0.01111	-0.05782	-0.39645	0.05493	-0.04665	0.24306	-0.04518	0.30045	0.26173	-0.11910	0.23576	-0.08207	0.22290	0.02294	0.19420	(And (Ongoing $e0) (Theme $e1 $e0))
p200323	0.07978	-0.22073	0.03691	0.05225	-0.16242	-0.08803	-0.00677	-0.01924	-0.08572	-0.02456	0.07411	0.65183	0.13871	0.57849	0.06793	0.04332	-0.17044	0.13603	-0.09068	-0.06217	0.02978	-0.04368	-0.17383	0.00162	0.07552	0.09949	0.04347	-0.06598	-0.03266	0.17516	0.03376	0.00368	(And (Patient $e0 $x0) (Result $e0 $e1))
p200325	-0.15190	-0.05017	0.13928	-0.12163	1.12410	-0.17895	0.02532	0.04389	-0.07398	-0.02848	0.07325	-0.00375	0.60075	-0.02090	0.07519	0.07382	-0.05853	-0.06617	-0.08537	-0.22170	0.08561	0.04288	-0.21762	-0.00658	0.07324	0.06318	-0.10214	0.14130	-0.15453	0.09681	-0.04745	-0.31677	(Member $e0 make)
p200343	0.04644	0.01710	-0.06394	0.16877	-0.03383	0.04761	0.36840	0.00018	-0.00621	-0.04936	-0.00038	0.09044	-0.01734	-0.09732	-0.10731	-0.02658	0.52245	0.03942	0.10353	0.07872	-0.04270	-0.02361	-0.22971	0.19444	-0.08650	0.23915	0.04270	-0.11873	0.00443	-0.03165	-0.11213	-0.16362	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200359	0.16294	0.02687	-0.14944	-0.08620	0.06036	0.05493	-0.08188	-0.00460	0.02601	-0.01194	-0.02300	-0.03144	-0.03331	-0.01123	0.02983	0.97413	-0.05510	-0.02162	-0.00535	0.50668	-0.03132	0.06970	-0.13204	-0.00204	-0.24574	-0.26500	0.06682	-0.18812	-0.01252	-0.00330	-0.06548	-0.06677	(And (Past $e0) (Source $e0 $x0))
p200361	-0.02973	0.05598	-0.04548	-0.00766	0.02536	0.01984	-0.00195	-0.02423	-0.06083	-0.03799	0.06020	-0.08301	0.05337	0.08484	0.00367	-0.03460	0.04185	-0.03246	-0.07095	0.05252	0.01556	0.01803	-0.04456	0.05890	0.10501	-0.04049	-0.00041	-0.01118	-0.05837	-0.04202	-0.06468	0.02916	(Can $e0)
p200362	-0.08428	-0.22615	0.34434	0.30256	-0.13207	-0.09153	0.09292	0.03384	0.02034	0.04943	-0.01602	-0.10035	0.12253	0.05791	-0.01722	0.28014	0.08094	-0.02377	-0.06524	-0.35474	0.02618	-0.02527	0.33195	-0.05667	0.35124	0.07497	-0.06970	0.06317	-0.07180	-0.26690	0.03069	0.02810	(Member $e0 start)
p200378	-0.11934	-0.21542	-0.02372	-0.26971	-0.25354	0.19990	0.07721	-0.07020	0.16412	0.02426	-0.04081	-0.28041	0.80375	0.28616	-0.08833	0.02764	0.41393	-0.01953	0.11182	-0.12251	-0.00220	-0.01804	-0.12665	-0.06191	0.05457	-0.27887	-0.07771	0.06379	-0.02712	-0.18428	0.05767	0.49024	(Stimulus $e0 $x0)
p200379	-0.03227	0.08095	-0.05493	0.10485	0.10173	0.02698	0.00056	-0.06073	-0.01275	-0.02620	0.03325	-0.13238	0.00821	0.14953	0.13667	-0.02226	0.03318	-0.04190	-0.06162	-0.00013	0.08880	-0.07789	-0.04307	0.07593	0.13377	-0.15933	-0.03429	-0.02706	-0.12405	0.07286	-0.01576	-0.04579	(To $e0 $e1)
p200390	-0.19175	0.10583	0.10219	-0.00473	-0.03986	-0.22750	0.23334	0.09932	-0.03625	0.03389	-0.07470	-0.02644	-0.02398	-0.08152	0.02083	0.27451	0.09767	-0.00718	-0.03254	-0.30757	0.05125	-0.02298	0.08841	-0.08899	0.23343	0.32734	-0.10827	0.23187	-0.06424	0.18852	0.03863	0.20513	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p200407	-0.01309	0.05638	0.04542	0.04056	0.07166	-0.06230	-0.00219	-0.06346	0.04542	-0.04370	0.00153	-0.04824	-0.01342	0.05463	0.02853	-0.02066	0.08486	-0.01738	-0.06729	-0.02551	0.12715	-0.07172	0.00189	0.06052	-0.01187	-0.07103	0.02256	-0.08058	-0.02903	0.02138	-0.03054	-0.00621	(Member $e0 use)
p200408	0.02588	0.07240	0.05428	-0.01736	0.05028	-0.01982	0.00748	0.05093	-0.01278	-0.02699	0.00939	-0.11366	-0.04192	0.12430	0.01452	0.00485	0.02004	-0.01941	-0.05721	-0.03166	0.04321	0.02244	-0.08250	0.00184	0.02447	-0.01472	0.03749	-0.00910	0.04053	-0.04495	-0.04781	0.01288	(Member $x0 house)
p200423	-0.00555	0.03039	-0.06963	0.15722	0.01984	-0.01530	0.24852	0.00408	-0.05330	-0.05476	0.00227	0.08451	-0.08071	-0.06134	-0.09936	-0.00221	0.56288	0.00066	0.08464	0.09394	-0.02916	-0.03475	-0.14935	0.10481	-0.08788	0.29379	0.03148	-0.06749	0.00895	-0.05247	-0.03874	-0.08778	(And (Agent $e0 $x0) (Past $e1) (Theme $e1 $e0))
p200436	-0.02556	0.04488	-0.05305	0.12175	0.00478	-0.00455	0.16013	-0.03713	-0.11570	-0.04405	0.04816	0.14982	-0.08034	-0.10420	-0.12423	0.00714	0.60988	-0.00872	0.13157	0.08297	-0.03347	-0.10327	-0.04527	0.05326	-0.08483	0.27140	0.00274	-0.04225	0.01721	-0.01146	0.09104	-0.11029	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $e1))
p200442	-0.16475	-0.02020	0.04257	-0.09897	0.01912	-0.07192	0.03718	-0.04469	-0.11528	-0.02692	0.02329	0.03476	0.06758	-0.03511	-0.08861	0.03381	0.07594	0.02598	0.10275	-0.01097	0.01084	-0.06468	-0.01092	0.01270	-0.04131	-0.01528	0.57867	0.23439	0.03906	-0.18895	0.12119	-0.10171	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200449	0.00253	0.15334	-0.09851	0.07317	-0.05419	0.04822	0.01861	-0.08116	0.10325	-0.01924	-0.00679	0.05155	0.25153	-0.14943	0.07449	0.03848	-0.09510	-0.00585	-0.08744	0.10913	-0.00454	-0.07890	-0.06227	0.05423	0.14867	-0.04413	-0.01692	-0.04195	-0.01271	0.00520	0.01534	-0.16341	(SubsetOf $x0 $x1)
p200469	0.12174	0.23018	-0.17647	-0.18094	0.00635	0.16333	0.05301	-0.03711	0.26433	0.10150	-0.09001	0.11932	0.05303	-0.16996	0.33525	-0.03828	0.26240	0.17452	-0.22016	-0.07895	-0.03640	0.15267	0.29437	-0.02404	0.10279	-0.22881	0.19291	-0.18048	-0.22610	0.04416	0.01018	-0.05965	(And (Experiencer $e0 $x0) (Ongoing $e0))
p200470	-0.09115	-0.09677	0.01565	-0.10170	0.79698	-0.07943	-0.00178	0.05234	-0.07034	-0.05000	0.12766	-0.05970	0.53121	-0.05619	0.04236	0.05356	0.00492	-0.01068	-0.04403	-0.15283	0.03323	0.05948	-0.13635	0.01299	0.06168	0.04139	-0.05943	0.09179	-0.08376	0.07841	-0.04934	-0.26892	(And (Member $e0 make) (Patient $e0 $x0))
p200472	0.02490	0.01596	-0.03123	-0.08046	0.04448	0.06751	0.00171	0.09345	-0.04126	-0.01115	0.01257	-0.02066	-0.00309	0.03895	0.11185	0.13842	-0.04690	0.00890	-0.05312	-0.01148	-0.04119	0.02399	-0.07545	-0.00226	0.00272	0.00491	0.02184	0.04395	0.05675	0.00632	-0.05068	-0.07309	(Member $x0 room)
p200493	0.21234	-0.12061	0.00477	0.02275	0.16622	-0.20222	-0.05520	-0.07873	-0.03130	-0.07220	-0.01994	0.02560	-0.04812	-0.07469	-0.25544	0.02779	-0.11067	0.03377	0.35797	-0.05581	0.10015	-0.15901	0.01140	-0.01086	0.20635	-0.17364	-0.05372	-0.12429	0.33724	0.35615	0.25205	0.15024	(And (Agent $e0 $x0) (Location $e0 $x1) (Past $e0))
p200498	0.14088	-0.02544	-0.04391	0.05257	-0.03924	-0.04755	-0.00845	0.05975	-0.02880	0.00340	0.11449	-0.02639	-0.03044	-0.05206	-0.18178	-0.01812	0.01707	-0.00317	0.17583	-0.06086	-0.00872	0.08599	-0.04665	-0.07044	0.11746	0.15032	0.05887	-0.12055	0.15633	-0.03301	-0.01911	-0.00936	(And (Location $e0 $x0) (Patient $e0 $x1))
p200499	-0.05690	-0.19263	0.24973	0.31004	-0.09801	-0.12776	0.06488	0.06823	0.07086	0.02189	-0.07605	-0.06343	0.10192	0.03346	-0.01170	0.22780	0.14260	-0.01444	-0.03964	-0.27713	0.02232	0.00328	0.14682	-0.05393	0.29724	0.16999	-0.04401	0.03151	-0.04871	-0.27097	0.00795	-0.02025	(And (Member $e0 start) (Past $e0))
p200500	-0.10338	-0.09130	-0.08102	-0.07046	-0.03366	-0.12460	-0.01902	0.01657	0.05821	0.30868	-0.03941	-0.06383	-0.04717	0.09277	-0.10628	-0.05706	0.05398	0.00204	0.06138	0.09243	0.13579	0.09167	-0.09501	-0.06285	-0.03982	-0.03169	-0.04133	0.08023	0.07296	-0.05616	0.02528	0.04948	(And (Ongoing $e0) (Theme $e0 $x0))
p200501	-0.02815	-0.04722	0.42844	-0.00645	-0.08136	0.15884	0.26580	-0.06395	-0.10185	-0.00748	0.18493	0.06966	-0.04515	-0.14993	-0.06532	0.05664	-0.00184	0.03980	0.11433	-0.05495	-0.00979	-0.05343	0.27683	0.01898	0.06453	-0.26844	-0.05038	0.04413	-0.02661	0.00618	0.03775	-0.04962	(And (Patient $e0 $x0) (Theme $e1 $e0))
