pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200378	-0.00964	-0.00376	-0.00851	-0.08673	-0.04991	0.04470	-0.01916	0.18851	0.01302	0.03198	-0.02116	0.27080	-0.13597	0.29087	-0.03935	0.31800	-0.18744	-0.11083	0.00223	-0.02338	0.00296	-0.00509	0.32475	-0.05162	0.14045	0.02620	0.00880	0.05495	-0.14232	-0.16882	-0.04173	-0.09536	(And (Ongoing $e0) (Theme $e1 $e0))
p200379	0.03652	-0.25995	0.31786	-0.12145	0.28188	0.03627	0.01176	-0.03144	-0.04726	-0.01209	0.03411	-0.14030	0.04447	0.46430	0.05519	0.07244	0.45029	0.16577	-0.19602	-0.19269	0.10661	0.09279	-0.11444	0.01294	-0.21921	-0.09455	-0.01619	0.10298	-0.25372	0.15509	0.01297	0.08810	(And (Patient $e0 $x0) (Result $e0 $e1))
p200389	-0.04147	-0.04793	-0.08935	-0.15148	0.02850	-0.02097	-0.11344	-0.03676	0.01266	0.07564	0.03815	-0.08338	0.16219	0.05624	-0.01969	0.13757	0.07115	-0.21183	0.18284	0.17912	-0.01511	-0.02203	-0.04260	-0.02084	0.07645	-0.03008	0.15019	0.15468	0.06679	-0.05317	-0.01758	0.18059	(And (Agent $e0 $x0) (Might $e0))
p200391	-0.06194	-0.00108	0.03910	0.17149	0.21535	-0.02283	-0.01057	0.07283	-0.07248	-0.03837	-0.01156	0.07056	-0.10735	-0.10884	-0.09175	0.05452	0.13958	-0.04537	-0.06411	0.07994	-0.01370	-0.05293	-0.06793	0.13232	-0.05127	0.01794	0.02844	-0.12383	0.18961	-0.05314	0.09641	-0.15277	(GroupOf $x0 child)
p200392	-0.02518	0.00954	-0.03020	-0.04651	-0.02996	-0.05297	0.05969	-0.01117	0.00011	0.00018	-0.01453	0.00717	-0.04814	0.05443	0.00993	-0.02904	0.03443	-0.00378	0.08042	-0.02443	0.01713	-0.07435	-0.05677	-0.05236	-0.00876	-0.02262	0.01423	-0.03733	0.10204	-0.00931	0.02816	0.08528	(Member $x0 new)
p200404	-0.02358	0.01494	0.04668	-0.01505	0.03345	0.05516	0.00093	-0.00760	-0.01754	-0.00401	0.01805	0.34878	-0.03658	0.11912	0.19358	0.05960	-0.09915	-0.05580	-0.03433	-0.08659	-0.07532	-0.07882	0.10888	-0.05597	0.04603	-0.01197	-0.00455	-0.00132	-0.09681	-0.11007	0.19234	-0.09188	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200406	-0.11695	-0.13236	0.05249	-0.02862	0.10210	-0.02537	-0.01429	-0.02791	-0.05204	-0.04884	0.08156	0.11620	-0.07651	-0.14790	-0.07825	-0.05358	-0.09178	-0.10626	0.20136	-0.03607	-0.01222	0.23102	0.18410	-0.06728	-0.00133	-0.11567	-0.10052	0.34857	0.31289	0.39633	0.04522	-0.20292	(Member $e0 work)
p200418	-0.06664	0.44736	-0.00211	-0.01896	0.45709	-0.08503	0.01325	-0.03353	0.05394	-0.03692	0.06523	0.03299	-0.00379	0.06320	-0.01046	-0.16723	-0.10917	0.00584	-0.05221	-0.01817	0.01328	-0.01734	0.09773	0.05404	-0.02592	-0.05818	-0.02462	-0.07210	-0.05569	-0.14355	0.01336	-0.02008	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200419	-0.06296	-0.04341	-0.00780	-0.00302	-0.00628	0.04438	-0.00162	0.02253	0.01753	0.05713	-0.04262	-0.00191	-0.00168	-0.05055	-0.00360	-0.00345	-0.02488	-0.00885	0.01459	-0.02357	0.01235	0.00224	-0.02464	-0.02957	-0.00943	0.02312	0.01213	-0.04237	0.01231	0.07912	-0.02959	-0.00843	(And (Past $e0) (Source $e0 $x0))
p200422	-0.01329	-0.00990	-0.00760	0.01273	0.00347	-0.01254	0.01559	-0.01327	-0.02334	0.00695	-0.00100	-0.00611	0.00014	-0.00784	0.00191	-0.01049	0.00032	0.00143	-0.00245	-0.00840	0.01613	0.00502	0.00077	-0.00104	0.00847	-0.01894	0.00494	-0.01369	-0.00462	-0.01035	0.01189	-0.00755	(Can $e0)
p200435	0.40622	-0.16524	0.00562	-0.02068	0.10431	-0.13602	0.00316	-0.03981	-0.01230	0.51719	0.15424	0.08898	0.02895	0.01469	-0.14475	-0.07509	-0.08244	0.07904	-0.02523	-0.03613	0.10170	-0.02948	0.01106	-0.02551	0.07937	-0.15374	-0.03435	-0.14919	0.15476	-0.06230	-0.02832	-0.12355	(And (Future $e0) (Patient $e0 $x0))
p200436	0.00644	0.06182	-0.00204	0.08855	-0.07416	0.38627	0.02461	-0.01617	-0.08336	-0.07759	0.34252	-0.11719	-0.13200	0.07850	0.09371	-0.01854	-0.09458	0.17393	-0.08340	0.14462	-0.05799	-0.03440	0.06597	0.12497	0.02403	-0.23115	0.06834	-0.01826	0.08394	-0.05888	0.06676	-0.09261	(And (Member $e0 buy) (Theme $e0 $x0))
p200441	0.00644	0.06182	-0.00204	0.08855	-0.07417	0.38627	0.02461	-0.01617	-0.08336	-0.07759	0.34252	-0.11719	-0.13200	0.07850	0.09371	-0.01854	-0.09458	0.17393	-0.08340	0.14462	-0.05799	-0.03440	0.06597	0.12497	0.02403	-0.23115	0.06834	-0.01826	0.08394	-0.05888	0.06676	-0.09261	(Member $e0 buy)
p200442	-0.00699	-0.02497	-0.01005	-0.03124	-0.00619	0.01895	-0.01160	-0.01501	-0.02995	-0.00065	-0.02007	0.00309	0.03727	0.01143	0.00351	0.05880	-0.00171	0.00866	-0.00593	-0.01281	-0.03387	-0.00152	0.00578	-0.02047	0.03751	-0.00337	-0.00243	0.00102	-0.01226	0.00227	-0.01267	-0.01786	(Stimulus $e0 $x0)
p200443	-0.01743	-0.03556	-0.01818	-0.01059	0.01884	-0.02844	0.04186	0.00544	-0.01436	0.01723	0.00311	-0.02035	0.02209	-0.00233	-0.00276	0.01715	0.01492	0.00664	-0.00571	-0.00791	0.00136	-0.00974	-0.03125	-0.02125	0.01483	-0.01007	-0.01728	-0.00964	0.00229	0.00946	0.01900	0.00146	(To $e0 $e1)
p200453	-0.02530	0.01531	0.00086	-0.08591	-0.05550	0.07253	-0.02291	0.13482	0.02464	0.01876	-0.04609	0.23744	-0.11314	0.27055	-0.04544	0.28625	-0.15994	-0.11054	0.00272	-0.01174	-0.03513	-0.00332	0.28644	-0.04420	0.10613	0.04577	0.00532	0.04113	-0.13702	-0.14182	-0.03270	-0.07668	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
