pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p200100	0.12708	0.02441	-0.34367	-0.36417	0.33147	0.93645	0.37678	-0.29996	-0.20557	-0.29939	0.16100	-0.19166	0.12619	-0.21762	-0.13347	-0.01684	(And (Location $e0 $x0) (Past $e0))
p200105	-0.04064	0.00364	0.05573	-0.00273	-0.08947	-0.06659	0.59692	-0.53174	0.53084	-0.41143	-0.03987	-0.22691	-0.18070	0.06699	0.24550	0.52549	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200112	-0.01193	0.74656	-0.15275	-0.13850	0.09522	-0.12814	0.02037	-0.07008	0.00786	0.26099	-0.00570	0.10597	-0.04033	-0.02826	0.17910	-0.16749	(And (Agent $e0 $x0) (Ongoing $e0))
p200114	-0.16436	-0.09416	0.31215	0.08469	0.50395	0.02893	-0.18482	0.00292	0.03513	-0.02615	-0.19385	0.04950	0.31508	-0.20144	-0.20528	0.08391	(Member $x0 person)
p200128	-0.19190	-0.04792	0.27365	0.19777	0.16547	0.07217	-0.17003	-0.00159	0.06504	0.00895	-0.06394	-0.04877	0.17501	-0.10058	-0.09840	0.16718	(Possession $x0 $x1)
p200133	0.00378	-0.04927	-0.08219	-0.06170	-0.12756	-0.03492	-0.00049	-0.11569	-0.06845	0.00432	0.07963	0.15231	-0.05286	-0.03732	0.11077	0.04129	(Goal $e0 $x0)
p200137	0.36656	-0.13412	-0.05757	-0.16739	-0.25597	0.16306	0.08749	0.45173	-0.00790	-0.06634	-0.06760	-0.15781	0.29814	-0.18418	0.56553	-0.39249	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200160	0.20738	-0.01787	-0.14204	-0.14191	-0.31997	0.07908	0.05248	-0.36362	-0.09609	0.42386	-0.02801	0.46151	-0.22562	0.12868	-0.14466	0.48973	(And (Past $e0) (Theme $e0 $e1))
p200163	0.19833	-0.01348	-0.30485	-0.42327	0.13576	-0.19609	0.28355	0.47077	-0.28099	-0.08300	0.35425	-0.16169	0.40831	-0.44689	-0.14556	0.49400	(And (Experiencer $e0 $x0) (Past $e0))
p200164	0.00992	0.01415	-0.05781	0.00018	0.06110	-0.02179	-0.01982	0.00300	0.00473	0.05490	0.01445	-0.02283	0.01626	0.00328	0.03623	-0.10064	(PartOf $x0 $x1)
p200178	0.15125	-0.01585	-0.15839	-0.08985	-0.29402	-0.00583	-0.08653	-0.34829	-0.14710	-0.02870	0.02393	0.05784	0.70156	0.61055	-0.10905	-0.02365	(Member $e0 have)
p200192	0.29412	0.09523	-0.34703	0.87617	0.25829	-0.16360	0.16438	-0.11144	0.04257	-0.09668	0.01956	0.25708	-0.01309	-0.03617	-0.05454	-0.23071	(Result $e0 $e1)
p200196	0.15071	-0.01256	-0.15582	-0.09039	-0.28052	-0.00706	-0.08655	-0.33742	-0.13790	-0.03358	0.01983	0.05349	0.68601	0.60361	-0.10650	-0.02717	(And (Member $e0 have) (Theme $e0 $x0))
p200209	-0.01288	-0.02663	-0.06376	-0.04058	-0.12397	-0.01646	-0.00183	-0.09547	-0.06033	-0.03676	0.08453	0.15195	-0.04702	-0.02124	0.10775	0.02869	(And (Goal $e0 $x0) (Past $e0))
p200210	-0.09203	0.60806	-0.02187	-0.07800	0.07097	-0.01835	0.08594	0.14839	-0.08785	-0.20808	0.21308	-0.07317	0.22555	-0.20973	0.04168	-0.07809	(And (Ongoing $e0) (Past $e0))
p200214	0.10824	0.56411	0.18511	0.20519	-0.06718	0.05030	-0.14383	0.03717	0.13835	-0.05311	-0.14420	-0.03365	-0.19608	0.25373	0.00672	0.08384	(And (Ongoing $e0) (Patient $e0 $x0))
p200233	0.08703	-0.08029	-0.11619	-0.05330	0.09070	-0.00015	-0.02910	-0.01796	-0.06014	-0.01973	0.02741	-0.02304	0.03684	-0.06496	0.04904	0.01805	(GroupOf $x0 person)
p200243	0.13608	0.03537	-0.28846	-0.18742	0.29991	0.53976	0.04528	-0.06694	0.00311	-0.00444	-0.12120	0.04209	-0.13931	0.16355	0.01751	-0.11646	(And (Agent $e0 $x0) (Location $e0 $x1))
p200248	0.06476	-0.00227	-0.01290	-0.03062	0.01459	-0.01498	0.00446	-0.10256	0.00505	0.07531	-0.04455	-0.04622	0.04228	0.00224	-0.05401	0.03186	(Future $e0)
p200249	0.03183	0.01194	0.00167	-0.06813	-0.03077	-0.02834	-0.01322	-0.02951	0.01711	-0.03736	-0.01279	0.02890	0.01267	-0.06562	-0.03774	0.07810	(Source $e0 $x0)
p200263	-0.31832	-0.05333	0.48037	0.02343	0.72168	-0.06267	-0.25416	0.07095	0.17700	-0.19974	-0.48788	0.32100	0.39222	-0.19457	-0.35299	0.11413	(And (Agent $e0 $x0) (Member $x0 person))
p200292	0.33127	0.02583	-0.32298	0.74641	0.22631	-0.13392	0.13728	-0.11275	0.03939	-0.08994	-0.03371	0.17930	0.00521	-0.04334	-0.07280	-0.12449	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200293	0.05655	0.37388	-0.13598	-0.13966	0.23475	0.27220	-0.14410	0.36866	0.01663	-0.01796	0.03693	-0.08917	-0.03896	0.11325	-0.06918	0.02663	(And (Location $e0 $x0) (Ongoing $e0))
p200320	0.17894	-0.01279	-0.20666	-0.08586	-0.11615	0.04713	-0.02073	-0.12812	-0.00845	0.32147	-0.09297	0.26994	-0.21004	0.14511	0.01399	0.24062	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200321	0.11284	-0.00843	-0.10806	-0.06778	-0.21790	-0.00683	-0.04592	-0.26410	-0.13934	-0.02938	0.00949	0.03281	0.54526	0.46476	-0.07168	-0.00061	(And (Holder $e0 $x0) (Member $e0 have))
p200322	0.16484	0.01481	-0.22603	0.54538	0.18751	-0.10788	0.18806	-0.11105	0.01613	-0.05279	0.03686	0.27538	-0.02496	-0.00885	-0.05926	-0.21262	(And (Past $e0) (Result $e0 $e1))
p200323	0.32274	0.03049	-0.31181	0.73729	0.21724	-0.12582	0.15114	-0.13544	0.04141	-0.08740	-0.03784	0.17815	0.00135	-0.03927	-0.06943	-0.13392	(And (Patient $e0 $x0) (Result $e0 $e1))
p200326	0.01058	-0.02770	-0.01121	-0.00948	0.06325	-0.02352	-0.00650	-0.02526	0.01339	0.06983	-0.02179	-0.00555	0.00132	-0.01669	-0.03449	-0.03620	(Can $e0)
p200327	0.11541	-0.00924	-0.10990	-0.07119	-0.21785	-0.00707	-0.03986	-0.27097	-0.13953	-0.03075	0.00753	0.03386	0.54721	0.46164	-0.07455	0.00155	(Holder $e0 $x0)
p200337	0.11353	-0.00827	-0.10741	-0.07043	-0.21137	-0.00641	-0.04406	-0.26283	-0.13413	-0.03309	0.00547	0.03572	0.53195	0.46481	-0.07286	0.00019	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200339	0.11226	-0.00791	-0.10650	-0.06870	-0.21118	-0.00635	-0.04779	-0.25888	-0.13395	-0.03237	0.00645	0.03514	0.53085	0.46648	-0.07142	-0.00091	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200343	0.01638	-0.00380	-0.00289	0.02341	-0.00607	-0.02038	-0.02662	-0.00625	0.01987	0.06729	0.03145	-0.02899	-0.00038	-0.00425	-0.00646	-0.03687	(Obligated $e0)
p200359	-0.20037	-0.03228	0.20320	0.38407	-0.05168	0.10291	-0.25722	0.02984	-0.07570	0.29532	0.24907	-0.22239	0.06234	-0.01918	0.17368	0.00911	(To $e0 $e1)
p200379	0.17869	-0.04070	-0.22733	-0.15735	-0.08392	0.07163	0.03673	-0.13273	-0.02373	0.38796	-0.06550	0.28783	-0.18883	0.11412	-0.05593	0.23019	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200380	0.13613	0.16854	0.01252	-0.06258	-0.17721	0.09550	-0.12909	-0.10167	0.03209	0.26198	-0.11661	0.18648	-0.20975	0.17322	-0.11319	0.36113	(And (Ongoing $e0) (Theme $e1 $e0))
p200416	0.03402	0.10565	-0.02308	0.08561	0.00658	-0.04141	0.03713	-0.05997	-0.02822	0.02118	0.06108	-0.01152	-0.01028	-0.01592	0.07162	-0.09313	(Member $e0 make)
p200422	0.08651	0.09356	0.08657	0.02507	-0.24632	0.08126	0.11007	-0.28675	-0.02271	0.08411	-0.06995	0.08764	-0.02997	0.02753	-0.09559	0.26183	(Member $e0 start)
p200425	-0.25237	-0.03121	0.38152	0.03371	0.54695	-0.09150	-0.36820	0.16576	0.15814	-0.29928	-0.40149	0.28491	0.25516	-0.08128	-0.22860	0.14906	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200431	0.00429	0.00579	0.01993	-0.04477	0.00365	-0.02062	-0.03445	0.00008	0.03314	-0.04571	-0.00027	0.03352	-0.00754	-0.02080	-0.01110	-0.00961	(And (Past $e0) (Source $e0 $x0))
p200432	0.01258	0.05331	-0.05056	-0.07315	0.02668	-0.00329	0.01104	-0.03970	-0.03937	0.03354	0.02041	0.00172	0.08689	0.01195	-0.01946	-0.02752	(GroupOf $x0 child)
p200433	0.00742	-0.01985	-0.01647	-0.02555	0.03466	-0.02259	0.00875	-0.03931	0.03887	0.07065	-0.00675	-0.01128	0.00635	-0.02135	-0.03624	-0.03517	(Member $e0 use)
p200434	0.01723	-0.01588	-0.02067	-0.02660	0.00754	0.02209	-0.01300	-0.02420	0.03223	-0.00682	-0.01645	0.00255	0.01161	0.00956	-0.02735	-0.01707	(Member $x0 house)
p200451	0.12772	0.10713	-0.03097	-0.06697	-0.12475	0.07561	-0.15286	-0.00328	0.03657	0.23099	-0.09575	0.18921	-0.21422	0.18757	-0.08433	0.31074	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p200463	0.15496	-0.02186	-0.17615	-0.04231	-0.08602	0.04672	-0.12146	0.00103	0.01413	0.23680	-0.09158	0.25576	-0.22789	0.20095	0.02645	0.22139	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $e1))
p200466	-0.05629	-0.05524	-0.00926	-0.05924	0.24558	-0.14953	0.27451	-0.10317	-0.06473	0.18451	0.18594	-0.14956	-0.13253	0.12266	0.15394	-0.00850	(And (Agent $e0 $x0) (Member $x0 thing))
p200480	0.15080	-0.03375	-0.18788	-0.10229	-0.08216	0.03774	-0.09183	-0.01486	0.00080	0.30098	-0.06007	0.27350	-0.22288	0.17698	-0.01185	0.22397	(And (Agent $e0 $x0) (Past $e1) (Theme $e1 $e0))
p200493	0.13857	0.00477	-0.09640	-0.06292	0.20469	0.28561	-0.32373	0.25017	0.08421	-0.00997	-0.07208	-0.04937	-0.24751	0.30632	0.04178	-0.03138	(And (Location $e0 $x0) (Patient $e0 $x1))
p200494	-0.08985	-0.03763	0.05693	0.22420	-0.09220	0.11994	-0.12657	-0.03484	0.00062	0.22952	0.23970	-0.15026	0.02860	-0.02981	0.06221	-0.01678	(And (Member $x0 thing) (Theme $e0 $x0))
p200499	-0.02580	-0.00914	0.00258	0.01295	-0.01416	0.02087	-0.01530	0.01773	-0.01672	0.02448	0.04300	0.02310	-0.02212	0.00682	-0.00566	-0.00639	(Stimulus $e0 $x0)
p200517	0.19801	-0.03839	-0.20595	0.43306	0.15979	-0.08437	0.16904	-0.11942	0.01416	-0.03942	-0.01363	0.19905	-0.00538	-0.01806	-0.07297	-0.12325	(And (Experiencer $e0 $x0) (Past $e1) (Result $e1 $e0))
p200535	0.03556	-0.03594	-0.08272	-0.04348	-0.11964	-0.01829	0.06763	-0.16054	-0.04676	0.00662	-0.00192	0.05441	0.01261	-0.05978	0.09547	0.09630	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200536	-0.20946	-0.03255	0.29300	0.21550	0.14508	0.08262	-0.28019	0.06613	0.04516	-0.01922	-0.05207	-0.01384	0.10878	-0.03314	-0.05950	0.14077	(And (Member $x0 person) (Possession $x1 $x0))
p200546	0.04496	-0.02292	0.02564	-0.03506	0.06525	-0.01450	-0.03057	-0.01695	0.02690	0.03351	-0.03037	0.00247	-0.00306	-0.01629	-0.05251	-0.03277	(Instrument $e0 $x0)
p200547	0.01989	0.00007	0.00887	0.00498	-0.01420	-0.00194	-0.00548	-0.01957	-0.00658	-0.00858	-0.00339	-0.01234	0.02206	0.01327	-0.00175	0.00440	(Member $x0 room)
p200548	0.00117	-0.01286	-0.03209	-0.02621	-0.05717	-0.01406	0.02246	-0.07691	-0.04680	0.04321	0.02453	0.05500	-0.00675	-0.03569	0.04254	0.03788	(Recipient $e0 $x0)
p200549	0.01145	-0.00543	-0.00136	-0.02975	0.01546	-0.00821	-0.01415	0.00565	-0.02270	-0.00155	0.01880	-0.01885	0.00971	-0.01872	0.01692	0.00049	(SubsetOf $x0 $x1)
p200577	0.09459	-0.06249	-0.19991	-0.12727	0.10765	0.34301	0.23508	-0.29291	-0.10186	-0.14322	-0.03496	-0.02037	0.06458	-0.07439	0.06088	-0.04213	(And (Agent $e0 $x0) (Location $e0 $x1) (Past $e0))
p200578	0.18984	-0.03380	-0.19506	0.42349	0.15034	-0.07669	0.18381	-0.14266	0.01599	-0.03702	-0.01765	0.19807	-0.00881	-0.01420	-0.06956	-0.13256	(And (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p200582	0.11426	0.10409	0.04236	-0.00357	-0.02730	0.07830	-0.28462	0.19041	0.10500	0.10171	-0.12008	0.05564	-0.24320	0.28633	-0.01153	0.17973	(And (Patient $e0 $x0) (Theme $e1 $e0))
p200586	-0.02598	-0.01741	-0.02398	0.01343	0.04051	-0.03297	-0.00136	0.02674	-0.03073	0.04236	0.06265	0.08327	-0.02536	-0.00210	0.00292	-0.06523	(Member $e0 go)
p200611	0.07365	0.16706	-0.10142	-0.12805	0.05533	0.00119	-0.00650	0.25998	-0.08936	-0.09824	0.09451	-0.17951	0.20711	-0.18578	-0.06455	0.24027	(And (Experiencer $e0 $x0) (Ongoing $e0))
p200612	0.05672	0.04828	-0.01861	0.03627	0.00042	-0.02232	0.03131	-0.05492	-0.02472	0.01020	0.02349	-0.04211	-0.00650	-0.01349	0.06421	-0.04775	(And (Member $e0 make) (Patient $e0 $x0))
p200613	-0.02378	0.19985	-0.00825	-0.02064	0.04874	-0.05487	-0.00981	-0.02956	0.08732	0.00809	-0.00633	-0.03324	0.03776	-0.05792	-0.01892	-0.07215	(And (Ongoing $e0) (Theme $e0 $x0))
p200617	-0.02689	0.03395	-0.00021	-0.01418	0.02654	-0.03198	-0.00696	0.04193	-0.01419	-0.00365	0.02290	0.02168	-0.00236	-0.01312	0.01169	-0.02529	(For $e0 $x0)
p200651	0.01300	-0.04146	-0.05251	-0.00668	-0.01604	0.24447	0.11375	-0.18601	0.01861	0.07112	0.04218	-0.03827	-0.00271	-0.02110	-0.07702	-0.02516	(And (Location $e0 $x0) (Theme $e0 $x1))
p200652	0.07241	0.04647	0.03875	-0.00983	-0.20200	0.07787	0.21487	-0.35372	-0.03378	0.08578	-0.05173	0.11670	-0.02993	0.02313	-0.07905	0.19109	(And (Member $e0 start) (Past $e0))
p200653	-0.02218	-0.00736	0.02229	-0.02273	0.07314	-0.03193	-0.05676	-0.01659	0.13293	-0.02759	-0.04967	0.02503	0.05205	-0.02242	-0.08196	0.01311	(And (Possession $x0 $x1) (Theme $e0 $x0))
p200662	-0.02137	0.00282	-0.00296	-0.02072	0.15796	-0.10886	-0.02466	0.07758	-0.02266	0.05573	0.05396	0.07920	0.04505	-0.03498	-0.01240	-0.09700	(Before $e0 $e1)
p200663	0.04296	0.00020	-0.01003	0.03040	0.02245	-0.03156	0.00453	-0.01332	-0.00978	-0.01853	-0.00306	0.00814	-0.00501	-0.00543	0.02110	-0.02209	(Member $x0 door)
p200664	0.03663	0.00444	-0.03637	0.08432	0.00694	-0.01698	-0.00867	0.00208	0.01289	-0.02469	-0.01387	0.01534	0.00268	-0.01270	-0.01524	0.01454	(Time $e0 now)
p200720	0.02543	-0.02357	-0.06273	-0.02466	-0.11557	-0.00471	0.03473	-0.12231	-0.03326	-0.02733	-0.00681	0.04865	0.00692	-0.04012	0.08741	0.09239	(And (Agent $e0 $x0) (Goal $e0 $x1) (Past $e0))
p200727	0.09266	0.05692	-0.13148	-0.16439	0.11323	0.13908	-0.05518	0.27587	-0.08447	-0.10365	0.07631	-0.19746	0.17477	-0.16565	-0.09740	0.23996	(And (Experiencer $e0 $x0) (Location $e0 $x1))
p200728	0.05051	-0.04378	0.16471	-0.03574	-0.20628	0.09082	0.43872	0.40943	0.14137	0.17679	-0.07996	0.15368	0.16378	-0.11379	-0.00401	-0.30346	(And (Member $e0 build) (Patient $e0 $x0))
p200737	0.05078	-0.04323	0.16442	-0.03535	-0.20735	0.09118	0.44121	0.40869	0.14128	0.17328	-0.08023	0.15379	0.16416	-0.11362	-0.00309	-0.30294	(Member $e0 build)
p200738	0.04358	0.10502	-0.04005	0.17659	-0.02448	-0.02281	0.00223	-0.04637	0.01987	-0.03251	0.00725	0.01711	-0.00340	-0.00882	0.01760	-0.01855	(Member $e0 get)
p200739	-0.00377	0.02836	-0.00991	-0.02589	0.03988	-0.02458	-0.01130	-0.00303	0.00449	0.06198	0.02360	-0.01995	0.00476	-0.02786	-0.00136	-0.04265	(Member $e0 play)
p200740	0.00002	-0.00690	0.03231	0.00194	-0.09969	0.02523	0.12440	0.25647	0.06753	0.13643	-0.01408	0.07580	0.07082	-0.05549	0.06440	-0.18361	(Member $x0 company)
p200741	0.02294	0.00120	-0.02310	-0.02907	-0.01269	0.00055	0.02100	-0.07741	0.04040	-0.00512	-0.01539	-0.02461	0.00883	-0.03712	0.01087	0.01136	(Member $x0 new)
p200785	0.06213	0.09606	0.07039	-0.01530	-0.23806	0.08120	0.21271	-0.37453	-0.02943	0.09570	-0.06857	0.09162	-0.02026	0.02420	-0.08127	0.22817	(And (Member $e0 start) (Ongoing $e1) (Theme $e0 $e1))
p200830	-0.04645	0.21831	-0.00317	-0.00361	-0.02101	-0.04397	0.03261	-0.03955	0.00136	-0.08835	0.01850	0.00702	0.05826	-0.05506	0.08426	-0.06201	(And (Agent $e0 $x0) (Ongoing $e0) (Past $e0))
p200844	-0.01148	0.00949	0.01140	-0.01364	0.12217	-0.07967	-0.02567	0.06763	0.00135	-0.01112	0.02609	0.08775	0.03712	-0.02487	-0.04449	-0.05794	(And (Before $e0 $e1) (Past $e1))
p200845	0.06367	-0.02719	-0.08984	-0.11872	0.09340	-0.06972	0.01731	-0.08687	0.01976	0.08421	-0.01465	0.01749	0.20610	0.06834	-0.11446	-0.04828	(And (Cardinality $x0 <num>) (Theme $e0 $x0))
p200846	0.03659	-0.00046	-0.05650	-0.01209	-0.09337	-0.00006	-0.05441	-0.06120	-0.01982	-0.01913	0.04425	0.05337	0.17058	0.19038	-0.02559	-0.03351	(And (Member $e0 have) (Past $e0))
p200847	0.06205	0.09586	0.07040	-0.01485	-0.23775	0.08098	0.21090	-0.37283	-0.02937	0.09611	-0.06822	0.09142	-0.02054	0.02455	-0.08091	0.22777	(And (Member $e0 start) (Theme $e0 $e1))
p200848	0.05131	-0.00134	0.06831	0.02318	0.00937	-0.03780	-0.07607	0.03631	-0.01450	0.08993	0.08663	-0.07077	-0.02629	-0.00084	0.01448	-0.02335	(And (Member $x0 thing) (Patient $e0 $x0))
p200858	0.09421	-0.03017	-0.08163	0.22328	0.09391	-0.04222	0.03156	-0.06615	0.01255	0.00831	-0.01066	0.09709	-0.00470	-0.00513	-0.05110	-0.06408	(Member $e0 become)
p200859	0.06411	0.06438	-0.03658	-0.03316	0.07596	0.01642	-0.33586	0.24881	0.07051	0.13736	-0.05526	0.08881	-0.20148	0.17546	-0.02454	0.10593	(Member $e0 begin)
p200860	0.01148	-0.00643	-0.01050	-0.01471	-0.02772	-0.01354	-0.02399	-0.02498	-0.02765	-0.01976	0.00217	-0.00386	0.00021	-0.01484	0.05115	0.04042	(Member $e0 come)
p200861	0.01754	-0.00665	0.00260	-0.01834	0.03352	0.00063	-0.07857	-0.00396	0.04524	0.07618	0.00969	0.00243	-0.02516	0.03072	-0.01828	-0.02991	(Member $e0 take)
p200862	0.00266	0.01029	0.00761	0.00685	-0.01348	-0.00275	0.01304	0.00066	0.00584	-0.01345	-0.00857	-0.00400	-0.00348	0.00089	-0.00590	0.00604	(Member $x0 problem)
p200863	0.01416	0.02456	-0.00461	0.04206	-0.01881	0.00035	0.01102	-0.00457	-0.00318	-0.02540	-0.01168	-0.00831	0.02262	0.01238	-0.00728	0.01714	(Member $x0 weather)
p200864	-0.00647	-0.00523	0.00710	0.00725	-0.00144	0.00132	-0.00131	0.01430	0.00213	-0.00626	-0.01463	-0.00198	-0.01238	0.01105	-0.00110	-0.00156	(Past (LocatedIn $x0 $x1))
p200899	0.10375	0.05267	-0.10358	-0.04391	-0.01019	0.05758	-0.19908	0.12016	0.05756	0.21424	-0.07621	0.15271	-0.22591	0.21000	-0.00490	0.14540	(And (Agent $e0 $x0) (Ongoing $e1) (Theme $e0 $e1))
p200900	-0.01433	0.01047	0.00848	-0.00650	0.11696	-0.07464	-0.02859	0.07313	0.00338	-0.01566	0.02720	0.08477	0.03422	-0.02079	-0.04131	-0.05449	(And (Before $e0 $e1) (Past $e0) (Past $e1))
p200924	0.02448	0.14512	-0.06110	-0.01260	0.14808	0.12091	-0.26749	0.31638	0.10646	0.08578	-0.06302	0.06750	-0.21057	0.26888	0.01475	-0.07666	(And (Agent $e0 $x0) (Location $e0 $x1) (Ongoing $e0))
p200925	0.08805	-0.05275	-0.05821	-0.08497	0.07735	0.19271	0.05382	-0.13696	-0.04796	-0.05008	0.00218	-0.09560	0.00801	-0.02190	0.01400	-0.01437	(And (Location $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200926	0.03516	0.00241	-0.05453	-0.01002	-0.08741	-0.00141	-0.05671	-0.05153	-0.01604	-0.02154	0.04226	0.04690	0.17007	0.18634	-0.02280	-0.03809	(And (Member $e0 have) (Past $e0) (Theme $e0 $x0))
p200935	-0.01431	0.01049	0.00830	-0.00649	0.11680	-0.07468	-0.02814	0.07266	0.00308	-0.01545	0.02750	0.08458	0.03443	-0.02098	-0.04107	-0.05449	(And (Before $e0 $e1) (Past $e0))
p200936	0.03703	0.00742	0.02846	0.02140	-0.01905	-0.00164	0.01226	-0.05155	0.00139	0.01500	-0.02244	-0.02426	-0.01231	0.00746	-0.01012	0.02390	(And (Future $e0) (Patient $e0 $x0))
p200937	0.05019	-0.01631	0.03696	-0.02117	0.05401	-0.02612	-0.04563	-0.00367	0.03045	0.03258	-0.03816	-0.01528	0.00019	-0.00988	-0.04763	-0.01562	(And (Instrument $e0 $x0) (Patient $e0 $x1))
p200955	0.01073	0.01780	0.01234	-0.00376	-0.00954	0.00810	-0.02404	-0.04168	0.01714	0.02164	-0.01280	-0.01824	0.00903	0.01147	-0.02262	0.00786	(GroupOf $x0 thing)
p200956	0.02052	-0.01732	-0.02347	-0.03659	0.00218	-0.01235	0.00373	0.01225	-0.01246	-0.00599	0.01020	-0.01160	0.02204	-0.02163	-0.00001	0.02261	(In $e0 $x0)
p200957	0.03230	-0.00090	0.03856	-0.03808	-0.02609	0.01429	0.02297	-0.07544	-0.00096	-0.00894	-0.00624	-0.00284	-0.01127	-0.00326	-0.01294	0.02837	(Manner $e0 quickly)
p200958	-0.04403	0.05178	0.02716	-0.02385	0.09243	-0.02995	-0.00714	-0.00178	0.01034	-0.01234	-0.03558	0.04995	0.02364	-0.02359	-0.03871	-0.02819	(Member $e0 study)
p200959	0.01283	0.01881	-0.03383	-0.02385	-0.06247	-0.00529	0.02846	-0.07937	-0.03755	0.05917	0.02075	0.05485	0.00210	-0.02119	0.01233	0.02635	(Member $e0 try)
p200960	-0.00685	0.01217	0.00679	-0.02511	0.00721	-0.00522	-0.00504	0.00543	-0.02168	-0.01207	0.00372	0.03588	0.02050	-0.02667	-0.01616	0.02733	(Member $e0 work)
p200961	0.02246	0.01643	-0.02206	-0.01670	-0.04254	-0.02465	-0.00905	-0.02321	-0.00685	-0.01023	0.00215	-0.00376	0.00280	-0.02179	0.06370	0.02104	(Member $x0 man)
