pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p200049	0.10425	-0.02373	-0.03951	-0.05033	-0.06395	0.11955	-0.34776	0.02895	0.08069	-0.08274	0.05908	0.20280	0.38095	-0.01942	0.01972	-0.14074	0.04639	-0.06191	0.14567	0.01580	-0.43509	-0.26353	0.01564	-0.25445	0.36404	-0.16816	1.71917	-0.41447	1.33981	0.03235	-0.21818	-0.01427	(Member $x0 thing)
p200051	0.01038	0.05462	-0.08330	-0.19863	0.08421	-0.15030	-0.17194	0.04317	0.12671	-0.17146	0.00343	-0.14067	-0.22715	-0.22487	0.19687	0.01120	0.05401	-0.46115	0.08372	0.03554	1.20045	-0.07977	-0.12770	0.18280	1.34160	-0.17503	-0.03600	-0.13854	-0.07170	-0.03463	0.47372	0.08984	(Location $e0 $x0)
p200075	-0.16393	-0.14229	0.16624	0.22154	0.03880	0.14973	-0.08917	0.01258	-0.05881	0.04359	0.18803	0.35001	-0.45823	0.16805	1.13615	-0.44002	0.30235	0.14590	0.21379	-0.00377	0.04647	0.08754	-0.39788	-0.29318	-0.14344	-0.00948	-0.13157	0.30979	0.10606	0.30192	-0.12120	-0.45316	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200080	-0.05949	-0.02076	0.13718	0.39717	-0.00165	-0.26819	-0.23254	0.21777	0.04084	0.07043	0.03622	-0.04839	0.13745	-0.25718	-0.06820	0.82663	1.11148	-0.27289	-0.15255	0.03647	-0.03617	-0.28442	-0.17916	-0.05900	0.06543	-0.21310	0.06589	0.05483	-0.24566	0.17991	-0.08571	-0.03580	(Theme $e0 $e1)
p200083	-0.27785	-0.50146	0.11781	-0.02018	-0.04389	0.04881	0.18887	0.00546	0.25334	0.22879	-0.07609	-0.14615	0.83253	-0.60595	-0.13712	0.12766	-0.37153	0.94726	-0.06945	-0.07607	-0.70677	-0.61856	-0.15694	-0.65927	1.16809	0.49741	-0.14338	1.27172	0.02598	0.21148	-0.40522	-0.05085	(LocatedIn $x0 $x1)
p200093	0.33998	-0.11098	-0.10969	-0.42467	0.06550	-0.05458	0.93953	-0.08483	-0.06553	-0.28748	-0.05702	0.43979	0.49083	-0.23176	0.03687	-0.57139	0.79312	-0.07218	0.30727	0.00791	0.29558	0.11831	0.06624	-0.69702	-0.03365	0.23420	-0.22525	-0.21509	0.09697	-0.23428	-0.21841	0.19023	(Cardinality $x0 <num>)
p200100	-0.13168	0.34584	-0.00647	0.01763	-0.16731	0.03909	-0.04635	0.14576	-0.15146	-0.49612	-0.07398	-0.21064	0.17488	0.23884	0.22462	-0.06419	-0.13284	-0.47455	-0.05192	-0.12387	0.65718	0.18222	-0.10993	0.13623	0.65359	-0.08824	0.07606	-0.02882	-0.25724	-0.17484	0.61540	0.06070	(And (Location $e0 $x0) (Past $e0))
p200105	0.21735	0.07512	0.10198	-0.31905	0.05251	0.08141	-0.27793	0.80888	-0.06954	-0.07019	0.19336	-0.01203	-0.01195	-0.15071	-0.49749	-0.11545	-0.08988	0.15699	0.09058	0.07243	0.10612	-0.09832	-0.04418	-0.01721	-0.13899	0.26455	-0.06596	0.00725	-0.00850	0.26048	-0.12312	0.32617	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200112	0.15266	-0.43754	-0.11386	-0.20493	0.86646	0.44728	-0.06037	-0.30477	-0.08098	0.32650	-0.10307	0.12772	-0.19171	0.28000	-0.18801	0.18231	-0.07442	0.01729	0.04448	0.01166	-0.17378	0.00310	-0.07505	-0.18793	0.10779	-0.31776	-0.02952	-0.03149	-0.03718	0.12895	0.06249	0.16359	(And (Agent $e0 $x0) (Ongoing $e0))
p200114	0.07096	-0.22950	-0.05929	-0.07288	0.07960	-0.40095	0.01780	-0.03406	-0.02454	0.41584	0.07666	-0.12874	0.30642	0.14348	0.24652	0.02815	-0.05376	0.12455	-0.06076	0.07060	0.23236	0.08065	0.38769	-0.09052	-0.05155	-0.47953	-0.18584	-0.22510	0.12790	0.58321	-0.01086	-0.15750	(Member $x0 person)
p200128	0.19478	-0.05473	-0.01054	0.09733	0.03001	0.02463	-0.09605	-0.05215	-0.28122	0.11349	-0.05327	-0.12881	0.62501	-0.35223	-0.09172	-0.05179	-0.07175	-0.02376	-0.04968	0.05519	-0.11851	0.78409	-0.41369	0.06968	0.08206	0.11547	-0.13147	-0.56697	0.18048	0.86770	0.08724	-0.08715	(Possession $x0 $x1)
p200133	0.04649	-0.21196	0.05320	-0.12240	-0.05291	0.01224	0.04267	-0.00528	1.25118	0.20524	0.01407	-0.04576	0.01533	-0.05789	-0.06508	-0.05439	0.01585	-0.16014	-0.13860	0.00348	-0.07334	0.69493	0.03388	-0.12561	-0.02486	-0.17303	0.18697	0.10521	-0.32212	-0.35445	-0.01636	-0.04814	(Goal $e0 $x0)
p200137	-0.22996	-0.04511	0.12707	0.02757	-0.07209	0.15419	-0.06150	0.11273	-0.16066	-0.02697	0.11444	0.02377	-0.23678	0.56731	0.75767	-0.47584	0.40422	0.26680	0.17896	-0.00875	0.04123	0.10498	-0.15751	-0.29907	0.02248	-0.13779	-0.05717	0.16706	-0.04401	0.14071	-0.31469	-0.32476	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200160	-0.19277	0.02941	-0.01267	0.24450	-0.05537	-0.11428	-0.18199	0.12834	0.01700	0.02779	-0.04110	-0.02214	0.20294	-0.04531	-0.04790	0.59321	0.81692	-0.21609	0.00664	-0.03890	-0.04387	-0.26301	-0.16533	-0.07506	-0.12724	-0.08476	0.07632	0.14439	-0.14770	0.11451	0.03638	0.05355	(And (Past $e0) (Theme $e0 $e1))
p200163	-0.16551	0.13966	-0.17159	0.08855	-0.02817	-0.03525	0.13403	0.11464	-0.14221	-0.17000	0.03269	-0.02907	0.21140	-0.05975	0.16965	0.16894	-0.23500	-0.41501	0.25007	0.70001	-0.01458	0.16200	-0.03317	0.11151	-0.08025	0.21805	0.11099	0.30136	-0.12101	-0.05750	-0.02514	-0.27715	(And (Experiencer $e0 $x0) (Past $e0))
p200164	0.08617	-0.00644	0.00378	-0.07544	-0.02465	-0.02311	0.24053	-0.10751	0.08379	-0.09648	0.04011	-0.06636	-0.05738	-0.08443	0.18358	0.13573	-0.15502	0.19628	0.03335	-0.06246	-0.21151	-0.16181	-0.01351	-0.06923	0.21498	0.20368	-0.09900	0.19104	-0.10555	0.03697	-0.05902	-0.01207	(PartOf $x0 $x1)
p200178	-0.08415	0.55969	-0.00913	0.03732	-0.03962	0.32536	0.42525	-0.19347	-0.00513	0.51663	0.07275	0.26218	0.07173	-0.09536	-0.13222	-0.11238	0.06704	-0.10407	-0.01371	0.04590	-0.17410	-0.11076	-0.27486	-0.15973	0.21526	-0.34573	-0.06176	-0.09285	-0.01219	-0.02269	-0.02377	0.03192	(Member $e0 have)
p200192	0.07877	0.11104	0.03948	0.09095	0.07753	-0.02518	-0.00633	-0.15650	0.09238	-0.13019	0.00976	-0.18355	0.02520	0.00450	0.11771	-0.16619	0.17297	0.71340	-0.08130	0.11895	-0.10488	-0.13606	0.00826	-0.18679	-0.15843	0.01951	0.05603	-0.26331	-0.11064	-0.04975	0.71185	0.13728	(Result $e0 $e1)
p200196	-0.07887	0.54876	-0.00562	0.02779	-0.03873	0.31974	0.42222	-0.19764	-0.00158	0.49835	0.07979	0.26059	0.06798	-0.08504	-0.12152	-0.11680	0.05450	-0.10008	-0.01442	0.04735	-0.16523	-0.10396	-0.26683	-0.14748	0.20720	-0.33582	-0.07573	-0.08700	-0.02085	-0.03107	-0.02213	0.03602	(And (Member $e0 have) (Theme $e0 $x0))
p200209	0.03959	-0.16328	0.01960	-0.11221	-0.03117	0.01358	0.03947	-0.01930	1.06279	0.16440	-0.00299	-0.07080	0.01888	-0.02354	-0.03462	-0.11239	0.01542	-0.10327	-0.07518	-0.00738	-0.05320	0.58245	0.01573	-0.10386	-0.02277	-0.17354	0.15895	0.10986	-0.27994	-0.29452	-0.03225	-0.00138	(And (Goal $e0 $x0) (Past $e0))
p200210	-0.26556	0.17941	-0.11853	-0.19712	0.62787	-0.21934	0.29309	0.34270	-0.10375	-0.13333	0.03790	-0.15168	0.14371	0.22101	0.06144	0.15048	-0.16645	0.02148	0.13541	-0.12707	-0.02900	0.14358	-0.17474	-0.05019	-0.04290	0.24787	0.28806	0.12219	-0.22300	-0.14728	0.04863	-0.20453	(And (Ongoing $e0) (Past $e0))
p200214	0.11109	0.27595	0.28119	0.40509	0.44476	-0.08206	-0.23391	-0.07769	0.25646	-0.20001	0.00940	0.11898	-0.00753	-0.45497	0.13767	-0.32626	0.11725	-0.10806	-0.10536	0.01245	0.02027	-0.20856	0.05264	0.34786	-0.05424	0.16491	-0.25319	0.18045	0.31200	0.08551	-0.01362	0.12303	(And (Ongoing $e0) (Patient $e0 $x0))
p200233	-0.08105	-0.06123	0.01951	-0.10154	-0.08298	0.13768	0.26692	0.07098	0.02600	-0.09268	-0.03615	-0.06204	-0.32144	0.18317	-0.16270	-0.04070	0.04781	-0.19373	-0.18762	0.08677	-0.07255	-0.08906	0.34055	0.24106	-0.02169	-0.13235	-0.00862	0.22530	0.09893	0.06047	0.08204	-0.06623	(GroupOf $x0 person)
p200243	0.11220	-0.18570	-0.13081	-0.04424	0.07435	0.23565	-0.04319	-0.01440	0.00317	0.08938	-0.12933	0.06942	-0.41226	-0.20866	-0.02725	-0.11557	0.06099	-0.25460	-0.01706	-0.00538	0.27827	-0.08868	0.09719	-0.07808	0.45463	-0.18602	-0.23876	0.12434	0.26989	0.26573	0.43662	0.07130	(And (Agent $e0 $x0) (Location $e0 $x1))
p200248	0.00241	0.02977	0.12195	0.12406	-0.06827	0.12264	-0.04010	-0.07412	-0.01860	-0.02349	0.06681	0.08467	0.06329	-0.11282	0.01629	0.01665	-0.04643	-0.14660	-0.15807	0.02683	0.00788	0.00911	0.00181	0.17626	-0.02524	-0.02773	0.03892	0.02316	-0.06214	-0.10961	0.08886	-0.09128	(Future $e0)
p200249	-0.10576	0.01723	0.03049	-0.04473	0.01046	0.04766	-0.10787	-0.06773	-0.06481	-0.05590	-0.02301	-0.03247	0.18743	0.12610	-0.00488	-0.00848	0.05486	-0.03492	0.04172	0.04161	0.02076	0.06780	-0.07955	-0.07538	-0.02749	0.05721	-0.02579	-0.15627	-0.06741	0.15588	-0.04746	0.10970	(Source $e0 $x0)
p200263	-0.18492	-0.23521	-0.08201	-0.09691	0.11592	-0.61077	-0.01606	-0.02823	-0.06996	0.69959	0.07509	-0.05988	0.48690	-0.22659	0.44492	0.10795	-0.23202	0.21468	-0.26623	-0.00423	0.39220	-0.08320	0.81638	0.16331	-0.20743	-0.41834	-0.04143	-0.14123	0.00130	0.08913	-0.10868	0.00742	(And (Agent $e0 $x0) (Member $x0 person))
p200292	0.09934	0.09434	0.10319	0.00996	0.01160	-0.03069	-0.02625	-0.10961	0.10318	-0.08188	-0.00300	-0.15070	0.02754	0.01390	0.05459	-0.13146	0.17114	0.57608	-0.11338	0.20280	-0.08367	-0.11361	0.01061	-0.11444	-0.08878	0.04064	0.01913	-0.27479	-0.05691	-0.03929	0.55801	0.15310	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200293	-0.06184	0.12012	-0.21805	-0.37875	0.37298	-0.27758	0.15501	0.16238	-0.00352	0.02532	0.05202	0.08245	-0.10454	-0.11569	0.19002	0.19204	-0.17567	-0.16786	0.26300	-0.02957	0.19045	0.11336	-0.27720	0.18867	0.08375	0.37514	0.07426	0.13200	0.08818	-0.06054	0.21550	-0.13628	(And (Location $e0 $x0) (Ongoing $e0))
p200320	0.05361	-0.05625	-0.04521	-0.20599	-0.02733	-0.07204	-0.07679	0.02794	0.07670	0.12372	-0.06436	0.04399	-0.09885	0.03119	0.04122	0.44799	0.34742	-0.10863	0.01301	-0.00952	-0.13380	-0.05362	-0.20649	-0.02149	0.01711	0.09403	-0.02076	-0.05726	0.06282	0.07422	0.08415	0.23082	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200321	-0.10056	0.56846	-0.02447	0.07565	-0.03491	0.38683	0.14104	-0.12637	-0.01377	0.50891	0.00810	-0.08417	0.03811	-0.13605	-0.19314	-0.09509	0.03025	-0.09807	-0.01390	0.02246	-0.14167	-0.06795	-0.15939	-0.05821	0.14395	-0.21146	-0.00182	-0.02847	-0.00913	0.05970	0.04469	-0.11317	(And (Holder $e0 $x0) (Member $e0 have))
p200322	-0.02840	-0.13514	-0.04641	-0.08691	0.05156	0.02359	0.13245	-0.07458	-0.06456	0.07532	0.01791	-0.11733	-0.01852	-0.07882	-0.00827	-0.10312	0.15310	0.54579	0.02548	0.00079	-0.00841	-0.00099	-0.16038	-0.04172	-0.16391	-0.08463	0.19212	-0.10080	-0.21754	-0.03187	0.48197	-0.04009	(And (Past $e0) (Result $e0 $e1))
p200323	0.09918	0.10100	0.10959	0.00662	0.01222	-0.03681	-0.02463	-0.10507	0.10536	-0.08537	-0.00254	-0.15108	0.02855	0.01627	0.05472	-0.12642	0.17086	0.56464	-0.11880	0.18034	-0.08477	-0.11397	0.01361	-0.10795	-0.08431	0.04849	0.01960	-0.27734	-0.05506	-0.03863	0.55023	0.15430	(And (Patient $e0 $x0) (Result $e0 $e1))
p200326	-0.00496	-0.03742	0.01951	0.01546	-0.03609	0.00132	0.02886	-0.05132	-0.00239	-0.01255	0.04597	0.04891	-0.01623	-0.01880	0.03202	0.05029	-0.01904	-0.04058	-0.06158	-0.01392	0.02644	-0.01377	0.06778	0.04195	-0.04990	-0.00968	0.00018	-0.00025	-0.02748	-0.03662	0.05844	-0.05613	(Can $e0)
p200327	-0.10056	0.56846	-0.02447	0.07565	-0.03491	0.38683	0.14104	-0.12638	-0.01377	0.50891	0.00810	-0.08417	0.03812	-0.13605	-0.19314	-0.09508	0.03025	-0.09806	-0.01390	0.02246	-0.14167	-0.06795	-0.15939	-0.05821	0.14395	-0.21146	-0.00182	-0.02847	-0.00913	0.05970	0.04469	-0.11317	(Holder $e0 $x0)
p200337	-0.10004	0.56545	-0.02181	0.07643	-0.03520	0.37816	0.14238	-0.12676	-0.01221	0.49315	0.01255	-0.08372	0.03501	-0.13142	-0.18515	-0.09027	0.02947	-0.09572	-0.01415	0.02171	-0.13442	-0.06635	-0.15498	-0.05417	0.13744	-0.20663	-0.01604	-0.02504	-0.02177	0.05622	0.04453	-0.11108	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200339	-0.10003	0.56546	-0.02181	0.07644	-0.03520	0.37816	0.14239	-0.12676	-0.01220	0.49315	0.01254	-0.08371	0.03502	-0.13142	-0.18515	-0.09027	0.02948	-0.09571	-0.01416	0.02172	-0.13441	-0.06635	-0.15497	-0.05416	0.13744	-0.20662	-0.01604	-0.02503	-0.02176	0.05622	0.04454	-0.11109	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200343	-0.05197	-0.04150	0.02892	0.04690	-0.01793	-0.01032	-0.03821	-0.04107	0.04501	0.00225	0.09690	0.07716	0.03124	0.05191	0.05281	0.04968	-0.06880	-0.05806	-0.05286	-0.00799	-0.03316	-0.00544	0.02127	0.01143	-0.03399	-0.06543	0.09364	0.01852	0.02044	-0.05083	0.07166	-0.07710	(Obligated $e0)
p200359	0.28045	0.04515	-0.07935	0.16978	-0.07243	-0.00557	0.16927	0.04417	0.35283	-0.18898	0.10511	0.02872	0.00303	0.29147	0.09341	0.10546	-0.24379	0.10367	0.18467	-0.04598	-0.04834	-0.44298	-0.08465	0.18256	0.05986	-0.21049	-0.10341	-0.15183	-0.02547	0.35419	0.00216	-0.23716	(To $e0 $e1)
p200379	0.05836	-0.09704	-0.09134	-0.15498	-0.01673	-0.10135	-0.11765	-0.04381	0.08057	0.18324	-0.02989	0.04384	-0.10026	0.04685	0.04140	0.52730	0.36918	-0.11989	0.06645	0.03573	-0.06003	-0.04961	-0.12389	-0.15180	0.06668	0.01066	-0.10096	-0.04181	0.06475	0.06003	0.05894	0.18387	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200380	0.02810	-0.01243	0.00816	-0.04754	-0.00752	0.20296	-0.33197	-0.28423	0.01957	0.01527	-0.04402	0.08795	0.33661	0.20334	0.00693	-0.03350	0.25943	-0.17924	0.02575	-0.00378	0.01441	-0.15856	-0.11684	0.38900	-0.09860	-0.20567	-0.02341	0.32829	-0.03131	-0.07180	0.05623	0.24743	(And (Ongoing $e0) (Theme $e1 $e0))
p200416	-0.01897	-0.01142	0.09116	0.25105	0.06448	0.09594	-0.01392	-0.13896	-0.02104	-0.11083	0.03897	0.10540	0.06582	-0.06456	0.19811	-0.06672	-0.03740	0.05600	-0.03999	-0.05920	0.03789	-0.02026	-0.13417	-0.05169	-0.08873	-0.07598	0.08790	-0.01208	-0.15787	0.01693	0.14546	-0.07210	(Member $e0 make)
p200422	0.53362	0.00328	0.01199	-0.04592	-0.02739	-0.07506	-0.19596	0.06242	-0.10935	0.07319	0.00172	-0.09313	0.19573	0.04124	-0.00333	-0.19289	0.16021	-0.10605	0.06589	0.06117	-0.16616	0.07471	-0.09611	0.34731	0.04195	-0.42249	-0.10707	0.29362	0.05223	-0.30724	0.06082	0.11862	(Member $e0 start)
p200425	-0.21678	-0.09833	-0.04439	-0.13785	0.09159	-0.46766	-0.00869	0.03519	-0.05258	0.46034	0.00182	-0.10581	0.44243	-0.14065	0.34942	-0.07496	-0.13050	0.17855	-0.17822	-0.01242	0.25613	-0.07530	0.53063	0.18784	-0.19449	-0.23400	0.03597	-0.13262	-0.05014	0.23145	-0.17508	0.11069	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200431	-0.01565	0.01579	-0.00481	-0.03487	0.01528	0.00344	-0.06611	-0.01731	-0.06000	-0.03368	-0.01661	-0.05793	0.12289	0.01965	0.01182	-0.06460	0.04164	-0.01539	0.08506	-0.01558	-0.00365	0.08131	-0.06577	-0.06448	-0.02579	0.05150	-0.02385	-0.12842	-0.02204	0.13759	-0.00805	0.06694	(And (Past $e0) (Source $e0 $x0))
p200432	0.07873	-0.15455	0.00644	-0.04647	0.10553	-0.04050	0.32160	-0.04813	-0.02935	-0.02614	-0.01633	0.38756	0.02432	0.00877	0.02930	0.00555	0.04937	-0.01223	0.01444	0.06604	0.01395	-0.00346	-0.08963	-0.19778	0.10324	-0.12765	-0.05812	-0.11965	-0.01868	-0.08462	-0.08749	0.14265	(GroupOf $x0 child)
p200433	-0.04462	-0.02266	0.00833	0.02410	-0.03927	0.02095	-0.00223	-0.07613	0.02093	-0.02648	0.10914	-0.01752	-0.01761	0.03891	0.05475	0.08325	-0.04334	0.00530	-0.03717	-0.02749	0.01369	-0.04084	0.06293	0.02061	-0.04844	-0.00874	-0.02241	0.09349	-0.04780	-0.08329	0.03839	-0.08537	(Member $e0 use)
p200434	-0.03674	0.00727	0.01676	0.00478	-0.02669	-0.00491	-0.00232	-0.03573	0.04528	0.00248	0.04526	-0.03118	0.01389	-0.01105	0.03701	0.01966	-0.03532	0.03902	-0.00786	-0.02044	0.00960	-0.05496	0.00765	-0.01289	0.04702	0.01962	-0.03354	0.05124	-0.04560	-0.00351	-0.01665	-0.00569	(Member $x0 house)
p200451	-0.04824	-0.01828	-0.05960	-0.10338	-0.04751	0.21527	-0.30516	-0.29189	0.02309	0.03555	-0.05742	0.07848	0.29463	0.26656	0.00653	-0.00893	0.20401	-0.14708	0.08054	-0.00367	0.03315	-0.15745	-0.10105	0.28427	-0.14120	-0.13207	-0.01803	0.28572	0.01766	-0.04516	0.08983	0.25045	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p200463	-0.08008	-0.03980	-0.07817	-0.23952	-0.05380	-0.02849	-0.07469	0.00378	0.09552	0.12239	-0.06858	0.07156	-0.05697	0.11160	0.02247	0.34375	0.26007	-0.08579	0.04244	-0.01425	-0.06665	-0.08627	-0.17057	0.01649	-0.08750	0.09923	-0.02302	0.03790	0.09897	0.02671	0.10853	0.23189	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $e1))
p200466	0.09456	0.04835	0.06589	-0.01573	-0.06565	0.15458	-0.11034	-0.09663	-0.05651	-0.11837	0.03332	0.11274	0.02143	-0.15578	0.09384	0.12883	-0.07953	-0.00254	0.01457	-0.02731	-0.05637	0.08346	0.10910	-0.08766	-0.01572	-0.02178	0.41771	0.05025	0.08439	-0.06264	-0.01371	-0.03797	(And (Agent $e0 $x0) (Member $x0 thing))
p200480	-0.08348	-0.04267	-0.11104	-0.17764	-0.05161	-0.02875	-0.10884	-0.04207	0.06506	0.12201	-0.04989	0.07226	-0.01068	0.10966	0.03965	0.41591	0.27792	-0.10964	0.08778	-0.01481	-0.06201	-0.05840	-0.14895	-0.10075	-0.08591	0.09127	-0.06727	0.05586	0.11539	0.00515	0.10899	0.19597	(And (Agent $e0 $x0) (Past $e1) (Theme $e1 $e0))
p200493	-0.11607	-0.08937	-0.04714	-0.15325	0.03886	0.02969	0.04210	-0.00406	0.02370	0.07987	-0.02382	0.06140	-0.33537	-0.10021	-0.03115	-0.11696	0.13213	-0.17479	0.06213	-0.02077	0.25697	0.05107	0.01916	0.00757	-0.02030	0.05974	-0.22135	0.27345	0.40555	0.20968	0.22225	-0.05284	(And (Location $e0 $x0) (Patient $e0 $x1))
p200494	-0.00273	-0.06297	-0.02915	0.04009	0.00545	-0.07600	-0.00514	-0.00312	0.14330	-0.04290	0.19526	-0.03642	-0.00007	0.14435	0.05136	-0.01161	0.06298	0.08799	0.06344	-0.01134	0.05235	-0.18398	-0.08226	0.03580	0.10528	-0.19665	0.25479	-0.13245	0.30505	0.02285	-0.14043	-0.07706	(And (Member $x0 thing) (Theme $e0 $x0))
p200499	0.00793	0.00119	-0.04227	0.07284	-0.01596	0.00646	-0.03825	-0.01622	-0.00917	-0.01982	-0.00341	-0.01590	0.02701	-0.02246	0.01021	-0.03600	0.01412	-0.00739	0.03665	-0.00044	-0.01177	-0.04584	0.02442	-0.00341	0.01898	-0.06014	0.03092	0.06051	0.03758	-0.01287	0.00843	-0.01373	(Stimulus $e0 $x0)
p200517	-0.00819	-0.14434	0.01167	-0.15248	-0.00188	0.02596	0.10801	-0.04366	-0.04855	0.10964	0.01345	-0.08675	-0.01608	-0.06010	-0.05330	-0.06922	0.14580	0.42409	-0.00839	0.07291	0.00908	0.01122	-0.15366	0.01830	-0.10600	-0.06875	0.15364	-0.11481	-0.17432	-0.02079	0.35577	-0.03227	(And (Experiencer $e0 $x0) (Past $e1) (Result $e1 $e0))
p200535	0.06227	-0.07635	0.04424	-0.10506	-0.04098	0.00740	0.01990	0.08976	0.50571	0.09574	-0.01356	-0.03275	0.02217	-0.02617	-0.01710	0.02332	0.04638	-0.07398	-0.09868	0.01381	-0.07942	0.28768	-0.05258	-0.08149	0.01565	-0.03466	0.08749	-0.00140	-0.11606	-0.16512	-0.02682	0.02501	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200536	0.02668	-0.03833	-0.01693	0.04679	0.01489	-0.07565	0.04453	-0.01955	-0.07534	0.06959	-0.02297	-0.07130	0.30043	-0.04398	-0.03724	0.02775	-0.10406	0.09965	-0.04647	-0.00015	0.04832	0.28255	-0.09525	0.16196	-0.02236	-0.07973	-0.11249	-0.25657	0.16834	0.35267	-0.05638	-0.00929	(And (Member $x0 person) (Possession $x1 $x0))
