pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p200083	-0.01996	-0.04783	0.03283	0.00026	-0.02044	0.00327	-0.04392	-0.03926	-0.07251	0.00193	0.00309	0.13205	-0.00803	0.08907	0.01662	0.02089	(LocatedIn $x0 $x1)
p200093	-0.07119	0.26877	0.03607	-0.03210	-0.27277	0.05350	-0.10412	-0.02843	-0.03045	-0.03103	0.00928	0.09957	0.17557	-0.11781	0.11339	-0.07069	(Cardinality $x0 <num>)
p200100	-0.21324	0.29862	0.14352	0.19236	-0.40751	-0.03093	-0.52210	0.23861	0.02537	-0.17797	-0.16967	0.37622	-0.18915	0.27767	0.86557	0.11163	(And (Location $e0 $x0) (Past $e0))
p200105	0.01280	0.07514	0.45913	0.11037	0.26063	0.33976	-0.00408	0.12644	0.05105	-0.05401	0.36769	-0.04691	-0.42792	-0.05285	-0.23201	0.10445	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200112	0.43656	-0.17878	0.15873	0.49696	-0.33539	0.35748	0.32309	-0.16792	-0.10122	0.10668	0.04489	-0.20825	-0.01058	0.18576	-0.06357	-0.14394	(And (Agent $e0 $x0) (Ongoing $e0))
p200114	-0.06055	-0.09813	-0.19553	-0.04699	0.66406	-0.21857	0.29819	-0.00634	-0.10311	0.00953	0.02714	-0.05526	0.07014	-0.43155	0.57427	-0.06180	(Member $x0 person)
p200128	0.03223	-0.12246	-0.19364	0.05440	0.42468	-0.10346	0.04775	0.00696	-0.10049	-0.04698	0.08178	0.05635	0.08833	-0.30327	0.17242	0.07870	(Possession $x0 $x1)
p200133	-0.45850	0.21193	-0.24162	0.05247	0.03575	-0.13038	-0.12378	0.22362	1.28247	-0.17804	-0.15564	-0.16697	0.05451	-0.24020	-0.06383	-0.04293	(Goal $e0 $x0)
p200137	0.05460	0.31912	-0.36487	-0.20306	0.15639	0.34837	-0.26961	0.10961	-0.07726	0.29278	-0.21830	0.04304	0.09730	0.25335	0.01800	-0.30673	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200160	-0.64668	-0.19050	0.22342	-0.00189	-0.36638	-0.01022	0.23603	-0.12171	-0.00697	0.00873	-0.03602	-0.27214	0.47851	0.21272	-0.03085	0.63469	(And (Past $e0) (Theme $e0 $e1))
p200163	0.22337	0.45240	-0.84736	0.00716	0.02181	-0.13295	-0.07253	0.16634	-0.15812	-0.11956	-0.18074	-0.41714	-0.23516	-0.02580	0.02327	0.58667	(And (Experiencer $e0 $x0) (Past $e0))
p200164	-0.00315	0.00910	-0.00410	0.02026	-0.06925	0.04704	-0.05303	-0.02106	-0.06231	-0.00522	0.01963	0.07950	0.01811	-0.01872	0.01834	-0.01594	(PartOf $x0 $x1)
p200178	0.39922	0.46600	0.19844	-0.07450	-0.28490	-0.12524	-0.05949	-0.03894	-0.04413	-0.06712	0.07805	-0.02161	0.70366	-0.61379	0.14629	-0.33467	(Member $e0 have)
p200192	-0.08802	0.29846	0.07826	0.03792	-0.07436	-0.02331	0.62201	-0.04404	0.02964	0.08360	-0.02339	0.71058	-0.27862	0.11664	-0.21496	-0.08444	(Result $e0 $e1)
p200196	0.43179	0.44866	0.21870	-0.07576	-0.28015	-0.11576	-0.05466	-0.03969	-0.04331	-0.05852	0.08737	-0.01262	0.67721	-0.61037	0.14721	-0.33813	(And (Member $e0 have) (Theme $e0 $x0))
p200209	-0.34334	0.16314	-0.18133	0.05052	0.02066	-0.11776	-0.08817	0.22502	1.08684	-0.16748	-0.13749	-0.12314	0.05592	-0.17865	-0.06386	-0.06852	(And (Goal $e0 $x0) (Past $e0))
p200210	0.36564	0.13150	-0.05462	0.58003	-0.08127	-0.01482	-0.00564	0.17334	-0.12190	-0.08540	-0.13231	-0.11343	-0.11959	0.08141	-0.00284	-0.11793	(And (Ongoing $e0) (Past $e0))
p200214	0.25743	-0.12252	-0.07768	0.45256	0.05129	-0.08253	0.20431	-0.16602	0.35925	0.33909	0.16937	-0.05736	-0.00525	0.18268	-0.03320	-0.12130	(And (Ongoing $e0) (Patient $e0 $x0))
p200233	0.06356	0.01540	-0.05166	-0.08155	-0.12058	0.10769	-0.09092	0.04292	-0.01224	-0.00117	-0.02210	0.26148	-0.02901	0.00137	-0.02116	0.05379	(GroupOf $x0 person)
p200243	0.03258	0.02240	0.20929	-0.05007	-0.34200	0.23396	-0.11356	-0.04647	0.15013	0.04515	0.04173	0.23259	-0.11772	0.60931	0.42179	-0.04376	(And (Agent $e0 $x0) (Location $e0 $x1))
p200248	-0.08393	0.06122	-0.01802	0.01917	-0.02570	0.00597	-0.00435	-0.07782	0.00543	0.06217	0.03044	-0.05893	0.00475	-0.10965	0.03818	0.02545	(Future $e0)
p200249	-0.02657	0.00083	-0.00607	0.00419	-0.01403	-0.01555	0.06104	0.02061	-0.07066	0.00794	-0.01219	-0.09953	-0.00652	-0.02545	-0.00424	0.03491	(Source $e0 $x0)
p200263	-0.15681	-0.10159	-0.14941	-0.08234	0.89801	-0.29093	0.72540	-0.04138	-0.16328	-0.04710	-0.03464	-0.40362	0.10630	-0.59228	0.82180	-0.26418	(And (Agent $e0 $x0) (Member $x0 person))
p200292	-0.12835	0.31803	0.08185	-0.01242	-0.04505	-0.02103	0.54006	-0.07811	0.05325	0.11665	-0.03237	0.56784	-0.27059	0.02902	-0.14830	-0.01312	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200293	0.46258	-0.00536	-0.10562	0.27172	-0.11971	-0.02771	-0.06756	-0.04751	0.07929	0.07391	0.09032	-0.09829	-0.09446	0.21286	0.35076	0.08390	(And (Location $e0 $x0) (Ongoing $e0))
p200320	-0.20194	-0.14125	0.19827	-0.08455	-0.28314	0.16606	0.20661	-0.15071	0.11960	0.06200	0.03430	-0.13481	0.17546	0.16254	0.01380	0.29885	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200321	0.32369	0.37096	0.16824	-0.05493	-0.20751	-0.08099	-0.04997	-0.03527	-0.02325	-0.04755	0.02944	-0.01740	0.53101	-0.47242	0.11568	-0.25519	(And (Holder $e0 $x0) (Member $e0 have))
p200322	-0.08826	0.15158	0.12448	-0.02566	-0.12482	0.00668	0.39197	0.01544	-0.11847	0.02114	-0.02988	0.47015	-0.16193	0.14213	-0.14572	-0.02685	(And (Past $e0) (Result $e0 $e1))
p200323	-0.15100	0.31478	0.09082	-0.00553	-0.04408	-0.02224	0.53277	-0.07936	0.05570	0.11882	-0.03309	0.54784	-0.26215	0.02398	-0.14112	-0.02285	(And (Patient $e0 $x0) (Result $e0 $e1))
p200326	-0.09285	0.01012	0.00582	-0.02069	-0.00343	0.00000	0.02097	-0.04539	-0.01749	0.01879	0.02007	-0.00921	-0.01421	-0.04515	0.04391	0.01091	(Can $e0)
p200327	0.32751	0.36949	0.16791	-0.05536	-0.20749	-0.08051	-0.05025	-0.03513	-0.02381	-0.04736	0.03014	-0.01527	0.53107	-0.47168	0.11502	-0.25582	(Holder $e0 $x0)
p200337	0.34227	0.35737	0.18356	-0.05732	-0.20779	-0.07581	-0.04521	-0.03515	-0.02617	-0.04349	0.03422	-0.01286	0.51808	-0.46628	0.11494	-0.25465	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200339	0.34763	0.35532	0.18296	-0.05793	-0.20774	-0.07520	-0.04557	-0.03496	-0.02687	-0.04320	0.03523	-0.00998	0.51820	-0.46544	0.11407	-0.25557	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200343	-0.09581	-0.00257	-0.01501	0.01528	0.04470	-0.04457	-0.01717	-0.01964	0.03286	0.02908	0.05002	-0.00810	-0.00984	-0.02999	0.01512	0.02732	(Obligated $e0)
p200359	-0.00326	-0.22799	-0.11930	0.17194	0.16914	0.00901	-0.30532	0.02518	-0.07801	-0.06030	0.10592	0.46368	0.20909	-0.06723	-0.09018	0.18195	(To $e0 $e1)
p200379	-0.27442	-0.10842	0.22277	-0.09262	-0.27639	0.12596	0.19678	-0.15670	0.07833	0.04268	0.02959	-0.19705	0.18908	0.22052	0.07987	0.33334	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200380	-0.18821	-0.20895	0.10514	0.14234	-0.17997	-0.04674	0.22643	-0.17642	0.08368	0.12965	0.09329	-0.18870	0.30367	0.08319	0.05634	0.26505	(And (Ongoing $e0) (Theme $e1 $e0))
p200416	0.02131	-0.00960	0.01372	0.08887	-0.03991	0.02154	0.04400	-0.00973	-0.03299	0.05533	0.00260	0.09536	-0.01945	0.00065	-0.03492	-0.04667	(Member $e0 make)
p200422	-0.38343	-0.00567	0.03010	0.23141	-0.06455	-0.09153	0.10161	-0.04463	0.05196	0.03758	-0.04252	-0.13113	0.15267	0.01007	-0.01684	0.14275	(Member $e0 start)
p200425	0.01574	-0.10747	-0.10222	-0.08163	0.71511	-0.21017	0.58701	0.02831	-0.09818	-0.05367	-0.04150	-0.29865	0.05857	-0.47968	0.54652	-0.24473	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200431	0.01173	-0.02011	0.01297	-0.00375	-0.00507	-0.00992	0.04534	0.04256	-0.04196	0.00573	0.00242	-0.05057	-0.01131	-0.00394	-0.00780	-0.03013	(And (Past $e0) (Source $e0 $x0))
p200432	0.08097	0.06666	0.04303	0.04129	-0.08798	0.03422	-0.00464	-0.00412	-0.05979	-0.01837	-0.02206	-0.02928	0.04217	-0.02007	0.02611	-0.03446	(GroupOf $x0 child)
p200433	-0.10034	0.02568	0.00772	-0.00677	-0.01889	0.01142	-0.00341	-0.03278	-0.03238	0.00949	0.04440	-0.02371	-0.01566	0.00436	0.00468	0.00924	(Member $e0 use)
p200434	-0.04032	0.01886	0.00184	-0.00987	-0.01427	-0.01028	-0.00425	-0.00224	-0.00006	-0.00050	0.02817	-0.00951	0.00366	-0.01063	0.03674	-0.01924	(Member $x0 house)
p200451	-0.10083	-0.20964	0.08156	0.05383	-0.16501	-0.02849	0.21619	-0.15256	0.07261	0.10590	0.10091	-0.14129	0.27649	0.13996	0.03529	0.24946	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p200463	-0.09600	-0.15655	0.16484	-0.11529	-0.23357	0.12924	0.21235	-0.12227	0.13418	0.06202	0.05394	-0.08603	0.16666	0.22880	-0.01472	0.24581	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $e1))
p200466	-0.05177	0.06586	0.38308	-0.00530	0.15186	0.11752	-0.11516	-0.03574	0.07960	0.01936	0.02516	-0.04841	-0.15730	-0.15061	-0.00094	0.18874	(And (Agent $e0 $x0) (Member $x0 thing))
p200480	-0.14794	-0.16070	0.19974	-0.10877	-0.23660	0.11406	0.19451	-0.12629	0.10496	0.04522	0.05007	-0.12737	0.20282	0.23697	0.00000	0.28384	(And (Agent $e0 $x0) (Past $e1) (Theme $e1 $e0))
p200493	0.20946	-0.09471	-0.06959	-0.12233	-0.14734	0.04152	-0.05276	-0.06116	0.20553	0.16667	0.16150	0.20350	0.00116	0.41483	0.21001	-0.01230	(And (Location $e0 $x0) (Patient $e0 $x1))
p200494	-0.16045	-0.05883	-0.11306	0.09489	0.11796	-0.07991	-0.17133	0.02298	0.00256	-0.04116	0.14866	0.19530	0.07066	0.05871	0.00743	0.12638	(And (Member $x0 thing) (Theme $e0 $x0))
p200499	-0.01663	-0.02640	-0.00168	0.00007	-0.00681	-0.02956	-0.01196	0.01775	-0.01016	-0.02514	-0.00201	0.01394	0.02415	0.01368	0.00637	0.03591	(Stimulus $e0 $x0)
p200517	-0.11702	0.16963	0.13590	-0.06432	-0.09976	0.01561	0.32268	-0.02306	-0.09978	0.05384	-0.03518	0.34703	-0.15837	0.06192	-0.08892	0.03017	(And (Experiencer $e0 $x0) (Past $e1) (Result $e1 $e0))
p200535	-0.22933	0.11443	-0.17817	0.02368	-0.00104	0.00216	-0.05069	0.07832	0.55491	-0.09105	-0.08109	-0.08485	0.04174	-0.09895	-0.05587	-0.00206	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200536	0.06419	-0.16790	-0.15102	0.05261	0.36439	-0.10893	0.04886	0.03609	-0.05888	-0.05699	0.05571	0.10667	0.12440	-0.21421	0.14160	0.03940	(And (Member $x0 person) (Possession $x1 $x0))
p200546	-0.08569	0.01284	-0.00533	-0.00918	0.04178	-0.04001	0.01601	-0.01426	0.05475	0.06214	0.00459	-0.05571	0.00149	-0.07909	0.05400	-0.00497	(Instrument $e0 $x0)
p200547	0.01160	0.01895	-0.01497	-0.00324	0.01155	-0.02247	0.00042	-0.00699	0.02424	0.02293	0.00042	-0.01726	0.01654	-0.06102	0.02118	-0.00933	(Member $x0 room)
p200548	-0.04860	-0.02441	0.07006	-0.00931	-0.06305	0.03893	0.06452	0.01639	-0.00938	-0.03491	-0.04604	-0.03015	0.04813	-0.00194	-0.03203	0.01535	(Recipient $e0 $x0)
p200549	0.01689	0.00185	-0.01264	-0.00179	-0.02579	0.01538	-0.02946	0.01456	-0.02880	0.00687	-0.01682	0.00366	-0.00077	-0.02029	0.00070	0.01564	(SubsetOf $x0 $x1)
p200577	-0.21332	0.15118	0.18752	-0.00970	-0.22243	0.15802	-0.18366	0.07607	0.05719	-0.06575	-0.11845	0.25321	-0.08124	0.22823	0.23689	-0.05134	(And (Agent $e0 $x0) (Location $e0 $x1) (Past $e0))
p200578	-0.15947	0.17361	0.15408	-0.05522	-0.09834	0.01471	0.31748	-0.02413	-0.09379	0.05473	-0.03970	0.31984	-0.15522	0.06751	-0.08247	0.02189	(And (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p200582	0.16083	-0.19433	-0.07105	0.00509	-0.06885	-0.00807	0.09032	-0.12732	0.21516	0.20230	0.16926	-0.09013	0.09896	0.20555	0.02391	0.11125	(And (Patient $e0 $x0) (Theme $e1 $e0))
p200586	-0.06699	0.01828	0.01377	-0.00746	-0.01752	-0.01774	0.00358	0.05054	0.12537	-0.04459	-0.04152	-0.00069	0.01277	-0.00524	-0.02751	0.01397	(Member $e0 go)
p200611	0.10561	0.22443	-0.30082	0.20488	0.00433	-0.06923	-0.10749	0.03481	-0.05029	-0.04183	-0.08472	-0.17365	-0.09876	-0.05159	0.09430	0.20191	(And (Experiencer $e0 $x0) (Ongoing $e0))
p200612	-0.01274	0.01202	0.00507	0.04055	-0.02315	0.02777	0.00973	-0.02306	-0.00805	0.06779	-0.00526	0.04234	-0.03143	-0.02616	-0.00450	-0.02013	(And (Member $e0 make) (Patient $e0 $x0))
p200613	0.10798	-0.01549	-0.02499	0.14432	-0.03703	0.04236	0.04131	-0.02440	-0.05851	0.01662	0.08422	-0.02318	-0.05103	0.00932	-0.03331	-0.07652	(And (Ongoing $e0) (Theme $e0 $x0))
p200617	0.04578	-0.00492	0.00239	0.02042	-0.01350	0.01278	0.02254	0.01816	-0.02451	-0.01543	-0.02149	-0.02453	-0.01094	0.01691	-0.02727	-0.00775	(For $e0 $x0)
p200651	-0.27568	0.09127	0.04592	0.02783	-0.05281	-0.06204	-0.07059	-0.02041	-0.00629	-0.02833	0.05728	0.01757	-0.04753	0.10673	0.23856	0.05144	(And (Location $e0 $x0) (Theme $e0 $x1))
p200652	-0.40446	0.00810	0.07278	0.17230	-0.07711	-0.06270	0.08966	-0.02693	0.03422	0.00330	-0.04923	-0.09612	0.14354	0.04965	-0.01072	0.11610	(And (Member $e0 start) (Past $e0))
p200653	-0.05964	0.02393	-0.01864	-0.00561	0.11416	-0.04120	0.09912	0.00489	-0.03566	-0.00934	0.10041	-0.09370	-0.03472	-0.02623	0.06443	-0.05631	(And (Possession $x0 $x1) (Theme $e0 $x0))
p200662	0.01258	0.00762	-0.01067	-0.01743	0.00836	0.00440	0.07867	0.04063	-0.06652	0.00115	-0.01798	-0.03642	-0.02673	-0.03867	0.01360	0.02087	(Before $e0 $e1)
p200663	0.00645	0.01432	-0.00245	-0.01022	-0.00162	0.00183	0.03513	0.00072	0.00682	0.03795	-0.01286	0.02115	-0.02402	-0.04870	0.00374	-0.01242	(Member $x0 door)
p200664	-0.00715	0.03680	-0.00968	-0.00389	-0.01118	-0.00102	0.06065	-0.01500	-0.02016	0.01074	0.00191	0.04943	-0.04080	0.01055	-0.02498	0.01573	(Time $e0 now)
p200720	-0.17565	0.09141	-0.15151	0.02227	-0.00046	-0.00583	-0.03560	0.08029	0.49217	-0.08343	-0.07015	-0.06192	0.03962	-0.07265	-0.05309	-0.01987	(And (Agent $e0 $x0) (Goal $e0 $x1) (Past $e0))
p200727	0.20798	0.18866	-0.27926	0.10292	-0.02727	-0.06446	-0.17466	0.03733	-0.03821	-0.04847	-0.05390	-0.06355	-0.10152	-0.03609	0.21422	0.21007	(And (Experiencer $e0 $x0) (Location $e0 $x1))
p200728	-0.26065	0.25680	-0.25637	0.00328	0.34348	0.02790	-0.10341	0.03682	-0.05981	0.12321	-0.11624	-0.20894	0.15034	0.50828	-0.17636	-0.10303	(And (Member $e0 build) (Patient $e0 $x0))
p200737	-0.25699	0.25505	-0.25427	0.00268	0.34358	0.02846	-0.10401	0.03699	-0.05934	0.12344	-0.11559	-0.20675	0.15008	0.50791	-0.17640	-0.10339	(Member $e0 build)
p200738	-0.03450	0.07902	-0.04214	0.11649	0.05202	-0.04391	0.08987	0.00714	0.22755	0.01184	-0.00389	0.11097	-0.02837	-0.00912	-0.07088	-0.07508	(Member $e0 get)
p200739	-0.00864	0.00804	0.00118	0.02438	-0.02173	0.02252	0.00230	-0.01239	-0.02289	0.00953	0.01278	-0.02945	-0.02258	-0.00263	0.00119	-0.00052	(Member $e0 play)
p200740	-0.12689	0.12946	-0.14385	0.02069	0.10563	0.07799	-0.07043	0.01558	-0.05809	0.01870	-0.05973	-0.07598	0.07456	0.23967	-0.12166	-0.03511	(Member $x0 company)
p200741	-0.09042	0.02550	-0.03110	0.00891	-0.03369	0.03486	-0.01090	-0.00131	-0.01215	0.00128	0.02002	-0.01949	-0.02268	0.01771	-0.01052	0.00599	(Member $x0 new)
p200785	-0.43518	0.00850	0.06096	0.23048	-0.06104	-0.07110	0.08855	-0.04796	0.05752	0.01255	-0.04535	-0.14065	0.15986	0.05501	-0.01626	0.10910	(And (Member $e0 start) (Ongoing $e1) (Theme $e0 $e1))
p200830	0.16039	-0.00811	-0.01248	0.17363	-0.04794	0.07353	0.03965	0.04146	-0.05884	-0.01965	-0.02589	-0.01951	-0.03453	0.03382	-0.06747	-0.10906	(And (Agent $e0 $x0) (Ongoing $e0) (Past $e0))
p200844	0.04310	-0.00083	-0.00513	-0.02321	0.02212	-0.02288	0.09890	0.04943	-0.04695	0.00762	-0.00463	-0.03448	-0.03583	-0.02040	0.01089	-0.00138	(And (Before $e0 $e1) (Past $e1))
p200845	0.03525	0.19095	-0.00968	-0.02779	-0.13113	0.01799	-0.03518	-0.02959	-0.04425	-0.01842	0.05326	-0.03902	0.14501	-0.16189	0.05230	-0.05420	(And (Cardinality $x0 <num>) (Theme $e0 $x0))
p200846	0.05496	0.15830	0.02172	-0.00923	-0.08709	-0.05402	-0.00226	0.02415	-0.01660	-0.03994	0.01060	-0.03638	0.20667	-0.13829	0.02167	-0.09754	(And (Member $e0 have) (Past $e0))
p200847	-0.43876	0.01105	0.06096	0.23093	-0.06127	-0.07132	0.08918	-0.04788	0.05826	0.01214	-0.04638	-0.14261	0.15999	0.05566	-0.01661	0.10866	(And (Member $e0 start) (Theme $e0 $e1))
p200848	-0.04905	-0.01869	-0.00710	0.03493	0.08202	-0.06039	-0.05082	0.01303	0.06796	0.09736	0.02231	0.00994	-0.00501	-0.10213	-0.00424	0.05805	(And (Member $x0 thing) (Patient $e0 $x0))
p200858	-0.11273	0.06743	0.02914	-0.03788	-0.05067	-0.00477	0.16028	-0.01858	-0.05246	0.03373	-0.00233	0.19144	-0.06358	0.03180	-0.03880	0.03422	(Member $e0 become)
p200859	0.24630	-0.21971	0.04404	-0.10103	-0.10028	0.01923	0.13550	-0.11669	0.03447	0.12121	0.14189	-0.03005	0.14058	0.08227	0.04933	0.11731	(Member $e0 begin)
p200860	-0.02019	0.03101	-0.04848	-0.00712	-0.01048	0.01630	-0.01040	0.02680	0.15105	-0.01027	-0.03665	-0.03863	-0.00834	-0.04977	-0.01472	-0.00379	(Member $e0 come)
p200861	-0.16794	-0.00996	-0.02624	0.02126	0.04791	-0.05257	0.04219	-0.02069	0.01668	0.02782	0.04677	-0.07563	0.02544	0.03325	0.06329	0.01897	(Member $e0 take)
p200862	0.00357	0.00006	-0.01141	0.00757	0.01553	-0.01131	0.00451	-0.00570	0.01144	0.00960	0.00267	-0.01058	-0.00916	0.00459	-0.00846	-0.00342	(Member $x0 problem)
p200863	0.03488	0.03081	-0.02029	0.01921	0.01044	-0.01549	0.01865	-0.01136	0.02650	0.00766	-0.00143	0.01673	0.00032	-0.02137	-0.00481	-0.01690	(Member $x0 weather)
p200864	0.00304	-0.01096	0.00890	-0.00742	0.00749	-0.00007	-0.00268	-0.00961	-0.00118	0.00129	-0.00172	0.00954	-0.00014	0.01187	-0.00567	-0.00605	(Past (LocatedIn $x0 $x1))
p200899	0.05029	-0.18371	0.11603	-0.05089	-0.15353	0.05405	0.20438	-0.14031	0.10460	0.09339	0.11573	-0.08007	0.14578	0.15174	0.06040	0.14075	(And (Agent $e0 $x0) (Ongoing $e1) (Theme $e0 $e1))
p200900	0.04868	-0.00093	-0.01213	-0.02211	0.02481	-0.02502	0.09771	0.04952	-0.04229	0.00272	-0.00212	-0.02790	-0.03336	-0.01345	0.00806	-0.00371	(And (Before $e0 $e1) (Past $e0) (Past $e1))
p200924	0.37834	-0.18314	-0.03723	-0.01664	-0.08466	0.05283	0.07973	-0.09692	0.11397	0.11624	0.16910	0.00599	0.00163	0.27100	0.11636	-0.01475	(And (Agent $e0 $x0) (Location $e0 $x1) (Ongoing $e0))
p200925	-0.12874	0.09244	0.02324	-0.02810	-0.10534	0.03790	-0.12633	0.03348	0.04033	0.02952	-0.03236	0.18146	-0.02747	0.17868	0.12825	-0.02695	(And (Location $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200926	0.06139	0.15914	0.02264	-0.00737	-0.08247	-0.05154	-0.00349	0.02271	-0.01256	-0.03698	0.01275	-0.03504	0.19723	-0.14396	0.02413	-0.10159	(And (Member $e0 have) (Past $e0) (Theme $e0 $x0))
p200935	0.04779	-0.00084	-0.01164	-0.02207	0.02458	-0.02496	0.09765	0.04954	-0.04237	0.00263	-0.00223	-0.02774	-0.03339	-0.01304	0.00811	-0.00359	(And (Before $e0 $e1) (Past $e0))
p200936	-0.06081	0.00614	-0.00953	0.02247	0.01900	-0.01747	0.00653	-0.03441	0.02513	0.05999	0.00794	-0.02055	-0.00793	-0.04186	0.00517	0.01423	(And (Future $e0) (Patient $e0 $x0))
p200937	-0.05713	0.00614	-0.01907	-0.00564	0.05618	-0.04193	0.01875	-0.02975	0.03317	0.07773	0.01388	-0.05972	0.00529	-0.10904	0.05078	0.00212	(And (Instrument $e0 $x0) (Patient $e0 $x1))
p200955	-0.07661	0.01769	-0.01007	0.03719	-0.00653	-0.01891	-0.00708	-0.02228	0.00715	0.01682	0.02475	-0.02710	0.01364	-0.01900	0.01734	0.00092	(GroupOf $x0 thing)
p200956	0.00507	0.02099	-0.04446	-0.01893	-0.00580	-0.00223	-0.00510	0.00398	-0.01636	0.00045	-0.00085	-0.02075	-0.01143	-0.01680	0.00674	0.02600	(In $e0 $x0)
p200957	-0.09258	0.01467	-0.00358	0.02413	-0.01057	-0.02630	-0.02231	0.02423	0.08826	0.02593	-0.01069	-0.03438	0.00982	-0.01562	0.00329	0.00615	(Manner $e0 quickly)
p200958	-0.00087	-0.00359	0.00158	0.03380	0.04242	-0.01202	0.07678	0.00047	-0.02860	-0.01605	-0.01610	-0.06438	-0.00517	-0.03618	0.05394	-0.04239	(Member $e0 study)
p200959	-0.08995	-0.00075	-0.00509	0.03590	-0.05192	0.00847	-0.00980	0.00988	0.03194	-0.02552	-0.03653	-0.03781	0.05998	-0.03099	-0.01607	0.05662	(Member $e0 try)
p200960	-0.03143	0.01495	-0.00476	0.00920	-0.00487	-0.00775	0.02428	0.01629	-0.03098	-0.01355	-0.03554	-0.05593	-0.00565	-0.01410	0.02411	0.04523	(Member $e0 work)
p200961	0.03088	-0.00136	-0.05485	0.01230	-0.02882	0.04660	-0.01246	0.00958	0.03850	0.00861	-0.00244	-0.01711	-0.00095	-0.03668	-0.03316	-0.00344	(Member $x0 man)
p200962	-0.02643	0.03675	-0.01315	0.00809	-0.00574	-0.01758	-0.01097	0.00386	0.01995	-0.01632	-0.01200	-0.01497	0.01202	-0.01150	0.01087	0.00684	(Member $x0 place)
