pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p200075	-0.54757	0.35562	0.47727	-0.09476	0.21740	0.23600	-0.09095	-0.27094	0.10216	-0.44773	0.06049	0.09831	0.09116	0.28812	0.17338	0.27810	(And (Agent $e0 $x0) (Patient $e0 $x1))
p200080	0.41963	0.03072	0.15447	0.59668	-0.16716	-0.42526	0.19197	-0.21889	0.22212	0.43387	0.15393	-0.20266	-0.29461	0.72900	-0.18370	-0.00923	(Theme $e0 $e1)
p200083	0.04993	0.01198	-0.04591	0.03477	-0.00628	0.00605	-0.02244	-0.01352	-0.00987	-0.04265	0.00212	-0.02363	-0.03825	0.02127	0.00087	0.05274	(LocatedIn $x0 $x1)
p200093	-0.10715	0.00796	0.04881	0.16963	-0.01224	-0.01530	0.11561	-0.00749	-0.22558	-0.04575	0.11083	0.05157	-0.03669	0.17175	0.34019	0.00932	(Cardinality $x0 <num>)
p200100	0.26275	-0.01090	-0.11612	0.18020	0.19706	0.11594	-0.19494	-0.00870	-0.56227	0.24077	0.11179	-0.00790	-0.27091	-0.07091	0.18246	0.95948	(And (Location $e0 $x0) (Past $e0))
p200105	-0.21265	-0.10468	0.02546	0.20263	0.03290	0.37990	-0.23476	0.36296	0.12392	-0.23321	0.45629	0.00812	0.38832	-0.08022	-0.26976	-0.10069	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $x1))
p200112	-0.01968	-0.06297	0.30851	-0.25780	-0.24500	-0.15733	0.11095	0.49036	-0.07024	0.01460	-0.25233	0.06072	0.12520	0.31772	-0.10938	0.11111	(And (Agent $e0 $x0) (Ongoing $e0))
p200114	0.01006	0.04504	-0.10023	-0.09594	0.62639	0.08074	-0.46716	-0.08251	0.48167	0.27253	-0.20582	-0.19214	-0.10740	-0.02845	0.35528	-0.04445	(Member $x0 person)
p200128	0.07885	-0.03453	-0.11165	-0.03620	0.26002	0.04681	-0.19465	0.07651	0.29432	0.10683	-0.17539	-0.04973	-0.04816	-0.09350	0.20981	-0.07174	(Possession $x0 $x1)
p200133	0.17150	-0.08331	0.08766	0.04824	-0.21431	-0.01095	0.14555	-0.00798	-0.11623	-0.03573	0.07815	0.19303	-0.04941	-0.07191	-0.09450	-0.06192	(Goal $e0 $x0)
p200137	-0.35057	0.39073	0.28955	0.05419	0.17570	0.51807	0.12232	-0.29574	-0.06840	-0.31012	0.23231	-0.09581	-0.27051	0.20914	0.19180	0.19210	(And (Agent $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200160	0.26408	-0.08325	0.12201	0.42548	-0.16750	-0.34311	0.18046	-0.24078	0.25536	0.29682	0.11151	0.00384	-0.16796	0.66438	-0.15931	-0.05450	(And (Past $e0) (Theme $e0 $e1))
p200163	-0.43916	-0.24223	0.01815	0.14080	0.57190	-0.34070	0.46711	0.15753	0.03603	0.13347	0.25942	0.29824	-0.11062	-0.13572	-0.27277	-0.01899	(And (Experiencer $e0 $x0) (Past $e0))
p200164	-0.00135	-0.00191	0.04705	-0.03144	-0.02558	-0.04818	-0.02798	0.03845	-0.04764	-0.02092	-0.00861	0.01519	0.06111	-0.05933	0.02977	0.02736	(PartOf $x0 $x1)
p200178	-0.09606	-0.01824	0.06951	-0.23253	-0.29853	-0.09844	0.44631	-0.04297	-0.10848	0.17228	0.39597	-0.04615	0.25496	0.02209	0.71569	-0.04233	(Member $e0 have)
p200192	0.74710	0.26446	-0.07204	-0.17230	0.16172	-0.00573	0.15685	0.00105	-0.18655	-0.16526	-0.02319	-0.06460	0.51305	-0.04211	-0.23180	-0.05670	(Result $e0 $e1)
p200196	-0.09465	-0.01068	0.07507	-0.23322	-0.28998	-0.10329	0.42389	-0.03533	-0.11254	0.18510	0.44286	-0.06350	0.25444	0.00540	0.69387	-0.03840	(And (Member $e0 have) (Theme $e0 $x0))
p200209	0.15647	-0.08593	0.05578	0.01118	-0.19607	0.03700	0.13177	-0.00083	-0.11728	-0.02532	0.10305	0.18340	-0.04471	-0.05386	-0.08496	-0.04856	(And (Goal $e0 $x0) (Past $e0))
p200210	-0.13538	-0.07808	-0.08047	-0.25895	-0.00452	0.11229	0.17934	0.53618	-0.21306	0.08669	-0.09589	0.15116	-0.04761	0.11383	-0.08507	0.12621	(And (Ongoing $e0) (Past $e0))
p200214	-0.13411	0.17781	-0.06679	-0.25497	0.01151	-0.03366	-0.09233	0.39110	0.07321	-0.09392	-0.32809	0.03386	0.30473	0.48799	-0.03660	0.05162	(And (Ongoing $e0) (Patient $e0 $x0))
p200233	-0.02874	0.01186	0.02923	0.20333	0.14969	0.06572	0.00804	-0.09480	-0.18068	-0.11687	0.06505	0.08820	-0.08957	0.14636	0.05710	-0.01937	(GroupOf $x0 person)
p200243	0.08573	-0.12919	0.09620	0.01966	0.11283	-0.00818	-0.31463	-0.12633	-0.16722	-0.18428	-0.03939	0.19632	0.16327	0.18412	0.18938	0.58609	(And (Agent $e0 $x0) (Location $e0 $x1))
p200248	-0.00575	0.07434	0.04644	0.02110	0.00142	-0.10495	-0.00252	0.04109	-0.00770	0.05068	0.01608	-0.08668	0.02475	-0.03277	0.03507	-0.00080	(Future $e0)
p200249	-0.03979	0.00247	-0.00194	-0.02161	0.03472	0.03115	-0.00775	-0.00398	0.01790	0.05553	-0.00391	-0.01019	-0.00816	0.04915	-0.04127	-0.03235	(Source $e0 $x0)
p200263	0.00431	0.01430	0.11332	-0.45810	0.77753	-0.05390	-0.66088	-0.02081	0.64542	0.64970	-0.10987	-0.42198	-0.01810	-0.25731	0.31676	-0.10890	(And (Agent $e0 $x0) (Member $x0 person))
p200292	0.64884	0.27378	-0.05248	-0.10485	0.19819	-0.04317	0.15386	-0.02166	-0.15059	-0.15760	-0.00337	-0.08412	0.43872	-0.05201	-0.20003	-0.05171	(And (Experiencer $e0 $x0) (Result $e1 $e0))
p200293	-0.21359	-0.19419	0.00767	-0.21927	0.06458	-0.24806	0.02439	0.30393	0.10094	-0.04507	-0.25308	0.27307	0.24885	0.00602	-0.07356	0.45075	(And (Location $e0 $x0) (Ongoing $e0))
p200320	0.23482	-0.06653	0.26088	0.17226	-0.16413	-0.31144	0.06582	-0.14934	0.14304	0.09353	0.08541	0.00404	0.04359	0.23433	-0.13908	0.05903	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200321	-0.07746	-0.01713	0.06529	-0.20909	-0.21824	-0.10275	0.33121	-0.02416	-0.07199	0.12183	0.27007	-0.01705	0.20287	0.00259	0.57032	-0.02806	(And (Holder $e0 $x0) (Member $e0 have))
p200322	0.46435	0.11184	-0.04841	-0.10491	0.05664	-0.02718	0.09502	-0.04133	-0.09594	-0.11793	0.03930	0.06229	0.32882	-0.08685	-0.15008	-0.03222	(And (Past $e0) (Result $e0 $e1))
p200323	0.64422	0.27890	-0.05163	-0.10172	0.17883	-0.03711	0.15393	-0.02113	-0.14722	-0.15448	-0.03748	-0.08760	0.42825	-0.05098	-0.18947	-0.04859	(And (Patient $e0 $x0) (Result $e0 $e1))
p200326	0.02114	0.02673	0.01570	0.03369	0.01312	-0.05722	-0.03591	-0.01262	0.02081	0.02243	-0.01881	-0.04568	0.00821	-0.03848	0.00768	-0.00177	(Can $e0)
p200327	-0.07755	-0.01725	0.06515	-0.20905	-0.21825	-0.10255	0.33139	-0.02416	-0.07190	0.12142	0.26964	-0.01672	0.20292	0.00278	0.57037	-0.02812	(Holder $e0 $x0)
p200337	-0.07646	-0.01525	0.06652	-0.20715	-0.21373	-0.10335	0.32105	-0.02279	-0.07434	0.12676	0.28141	-0.02171	0.20131	0.00077	0.55934	-0.02744	(And (Holder $e0 $x0) (Member $e0 have) (Theme $e0 $x1))
p200339	-0.07641	-0.01518	0.06657	-0.20717	-0.21372	-0.10341	0.32099	-0.02279	-0.07439	0.12692	0.28157	-0.02186	0.20127	0.00069	0.55932	-0.02742	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200343	-0.00576	0.02679	-0.01840	0.05588	0.01218	-0.05692	-0.02871	-0.00131	0.05082	0.01562	-0.06420	-0.01130	0.01736	-0.04624	0.00090	-0.00963	(Obligated $e0)
p200359	0.20437	-0.03832	-0.20894	0.21318	-0.02986	0.09084	0.02274	0.13285	0.16777	-0.20990	-0.32800	0.16772	-0.13961	-0.04122	0.20233	-0.03831	(To $e0 $e1)
p200379	0.16384	-0.11932	0.23518	0.19627	-0.11823	-0.36645	0.05674	-0.17664	0.22404	0.11461	0.04440	0.04253	0.05157	0.23937	-0.12798	0.09788	(And (Agent $e0 $x0) (Theme $e1 $e0))
p200380	0.08302	0.01853	0.05335	0.10813	-0.10534	-0.14062	0.03672	-0.00858	0.18688	0.19827	0.11876	-0.12576	-0.05070	0.59708	-0.08733	0.02020	(And (Ongoing $e0) (Theme $e1 $e0))
p200416	0.07743	0.08162	0.00818	-0.07679	-0.03473	-0.01312	-0.02691	0.06644	-0.04219	0.01928	-0.01438	-0.02756	0.06454	0.01032	-0.01637	0.01001	(Member $e0 make)
p200422	0.03907	0.06367	-0.04258	0.19185	-0.01627	-0.03447	0.08018	0.07330	-0.01346	0.06330	0.04935	-0.03127	-0.12448	0.35315	-0.03187	-0.06326	(Member $e0 start)
p200425	-0.06519	-0.02119	0.08907	-0.42715	0.61303	0.08955	-0.48869	-0.05897	0.44324	0.45754	-0.06968	-0.28309	0.02193	-0.10438	0.22014	-0.14042	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200431	-0.04657	-0.00841	-0.00871	-0.03424	0.00783	0.04632	-0.03381	-0.00465	0.00308	0.01810	-0.03864	0.04132	0.02112	0.00913	-0.01300	-0.02811	(And (Past $e0) (Source $e0 $x0))
p200432	-0.01487	-0.01524	0.03267	-0.03114	-0.02470	-0.01889	0.06805	0.04639	-0.05997	0.02261	0.05659	-0.00147	0.00602	0.02141	0.06510	0.02784	(GroupOf $x0 child)
p200433	0.00733	0.02299	0.02210	0.08139	-0.02270	-0.06205	0.00818	0.00062	0.00582	0.03369	-0.02252	-0.04053	-0.01485	-0.05733	0.00572	-0.00782	(Member $e0 use)
p200434	-0.00987	0.00452	0.00500	0.00945	-0.00498	-0.00450	-0.01897	-0.01351	-0.01046	0.02074	-0.02104	-0.01396	0.02467	-0.02528	0.02272	0.02146	(Member $x0 house)
p200451	0.03612	-0.04916	0.05838	0.08904	-0.08217	-0.15034	0.03638	-0.08423	0.22674	0.12984	0.06744	-0.02839	0.02170	0.54676	-0.08467	0.02046	(And (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p200463	0.14820	-0.11176	0.20614	0.11911	-0.12809	-0.27356	0.06413	-0.17795	0.19082	0.03268	0.04198	0.09173	0.10713	0.26170	-0.12419	0.04171	(And (Agent $e0 $x0) (Past $e0) (Theme $e0 $e1))
p200466	0.03633	0.00595	-0.03914	0.14412	-0.05753	-0.06307	-0.05196	0.11870	0.20554	-0.04583	0.28078	-0.04892	-0.00787	-0.13755	-0.04398	0.02221	(And (Agent $e0 $x0) (Member $x0 thing))
p200480	0.08681	-0.15111	0.19940	0.14139	-0.12709	-0.30571	0.06944	-0.18254	0.24506	0.03761	0.01159	0.12950	0.10114	0.28479	-0.12175	0.03937	(And (Agent $e0 $x0) (Past $e1) (Theme $e1 $e0))
p200493	-0.21721	-0.06952	-0.00251	0.04028	0.13453	-0.02963	-0.21613	-0.13519	0.03346	-0.23843	-0.10127	0.26037	0.21774	0.28672	0.13089	0.28781	(And (Location $e0 $x0) (Patient $e0 $x1))
p200494	0.08973	-0.02302	-0.13409	0.21183	0.00120	0.00943	-0.02143	0.00107	0.10431	-0.04595	-0.25795	0.05827	0.00089	-0.04598	0.09196	0.04874	(And (Member $x0 thing) (Theme $e0 $x0))
p200499	0.01598	-0.02393	-0.03125	0.02733	-0.00178	0.00797	0.01164	-0.01939	0.01226	0.00900	-0.00495	0.01459	-0.02083	0.02671	-0.01520	0.00777	(Stimulus $e0 $x0)
p200517	0.38421	0.12492	-0.02692	-0.04115	0.08692	-0.06668	0.09317	-0.05686	-0.06745	-0.11357	0.04609	0.03807	0.26454	-0.09656	-0.11971	-0.02767	(And (Experiencer $e0 $x0) (Past $e1) (Result $e1 $e0))
p200535	0.11861	-0.03665	0.11043	0.06322	-0.10548	-0.01976	0.08596	-0.01081	-0.09260	-0.03301	0.03646	0.07071	-0.03872	-0.02205	-0.04064	-0.04319	(And (Agent $e0 $x0) (Goal $e0 $x1))
p200536	0.09924	-0.04176	-0.14349	-0.06276	0.20833	0.12832	-0.16600	0.05342	0.26242	0.06020	-0.20475	-0.01101	-0.06716	-0.01901	0.20050	-0.06885	(And (Member $x0 person) (Possession $x1 $x0))
p200546	-0.01189	0.06264	0.01338	-0.01465	0.03282	-0.06038	-0.07301	-0.01369	0.04998	0.04591	-0.02501	-0.03038	0.02874	-0.06077	-0.00220	0.01332	(Instrument $e0 $x0)
p200547	-0.00669	0.02299	-0.00842	-0.03673	0.00975	0.00581	-0.01535	-0.00375	0.01636	0.00657	-0.00892	-0.01461	0.02399	-0.00649	0.01854	0.00518	(Member $x0 room)
p200548	0.08688	-0.01180	0.04125	0.01583	-0.05861	0.01033	0.04560	-0.03131	-0.00941	0.05195	0.03798	-0.01806	-0.06373	0.04519	-0.02461	-0.02770	(Recipient $e0 $x0)
p200549	-0.02102	0.00050	-0.00362	0.01308	0.00666	0.00365	0.00369	0.00951	-0.01545	-0.01837	0.00863	0.03759	-0.02023	0.00022	0.00742	-0.00567	(SubsetOf $x0 $x1)
p200577	0.16346	0.03235	0.01959	0.13300	0.12117	0.22272	-0.17683	-0.12094	-0.35641	-0.05955	0.17589	-0.01836	-0.15434	0.14679	0.20081	0.29927	(And (Agent $e0 $x0) (Location $e0 $x1) (Past $e0))
p200578	0.37820	0.12929	-0.02641	-0.03999	0.06806	-0.05880	0.09363	-0.05622	-0.06453	-0.11185	0.01138	0.03584	0.25506	-0.09269	-0.10945	-0.02494	(And (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p200582	-0.11517	-0.01861	0.04999	-0.00670	-0.02073	-0.15637	-0.07006	0.00246	0.16303	-0.04023	-0.07277	0.10498	0.18035	0.28722	-0.05229	0.05675	(And (Patient $e0 $x0) (Theme $e1 $e0))
p200586	0.03638	-0.04416	0.00321	-0.00738	-0.03729	-0.03982	0.03443	-0.00383	0.01252	0.00841	0.03191	0.07469	0.00419	-0.04277	-0.03226	-0.01902	(Member $e0 go)
p200611	-0.18328	-0.06283	-0.02522	-0.03064	0.22742	-0.10555	0.13774	0.23416	-0.05271	0.07309	0.08331	0.04615	-0.04135	0.00408	-0.08455	0.08994	(And (Experiencer $e0 $x0) (Ongoing $e0))
p200612	0.02902	0.07969	0.02297	-0.04514	-0.00677	-0.03634	-0.04198	0.04400	-0.02926	0.00047	-0.00085	-0.01813	0.04652	-0.02558	-0.00242	0.01471	(And (Member $e0 make) (Patient $e0 $x0))
p200613	-0.06413	0.00438	0.02812	-0.00254	-0.03759	-0.01226	0.06365	0.18694	-0.06908	-0.00484	-0.16872	0.01302	0.02673	-0.00330	-0.00324	-0.01044	(And (Ongoing $e0) (Theme $e0 $x0))
p200617	-0.01204	-0.02062	0.00459	-0.02203	-0.01223	0.01203	0.03626	0.02907	-0.00751	0.00330	0.01064	0.02082	-0.01822	0.00694	-0.02395	-0.01694	(For $e0 $x0)
p200651	0.09637	0.01097	-0.03292	0.10266	0.02382	-0.07384	-0.11683	-0.05628	-0.02211	0.10197	-0.06509	-0.08302	0.04506	-0.09184	0.02929	0.24666	(And (Location $e0 $x0) (Theme $e0 $x1))
p200652	0.06195	0.02422	-0.01900	0.17756	-0.05614	-0.04839	0.08271	0.02033	0.00505	0.04128	0.01071	0.01248	-0.09483	0.25829	-0.02219	-0.03760	(And (Member $e0 start) (Past $e0))
p200653	-0.05551	0.00142	0.01762	-0.02531	0.10078	0.02031	-0.09331	-0.02982	0.07089	0.12843	-0.07319	-0.10037	0.09698	-0.02718	0.02146	-0.02844	(And (Possession $x0 $x1) (Theme $e0 $x0))
p200662	0.02017	0.02272	0.05046	0.00805	0.03551	-0.02425	0.04592	-0.01182	-0.00051	0.09114	-0.01534	-0.01905	-0.01933	-0.04496	-0.03184	-0.03523	(Before $e0 $e1)
p200663	0.01258	0.03895	0.00469	-0.03328	0.02278	-0.00437	-0.01991	-0.00161	0.00501	-0.01676	-0.00137	0.01421	0.03265	-0.01763	-0.01470	-0.01579	(Member $x0 door)
p200664	0.05286	0.02243	-0.00465	-0.01866	0.04123	-0.01101	0.01089	-0.00105	-0.01956	-0.02596	0.00517	-0.00665	0.07124	-0.00573	-0.03638	-0.01082	(Time $e0 now)
p200720	0.10364	-0.03510	0.08108	0.03930	-0.09090	0.01594	0.07858	-0.00590	-0.09499	-0.03314	0.04795	0.06522	-0.03624	-0.00731	-0.03550	-0.03696	(And (Agent $e0 $x0) (Goal $e0 $x1) (Past $e0))
p200727	-0.09792	-0.05747	-0.01660	0.03695	0.16462	-0.12600	0.21205	0.14708	-0.04965	0.08813	0.01354	0.02481	-0.07817	-0.11313	-0.08729	0.23759	(And (Experiencer $e0 $x0) (Location $e0 $x1))
p200728	-0.02725	0.25489	0.10028	0.01296	-0.17169	0.18143	0.44756	-0.07276	0.27311	-0.00574	-0.28796	-0.24291	-0.18143	-0.15008	-0.09245	0.18382	(And (Member $e0 build) (Patient $e0 $x0))
p200737	-0.02709	0.25474	0.10021	0.01310	-0.17212	0.18113	0.44801	-0.07285	0.27346	-0.00610	-0.28730	-0.24256	-0.18110	-0.15003	-0.09233	0.18371	(Member $e0 build)
p200738	0.16116	0.07403	-0.02906	-0.02407	0.02008	0.03365	0.02444	0.06852	-0.08808	-0.01601	-0.06185	-0.04361	0.08035	0.07049	-0.03478	-0.02524	(Member $e0 get)
p200739	0.00763	0.01931	0.02000	0.02805	-0.01547	-0.02269	0.01523	0.02694	-0.01119	0.02464	-0.04010	-0.02740	-0.01762	-0.02203	-0.00393	0.00543	(Member $e0 play)
p200740	-0.00072	0.08314	0.10338	-0.00383	-0.13034	0.07384	0.25153	-0.00074	0.09928	-0.03483	-0.10752	-0.09524	-0.05603	-0.08208	-0.07052	0.08338	(Member $x0 company)
p200741	-0.00583	0.02504	0.03801	0.03912	-0.00328	-0.00304	-0.02206	0.02466	-0.05473	0.01459	0.01761	-0.02824	-0.00025	-0.02476	-0.00651	-0.00407	(Member $x0 new)
p200785	0.04216	0.05154	-0.02415	0.17017	-0.04848	-0.02203	0.05731	0.06702	-0.00596	0.06990	0.04471	-0.05509	-0.11992	0.33023	-0.01375	-0.04974	(And (Member $e0 start) (Ongoing $e1) (Theme $e0 $e1))
p200830	-0.01972	-0.01118	0.01491	-0.09662	-0.05117	0.12890	0.05260	0.16835	-0.10943	-0.03356	-0.07467	0.03464	-0.01378	0.07701	-0.01791	-0.01164	(And (Agent $e0 $x0) (Ongoing $e0) (Past $e0))
p200844	0.01189	0.02002	0.01620	-0.00123	0.04584	0.00645	0.03679	-0.02427	0.00373	0.08461	-0.00158	-0.01332	-0.01085	-0.01873	-0.03640	-0.03296	(And (Before $e0 $e1) (Past $e1))
p200845	-0.06659	-0.00094	0.06583	0.03719	-0.08075	-0.07227	0.14711	0.04427	-0.06212	0.03803	0.03698	0.00050	0.04673	-0.01215	0.20108	-0.03442	(And (Cardinality $x0 <num>) (Theme $e0 $x0))
p200846	-0.02260	-0.01202	-0.01919	-0.07592	-0.07366	0.07529	0.10490	-0.02915	-0.05529	0.03565	0.01417	0.00426	0.07723	0.07017	0.20872	-0.01921	(And (Member $e0 have) (Past $e0))
p200847	0.04216	0.05154	-0.02414	0.17013	-0.04848	-0.02205	0.05727	0.06700	-0.00592	0.06992	0.04471	-0.05510	-0.11989	0.33020	-0.01374	-0.04973	(And (Member $e0 start) (Theme $e0 $e1))
p200848	0.03424	0.11346	-0.02976	0.03533	0.00100	-0.05826	-0.07104	0.03159	-0.00174	0.06304	0.00416	-0.02574	0.00403	-0.04091	-0.00247	-0.00567	(And (Member $x0 thing) (Patient $e0 $x0))
p200858	0.23422	0.08505	-0.01689	-0.00780	0.02377	-0.03744	0.03896	-0.03879	-0.02880	-0.03689	-0.00205	-0.00649	0.13352	-0.05354	-0.05760	-0.01284	(Member $e0 become)
p200859	0.00296	-0.04947	0.06218	-0.09613	-0.06570	-0.10136	-0.03617	-0.10344	0.22469	0.08255	0.01244	-0.01841	0.12125	0.27994	-0.06163	0.06176	(Member $e0 begin)
p200860	0.03181	0.00599	0.04104	-0.00326	-0.02087	0.00284	0.01966	0.00485	-0.04324	0.00040	0.05489	0.00894	-0.02516	-0.02125	-0.01916	-0.02004	(Member $e0 come)
p200861	-0.07119	-0.00471	0.01729	0.05523	0.03948	-0.07817	-0.02710	-0.00471	0.09073	0.01997	-0.08964	0.02357	0.03271	-0.02070	-0.00124	0.00742	(Member $e0 take)
p200862	-0.00886	0.00842	-0.01059	-0.00920	0.01086	0.00861	-0.00992	0.00507	-0.00070	-0.00410	-0.01330	-0.00873	0.00649	0.01119	-0.00449	-0.00579	(Member $x0 problem)
p200863	0.01641	0.01705	-0.00916	-0.02125	0.01521	0.00213	0.02242	0.01495	-0.01630	-0.00751	-0.00275	-0.01647	0.02252	0.01698	0.00970	-0.00224	(Member $x0 weather)
p200864	-0.00170	-0.00074	-0.00677	-0.00546	0.00052	0.00893	-0.00736	-0.00901	0.00282	-0.01312	-0.00783	-0.00584	-0.00320	0.01014	0.00287	-0.00245	(Past (LocatedIn $x0 $x1))
p200899	0.03468	-0.09625	0.12553	-0.00580	-0.09848	-0.18922	0.00894	-0.07234	0.21210	0.01331	0.00751	0.06037	0.13457	0.24782	-0.08548	0.08243	(And (Agent $e0 $x0) (Ongoing $e1) (Theme $e0 $e1))
p200900	0.01336	0.01700	0.01166	-0.00072	0.04798	0.01596	0.03955	-0.02548	0.00055	0.08003	-0.00294	-0.01622	-0.01031	-0.01073	-0.03534	-0.03138	(And (Before $e0 $e1) (Past $e0) (Past $e1))
p200924	-0.12162	-0.16251	0.05844	-0.15400	-0.02446	-0.15071	-0.08241	0.02505	0.17285	-0.16723	-0.24520	0.25082	0.30918	0.09641	-0.02515	0.20371	(And (Agent $e0 $x0) (Location $e0 $x1) (Ongoing $e0))
p200925	-0.02205	0.08976	-0.03219	0.16761	0.12569	0.10594	-0.13540	-0.08594	-0.19740	-0.02331	0.15046	-0.03203	-0.12593	0.15506	0.15608	0.15527	(And (Location $e0 $x0) (Past $e0) (Patient $e0 $x1))
p200926	-0.02373	-0.00836	-0.01640	-0.07954	-0.07137	0.07375	0.09700	-0.02408	-0.05650	0.03778	0.04207	-0.00426	0.07894	0.05902	0.20285	-0.01694	(And (Member $e0 have) (Past $e0) (Theme $e0 $x0))
p200935	0.01370	0.01712	0.01161	-0.00069	0.04786	0.01615	0.03956	-0.02549	0.00039	0.08010	-0.00280	-0.01641	-0.01047	-0.01072	-0.03534	-0.03134	(And (Before $e0 $e1) (Past $e0))
p200936	0.00844	0.06531	-0.00842	-0.00593	0.01135	-0.00531	-0.03491	0.01307	0.00133	0.00819	-0.01723	-0.04676	0.01245	0.02970	0.00507	-0.00821	(And (Future $e0) (Patient $e0 $x0))
p200937	-0.02493	0.07143	0.01152	-0.01563	0.03924	-0.06700	-0.07053	-0.00467	0.06269	0.03851	-0.02797	-0.03634	0.03338	-0.05198	-0.00085	0.00198	(And (Instrument $e0 $x0) (Patient $e0 $x1))
p200955	-0.00708	0.03077	-0.00607	0.02873	-0.00830	-0.00378	0.00438	0.02224	-0.01064	0.01656	-0.03631	-0.03340	-0.01142	0.01797	0.02614	-0.00037	(GroupOf $x0 thing)
p200956	-0.03093	-0.01150	0.00813	0.02204	0.02411	-0.02269	0.02575	-0.00894	0.00438	-0.00387	0.02571	0.02285	-0.00738	-0.01832	-0.00936	-0.00552	(In $e0 $x0)
p200957	-0.00970	0.03563	-0.00619	0.02383	-0.02323	-0.00916	-0.01166	0.00552	-0.00733	0.02046	0.00794	0.01819	-0.01863	0.00608	0.00019	-0.00704	(Manner $e0 quickly)
p200958	-0.01089	-0.00729	0.02476	-0.03611	0.03388	-0.00909	-0.02552	0.03031	0.01620	0.06299	-0.02343	-0.03277	-0.02030	-0.00415	0.00808	-0.00830	(Member $e0 study)
p200959	0.06523	-0.00200	0.03243	0.05779	-0.04540	-0.03446	0.02607	0.00693	-0.04333	0.03710	0.01620	0.00069	-0.05203	0.03930	-0.01794	-0.00845	(Member $e0 try)
p200960	-0.00750	-0.01305	0.01124	0.00943	0.03567	-0.01589	0.01455	0.00040	0.00026	0.03598	-0.01492	0.01263	-0.03140	0.01161	-0.01135	-0.00437	(Member $e0 work)
p200961	0.00235	0.01631	0.05472	0.02622	-0.02115	-0.01364	0.02367	0.02581	-0.05250	-0.00147	0.00541	0.01135	-0.01319	-0.01768	-0.01722	-0.01919	(Member $x0 man)
p200962	-0.01504	-0.01719	-0.00498	-0.01047	0.01237	-0.01353	0.00869	0.00288	-0.00526	0.00239	0.01331	0.01357	0.00859	0.00015	0.01470	0.00463	(Member $x0 place)
