pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p200205	0.10340	0.02788	0.03296	-0.07309	-0.09109	0.03056	-0.09078	0.07676	0.14973	0.15051	0.02246	-0.02369	-0.00420	-0.13709	-0.02300	-0.12750	(GroupOf $x0 child)
p200219	0.18798	-0.13307	-0.10688	-0.17963	-0.27149	-0.06256	-0.24354	-0.16071	0.19574	-0.09020	0.20920	-0.02244	0.05311	-0.15045	0.11936	0.16941	(Theme $e0 $e1)
p200237	-0.09356	-0.06652	-0.01114	0.06115	-0.07457	0.05674	-0.16770	0.07753	0.16524	0.04714	-0.03689	0.04949	0.02256	-0.15325	-0.00019	-0.08728	(Holder $e0 $x0)
p200249	0.09947	-0.08912	0.00793	-0.23624	-0.03601	0.25677	0.13823	-0.24135	-0.02835	0.01405	0.06196	0.05420	0.12015	0.45847	-0.10799	0.08217	(And (Agent $e0 $x0) (Member $e0 buy) (Past $e0) (Theme $e0 $x1))
p200250	0.10066	-0.08897	0.00736	-0.23838	-0.03611	0.25697	0.13805	-0.24132	-0.02801	0.01315	0.06269	0.05421	0.12021	0.45840	-0.10916	0.08309	(And (Agent $e0 $x0) (Member $e0 buy) (Past $e0))
p200251	0.10039	-0.08900	0.00747	-0.23795	-0.03610	0.25693	0.13810	-0.24130	-0.02809	0.01334	0.06257	0.05420	0.12018	0.45845	-0.10891	0.08292	(And (Agent $e0 $x0) (Member $e0 buy) (Theme $e0 $x1))
p200252	0.09964	-0.08908	0.00784	-0.23659	-0.03602	0.25680	0.13821	-0.24133	-0.02832	0.01390	0.06210	0.05421	0.12016	0.45848	-0.10817	0.08232	(And (Member $e0 buy) (Past $e0) (Theme $e0 $x0))
p200255	0.10038	-0.08900	0.00748	-0.23792	-0.03609	0.25692	0.13810	-0.24130	-0.02810	0.01334	0.06256	0.05421	0.12019	0.45845	-0.10890	0.08290	(And (Agent $e0 $x0) (Member $e0 buy))
p200256	0.10020	-0.08902	0.00756	-0.23758	-0.03607	0.25689	0.13813	-0.24131	-0.02815	0.01347	0.06245	0.05420	0.12017	0.45846	-0.10874	0.08278	(And (Member $e0 buy) (Past $e0))
p200257	0.10017	-0.08903	0.00758	-0.23754	-0.03608	0.25688	0.13813	-0.24131	-0.02816	0.01349	0.06243	0.05420	0.12017	0.45847	-0.10870	0.08276	(And (Member $e0 buy) (Theme $e0 $x0))
p200259	0.10085	-0.08895	0.00730	-0.23864	-0.03612	0.25700	0.13803	-0.24135	-0.02797	0.01305	0.06276	0.05421	0.12022	0.45840	-0.10931	0.08319	(Member $e0 buy)
p200266	-0.27255	0.25611	0.21483	-0.17397	-0.11896	-0.08059	0.36954	-0.03130	-0.03655	-0.03468	-0.11838	-0.06854	0.10178	-0.16568	0.33998	0.09119	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p200281	0.15164	-0.01633	0.01761	0.07206	-0.09274	0.00841	-0.20330	-0.13983	-0.07341	-0.05339	-0.05574	0.09024	-0.03902	-0.00562	0.35810	-0.05976	(And (Location $e0 $x0) (Theme $e0 $x1))
p200282	-0.18355	0.16810	0.07044	-0.09625	-0.09349	-0.12140	0.19527	0.11955	0.17290	-0.05051	-0.01834	-0.07554	0.10927	-0.14495	-0.05471	0.04118	(And (Member $x0 person) (Possession $x1 $x0))
p200283	0.00780	0.10324	-0.02261	0.03971	0.01128	-0.06338	-0.10696	-0.04466	0.05856	-0.01899	-0.01430	0.07416	-0.03439	0.02218	0.05084	-0.08551	(And (Might $e0) (Theme $e0 $x0))
p200288	0.01674	-0.02695	0.02187	-0.02326	-0.02804	0.03155	0.04022	-0.00742	0.02935	0.00113	-0.01373	-0.00415	-0.02148	-0.03458	0.02142	-0.02221	(Goal $e0 $x0)
p200289	0.11481	-0.12038	-0.01530	0.24105	-0.03535	-0.01760	0.13387	0.30285	0.04182	-0.06216	0.18458	-0.05408	-0.20966	0.25952	0.24704	-0.06254	(Member $e0 work)
p200326	-0.19375	0.13853	-0.02321	0.25328	-0.05223	0.38747	-0.08455	0.11300	-0.19499	-0.06150	0.12051	-0.10288	-0.11777	-0.03769	-0.01915	0.35588	(And (Agent $e0 $x0) (Member $e0 give) (Recipient $e0 $x1) (Theme $e0 $x2))
p200329	-0.19349	0.13893	-0.02318	0.25342	-0.05195	0.38778	-0.08406	0.11203	-0.19491	-0.06195	0.12056	-0.10196	-0.11740	-0.03802	-0.01952	0.35525	(And (Agent $e0 $x0) (Member $e0 give) (Recipient $e0 $x1))
p200330	-0.19341	0.13907	-0.02317	0.25346	-0.05185	0.38788	-0.08388	0.11174	-0.19490	-0.06209	0.12057	-0.10165	-0.11728	-0.03810	-0.01965	0.35505	(And (Agent $e0 $x0) (Member $e0 give) (Theme $e0 $x1))
p200331	0.02325	0.11026	-0.02060	0.03721	0.01880	-0.07769	-0.08844	-0.06239	0.03062	-0.02648	-0.01389	0.06687	-0.03590	0.04091	0.04954	-0.07222	(And (Agent $e0 $x0) (Might $e0) (Theme $e0 $x1))
p200332	-0.19379	0.13843	-0.02322	0.25323	-0.05230	0.38741	-0.08468	0.11326	-0.19501	-0.06138	0.12050	-0.10310	-0.11787	-0.03763	-0.01904	0.35604	(And (Member $e0 give) (Recipient $e0 $x0) (Theme $e0 $x1))
p200338	-0.19379	0.13845	-0.02322	0.25324	-0.05228	0.38742	-0.08465	0.11320	-0.19503	-0.06141	0.12050	-0.10305	-0.11785	-0.03763	-0.01907	0.35602	(And (Agent $e0 $x0) (Member $e0 give))
p200339	-0.09715	-0.05787	-0.00900	0.05574	-0.07771	0.04506	-0.18078	0.07566	0.16425	0.04522	-0.02446	0.04968	0.02350	-0.14638	0.00439	-0.08362	(And (Holder $e0 $x0) (Theme $e0 $x1))
p200340	-0.19381	0.13838	-0.02322	0.25321	-0.05232	0.38736	-0.08471	0.11333	-0.19507	-0.06134	0.12049	-0.10318	-0.11792	-0.03755	-0.01901	0.35614	(And (Member $e0 give) (Recipient $e0 $x0))
p200341	-0.19373	0.13850	-0.02321	0.25326	-0.05225	0.38745	-0.08458	0.11304	-0.19500	-0.06148	0.12052	-0.10289	-0.11781	-0.03767	-0.01914	0.35594	(And (Member $e0 give) (Theme $e0 $x0))
p200350	0.03627	-0.01518	-0.05406	-0.06329	0.02528	-0.02271	0.04944	-0.04194	-0.00286	-0.04176	0.07073	-0.00344	-0.01886	0.02599	-0.05888	0.04458	(Future $e0)
p200351	0.02916	0.03383	0.04722	0.08385	-0.04438	-0.01052	-0.10322	-0.06988	-0.10223	-0.03801	-0.05384	0.07044	-0.02983	0.02568	0.27617	-0.06764	(Member $e0 discover)
p200352	-0.19360	0.13876	-0.02320	0.25336	-0.05208	0.38766	-0.08428	0.11245	-0.19494	-0.06176	0.12054	-0.10235	-0.11756	-0.03789	-0.01936	0.35552	(Member $e0 give)
p200353	0.07366	-0.02466	0.00699	-0.10804	-0.07393	0.34585	-0.10311	-0.11309	0.21632	0.11967	0.00007	-0.14683	0.18505	0.02069	-0.02282	-0.23638	(Member $x0 depot)
p200354	-0.05154	0.03099	-0.03993	0.02445	0.00214	-0.09358	-0.03986	-0.03293	0.02901	-0.02067	0.01193	-0.02626	-0.01206	0.02707	-0.04436	0.01983	(Member $x0 physician)
p200355	-0.03271	0.04254	0.00982	0.04009	-0.04769	-0.09978	-0.09457	-0.03874	-0.00017	-0.01158	-0.02704	-0.02315	0.02513	0.00752	-0.02452	-0.01455	(Source $e0 $x0)
p200377	-0.01181	-0.04446	0.00620	-0.07072	-0.07584	0.37169	-0.08889	-0.06379	0.18855	0.12288	0.02680	-0.09615	0.07435	0.04862	-0.02177	-0.07657	(And (Agent $e0 $x0) (Cardinality $x1 <num>) (Theme $e0 $x1))
p200400	0.07569	-0.10707	-0.13448	-0.18996	-0.24034	-0.07041	-0.21686	-0.09633	0.18904	-0.06731	0.24287	-0.02926	0.07160	-0.13213	0.06814	0.17478	(And (Agent $e0 $x0) (Theme $e0 $e1))
p200401	0.03585	-0.03975	0.01018	0.02903	-0.01178	0.05725	0.03723	0.01378	-0.02570	0.00211	-0.03884	0.00634	-0.02478	-0.01545	0.10717	-0.02848	(And (Experiencer $e0 $x0) (Location $e0 $x1))
p200402	-0.01292	-0.03019	-0.07802	-0.06877	0.03843	-0.07659	0.02965	-0.02745	0.11026	-0.02264	0.08055	-0.04433	-0.04897	0.00429	-0.09327	0.09130	(And (Member $e0 destroy) (Patient $e0 $x0))
p200403	-0.04661	0.04447	0.09223	0.06065	-0.06988	-0.10717	-0.12694	-0.02634	0.01855	-0.04295	-0.03564	0.05704	0.00584	-0.00768	-0.01359	-0.05228	(And (Possession $x0 $x1) (Theme $e0 $x0))
p200409	-0.02170	0.00053	0.11190	0.00023	-0.03964	0.00782	-0.03963	-0.00046	-0.00781	-0.01354	0.02096	0.01001	0.00612	-0.05996	0.00687	-0.04580	(Before $e0 $e1)
p200410	-0.05218	0.04795	-0.02413	0.05190	-0.02269	-0.10389	-0.06256	-0.04257	0.02912	-0.02333	-0.00427	-0.01743	-0.00795	0.03608	-0.02996	-0.00965	(Member $e0 decide)
p200411	-0.01279	-0.03019	-0.07804	-0.06890	0.03843	-0.07656	0.02954	-0.02740	0.11025	-0.02271	0.08054	-0.04429	-0.04898	0.00428	-0.09325	0.09134	(Member $e0 destroy)
p200412	-0.05261	0.03634	-0.02610	0.03475	-0.03216	-0.09285	-0.07500	-0.03032	0.03190	-0.01985	-0.00016	-0.01484	0.00027	0.01296	-0.02907	-0.00415	(Member $x0 board)
p200413	0.01823	-0.15069	0.10505	-0.07204	-0.08056	-0.05309	0.07269	-0.11922	0.09568	0.21505	-0.01657	0.15289	-0.30433	0.19972	-0.01379	0.27717	(Member $x0 hall)
p200414	-0.06424	-0.09662	0.10507	0.00212	-0.08306	0.04892	0.02118	-0.07195	0.03198	0.20824	0.00396	0.12865	-0.32030	0.18010	-0.04546	0.37660	(Member $x0 school)
p200470	-0.05091	0.06153	-0.01941	0.06626	-0.01992	-0.10843	-0.07737	-0.04803	0.00187	-0.02877	-0.00843	-0.01441	-0.00282	0.04231	-0.02139	-0.00600	(And (Agent $e0 $x0) (Member $e0 answer) (Theme $e0 $x1))
p200471	0.32237	0.21149	-0.00147	-0.19548	-0.04777	-0.05976	-0.00245	0.14424	-0.01362	0.28434	0.10930	-0.11976	-0.02785	-0.05458	-0.07260	-0.09877	(And (Agent $e0 $x0) (Member $e0 teach) (Recipient $e0 $x1))
p200480	0.04789	0.16075	-0.04224	-0.09265	0.22627	0.13657	0.05149	-0.07433	0.14081	-0.13845	-0.08273	0.32962	-0.04876	0.02031	0.07337	-0.17242	(And (Agent $e0 $x0) (Cardinality $x0 <num>))
p200481	-0.05107	0.06157	-0.01938	0.06639	-0.01986	-0.10840	-0.07730	-0.04790	0.00191	-0.02870	-0.00841	-0.01434	-0.00290	0.04234	-0.02128	-0.00614	(And (Agent $e0 $x0) (Member $e0 answer))
p200482	-0.05292	0.05028	-0.02274	0.05281	-0.02370	-0.10597	-0.06729	-0.04311	0.03070	-0.02320	-0.00174	-0.01717	-0.00754	0.03627	-0.02814	-0.01022	(And (Agent $e0 $x0) (Member $e0 decide))
p200483	0.32227	0.21146	-0.00146	-0.19534	-0.04777	-0.05980	-0.00250	0.14433	-0.01362	0.28441	0.10931	-0.11989	-0.02787	-0.05453	-0.07251	-0.09880	(And (Agent $e0 $x0) (Member $e0 teach))
p200484	-0.05261	-0.03692	0.00911	0.00245	-0.05119	0.04624	-0.05043	0.02441	0.15863	0.04599	-0.01566	0.02065	0.00863	-0.10308	-0.00388	-0.08135	(And (Cardinality $x0 <num>) (GroupOf $x0 child))
p200486	-0.05097	0.06155	-0.01940	0.06631	-0.01990	-0.10842	-0.07734	-0.04798	0.00189	-0.02874	-0.00842	-0.01438	-0.00285	0.04232	-0.02135	-0.00605	(And (Member $e0 answer) (Theme $e0 $x0))
p200487	0.40091	-0.09609	0.13174	0.43466	0.18913	-0.13289	-0.06719	-0.25386	0.13038	-0.15104	-0.23294	-0.10507	0.08287	-0.08813	-0.16324	0.10870	(And (Member $e0 build) (Patient $e0 $x0))
p200488	0.18000	0.12385	0.01962	-0.05499	-0.05682	0.05478	-0.08974	-0.13590	0.01038	0.16738	-0.00145	-0.07177	0.00882	-0.05669	0.00469	-0.10111	(And (Member $e0 lend) (Theme $e0 $x0))
p200489	0.32259	0.21158	-0.00146	-0.19576	-0.04776	-0.05966	-0.00233	0.14404	-0.01360	0.28418	0.10925	-0.11945	-0.02778	-0.05472	-0.07284	-0.09874	(And (Member $e0 teach) (Recipient $e0 $x0))
p200490	-0.03502	0.04437	0.01336	0.04311	-0.04776	-0.09596	-0.10562	-0.03839	-0.00136	-0.01312	-0.02375	-0.01854	0.02732	0.00701	-0.01910	-0.01639	(And (Source $e0 $x0) (Theme $e0 $x1))
p200498	-0.17041	-0.01537	-0.04050	0.27625	-0.08937	-0.09772	0.06221	-0.10421	-0.03131	0.15678	0.13911	0.18803	0.19281	-0.12406	-0.03411	-0.15734	(Can $e0)
p200499	-0.05085	0.06152	-0.01942	0.06622	-0.01994	-0.10843	-0.07740	-0.04807	0.00187	-0.02879	-0.00843	-0.01442	-0.00280	0.04230	-0.02143	-0.00596	(Member $e0 answer)
p200500	0.40055	-0.09588	0.13185	0.43596	0.18983	-0.13278	-0.06655	-0.25341	0.12999	-0.15169	-0.23338	-0.10404	0.08272	-0.08777	-0.16302	0.10831	(Member $e0 build)
p200501	0.18002	0.12367	0.01966	-0.05486	-0.05667	0.05477	-0.08965	-0.13657	0.00981	0.16820	-0.00189	-0.07235	0.00884	-0.05630	0.00542	-0.10107	(Member $e0 lend)
p200502	-0.07220	-0.04053	-0.01213	0.02795	-0.04585	0.06398	-0.10251	0.06588	0.12970	0.03646	-0.01902	0.03629	0.01475	-0.10592	0.00161	-0.07014	(Member $e0 require)
p200503	0.32225	0.21145	-0.00147	-0.19532	-0.04777	-0.05981	-0.00253	0.14436	-0.01360	0.28443	0.10930	-0.11993	-0.02787	-0.05454	-0.07251	-0.09881	(Member $e0 teach)
p200504	0.05616	-0.01971	-0.00330	-0.06463	-0.00209	0.05498	0.01346	-0.06726	-0.11866	-0.04985	-0.01058	-0.03347	0.10625	0.17286	-0.02674	0.00716	(Member $x0 crate)
p200525	-0.03801	-0.11139	0.03884	-0.08335	-0.08918	0.32527	-0.10056	-0.04783	0.29149	0.11918	-0.00421	-0.07201	0.12105	0.00919	-0.02331	-0.17267	(And (Cardinality $x0 <num>) (Past $e0) (Theme $e0 $x0))
p200550	-0.05100	0.05122	-0.02025	0.05354	-0.02255	-0.10020	-0.07271	-0.04176	0.02757	-0.02287	-0.00076	-0.01357	-0.00576	0.03562	-0.02528	-0.01296	(And (Agent $e0 $x0) (Member $e0 decide) (Theme $e0 $x1))
p200551	0.17583	0.12170	0.01877	-0.05205	-0.05066	0.05037	-0.07793	-0.13404	0.01126	0.15785	-0.00071	-0.06905	0.00659	-0.04898	0.00367	-0.09697	(And (Agent $e0 $x0) (Member $e0 lend) (Theme $e0 $x1))
p200558	-0.07126	-0.00212	-0.06779	-0.03300	0.05415	-0.07766	0.00941	0.01579	0.08800	-0.01183	0.06615	-0.03955	-0.04142	0.02199	-0.07831	0.05880	(And (Agent $e0 $x0) (Member $e0 cancel))
p200559	0.17582	0.12167	0.01878	-0.05201	-0.05065	0.05036	-0.07792	-0.13411	0.01120	0.15797	-0.00077	-0.06914	0.00660	-0.04894	0.00376	-0.09698	(And (Agent $e0 $x0) (Member $e0 lend))
p200560	-0.05352	0.04078	-0.02331	0.03604	-0.03415	-0.09614	-0.08508	-0.03096	0.03475	-0.01946	0.00469	-0.01464	0.00132	0.01322	-0.02532	-0.00516	(And (Agent $e0 $x0) (Member $x0 board))
p200561	-0.02766	0.04617	0.00145	0.04044	-0.03488	-0.09448	-0.07593	-0.04076	0.00339	-0.00955	-0.01997	-0.03202	0.01970	0.02090	-0.02337	-0.01045	(And (Agent $e0 $x0) (Source $e0 $x1))
p200562	0.09782	-0.11185	-0.02765	0.24384	-0.02131	-0.01378	0.15281	0.29956	0.05463	-0.04870	0.19213	-0.07193	-0.20354	0.25974	0.24228	-0.06155	(And (Location $e0 $x0) (Member $e0 work))
p200563	-0.05082	0.05116	-0.02030	0.05338	-0.02264	-0.10026	-0.07284	-0.04190	0.02753	-0.02292	-0.00082	-0.01378	-0.00561	0.03556	-0.02548	-0.01276	(And (Member $e0 decide) (Theme $e0 $x0))
p200564	0.01968	0.04692	0.04283	0.05465	-0.05042	-0.02884	-0.11592	-0.09236	-0.08640	-0.03878	-0.02943	0.06712	-0.01831	0.02304	0.22742	-0.05503	(And (Member $e0 discover) (Theme $e0 $x0))
p200573	0.08663	-0.08174	-0.13533	-0.19389	-0.13925	-0.00722	-0.12074	-0.09223	0.07974	-0.08180	0.26651	0.00087	0.07932	-0.07025	0.05055	0.15159	(Member $e0 begin)
p200574	-0.07191	-0.00219	-0.06769	-0.03240	0.05410	-0.07780	0.00952	0.01583	0.08821	-0.01127	0.06609	-0.03993	-0.04137	0.02182	-0.07833	0.05852	(Member $e0 cancel)
p200575	0.03021	-0.04113	0.00272	0.07128	0.00782	0.04869	0.04336	0.06173	-0.04443	-0.00497	-0.03008	0.00294	-0.03907	0.03292	0.12276	-0.02606	(Member $x0 ledger)
p200620	-0.06703	-0.09076	0.08633	-0.00513	-0.06426	0.05922	0.04002	-0.05951	0.02751	0.18532	0.01516	0.11926	-0.30442	0.19251	-0.04342	0.36690	(And (Agent $e0 $x0) (Member $x0 school) (Theme $e0 $x1))
p200621	-0.44530	0.46786	0.00873	-0.26215	-0.10385	-0.26230	0.73767	0.27179	0.49197	-0.12912	0.00652	-0.16820	0.25817	-0.28432	-0.19495	0.12222	(And (Agent $e0 $x0) (Member $x1 person) (Possession $x0 $x1))
p200661	0.01675	0.12706	-0.02944	-0.00778	0.15009	0.02206	-0.00255	-0.06487	0.08912	-0.10892	-0.06520	0.22930	-0.05127	0.02365	0.03990	-0.10638	(And (Agent $e0 $x0) (Member $e0 abandon) (Theme $e0 $x1))
p200662	-0.04523	-0.01718	-0.06485	-0.05399	0.04038	-0.05731	0.02472	-0.00129	0.07293	-0.00948	0.07534	-0.03465	-0.03490	0.00868	-0.06839	0.06998	(And (Agent $e0 $x0) (Member $e0 destroy) (Patient $e0 $x1))
p200663	-0.03870	0.04936	-0.01499	0.04954	-0.01642	-0.08588	-0.06294	-0.03933	0.00419	-0.02090	-0.01010	-0.01247	0.00156	0.02968	-0.01757	-0.00856	(And (Agent $e0 $x0) (Member $e0 reject) (Theme $e0 $x1))
p200664	-0.17434	-0.04147	-0.09258	-0.04501	0.16780	-0.03379	-0.08510	0.05629	-0.09254	0.23142	-0.10348	-0.10209	0.10618	-0.02506	0.13030	0.08776	(And (Agent $e0 $x0) (Member $e0 repair) (Patient $e0 $x1))
p200665	-0.02920	0.04564	0.00371	0.04258	-0.03398	-0.08831	-0.08237	-0.03957	0.00059	-0.01107	-0.01934	-0.02764	0.02144	0.02004	-0.01952	-0.01183	(And (Agent $e0 $x0) (Source $e0 $x1) (Theme $e0 $x2))
p200675	0.01614	0.12726	-0.02938	-0.00720	0.15095	0.02245	-0.00173	-0.06405	0.08818	-0.10869	-0.06597	0.22889	-0.05077	0.02384	0.04021	-0.10672	(And (Agent $e0 $x0) (Member $e0 abandon))
p200676	-0.04537	-0.01718	-0.06481	-0.05381	0.04041	-0.05733	0.02486	-0.00134	0.07293	-0.00937	0.07531	-0.03472	-0.03490	0.00869	-0.06840	0.06990	(And (Agent $e0 $x0) (Member $e0 destroy))
p200677	-0.03870	0.04936	-0.01499	0.04953	-0.01642	-0.08588	-0.06294	-0.03933	0.00419	-0.02090	-0.01010	-0.01247	0.00156	0.02968	-0.01757	-0.00856	(And (Agent $e0 $x0) (Member $e0 reject))
p200678	-0.17345	-0.04133	-0.09264	-0.04563	0.16831	-0.03348	-0.08450	0.05627	-0.09317	0.23036	-0.10350	-0.10135	0.10579	-0.02439	0.13024	0.08835	(And (Agent $e0 $x0) (Member $e0 repair))
p200679	-0.04272	0.03171	-0.02778	0.02556	-0.00257	-0.08004	-0.04333	-0.02888	0.02390	-0.01712	0.01023	-0.02023	-0.00766	0.02335	-0.03161	0.01178	(And (Agent $e0 $x0) (Member $x0 physician))
p200680	-0.06632	-0.09072	0.08642	-0.00525	-0.06433	0.05927	0.04029	-0.05999	0.02735	0.18498	0.01514	0.11952	-0.30456	0.19275	-0.04346	0.36701	(And (Agent $e0 $x0) (Member $x0 school))
p200681	-0.44417	0.46862	0.00815	-0.26697	-0.10140	-0.26085	0.73763	0.27473	0.49215	-0.12978	0.00516	-0.16857	0.25745	-0.28323	-0.19436	0.12257	(And (Agent $e0 $x0) (Possession $x0 $x1))
p200682	-0.17094	-0.01046	-0.03797	0.27577	-0.08967	-0.10188	0.05335	-0.10404	-0.02848	0.15564	0.14201	0.18611	0.19358	-0.12215	-0.03135	-0.15723	(And (Can $e0) (Theme $e0 $x0))
p200683	-0.06377	-0.04164	-0.00717	0.03904	-0.04157	0.04911	-0.09189	0.05678	0.12641	0.03469	-0.01995	0.02873	0.01036	-0.09746	-0.00075	-0.06367	(And (Holder $e0 $x0) (Member $e0 require))
p200684	0.02908	-0.04508	0.00247	0.08427	0.00649	0.05172	0.04917	0.07538	-0.05016	-0.00710	-0.01885	0.00218	-0.04835	0.04938	0.14454	-0.02914	(And (Location $e0 $x0) (Member $x0 ledger))
p200685	0.01675	0.12706	-0.02944	-0.00778	0.15008	0.02206	-0.00256	-0.06488	0.08913	-0.10892	-0.06520	0.22930	-0.05127	0.02364	0.03990	-0.10638	(And (Member $e0 abandon) (Theme $e0 $x0))
p200686	-0.05622	-0.03654	0.01967	0.02696	-0.06451	0.02588	-0.12374	0.03821	0.11599	0.03634	-0.01977	0.03458	0.02363	-0.10737	0.00133	-0.06863	(And (Member $e0 have) (Theme $e0 $x0))
