pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p200471	0.03391	0.40676	0.18057	0.14555	0.18753	-0.01502	0.10303	-0.11366	0.02880	-0.17317	0.06804	-0.24483	-0.09375	0.00905	-0.15110	0.29182	(And (Agent $e0 $x0) (Member $e0 teach) (Recipient $e0 $x1))
p200480	-0.12632	0.34543	-0.10107	0.01871	-0.11375	-0.01083	-0.02960	-0.03937	-0.05303	-0.24143	0.15622	0.28108	0.13648	0.01109	-0.08048	-0.15306	(And (Agent $e0 $x0) (Cardinality $x0 <num>))
p200481	-0.04912	-0.04911	-0.01439	-0.01203	-0.01572	-0.04968	0.01657	-0.00997	-0.09927	0.05755	0.05044	0.04525	-0.06001	0.04078	-0.03753	0.00071	(And (Agent $e0 $x0) (Member $e0 answer))
p200482	-0.04221	-0.03639	-0.01036	-0.01146	-0.03770	-0.04763	0.03563	-0.01467	-0.08752	0.05053	0.05713	0.04051	-0.06372	0.03715	-0.05100	0.00801	(And (Agent $e0 $x0) (Member $e0 decide))
p200483	0.03390	0.40678	0.18062	0.14556	0.18752	-0.01501	0.10302	-0.11369	0.02878	-0.17322	0.06805	-0.24485	-0.09376	0.00912	-0.15109	0.29177	(And (Agent $e0 $x0) (Member $e0 teach))
p200484	0.06418	0.01975	0.00537	-0.04231	-0.01932	-0.04321	0.02499	0.00242	-0.01261	-0.07437	-0.05644	0.09391	0.08395	-0.02617	-0.01225	-0.04422	(And (Cardinality $x0 <num>) (GroupOf $x0 child))
p200486	-0.04911	-0.04911	-0.01438	-0.01203	-0.01571	-0.04968	0.01659	-0.00997	-0.09927	0.05755	0.05044	0.04525	-0.06001	0.04077	-0.03754	0.00070	(And (Member $e0 answer) (Theme $e0 $x0))
p200487	-0.08856	-0.22398	0.38364	-0.08556	-0.04544	0.18954	-0.10678	0.13460	-0.13007	-0.02056	-0.06942	0.44194	-0.06144	-0.24766	-0.12455	0.20666	(And (Member $e0 build) (Patient $e0 $x0))
p200488	-0.06018	-0.09838	-0.01206	-0.02751	0.24005	-0.02921	0.02639	0.01988	-0.04091	-0.04523	-0.03253	0.03361	-0.00358	0.01649	-0.03322	-0.05765	(And (Member $e0 lend) (Theme $e0 $x0))
p200489	0.03364	0.40708	0.18144	0.14573	0.18741	-0.01486	0.10295	-0.11409	0.02845	-0.17398	0.06823	-0.24499	-0.09387	0.01000	-0.15108	0.29109	(And (Member $e0 teach) (Recipient $e0 $x0))
p200490	-0.05601	-0.04704	0.00477	-0.03138	-0.01310	-0.06271	0.01616	0.00689	-0.11630	0.03084	0.00762	0.03240	-0.05095	0.02786	0.00461	0.00824	(And (Source $e0 $x0) (Theme $e0 $x1))
p200498	0.06768	0.11911	-0.13832	-0.09053	0.06939	0.11792	-0.17964	0.07806	-0.01313	0.34070	-0.07163	0.09109	-0.06350	0.06460	0.20282	-0.08099	(Can $e0)
p200499	-0.04919	-0.04914	-0.01463	-0.01200	-0.01575	-0.04966	0.01625	-0.01000	-0.09933	0.05757	0.05044	0.04521	-0.05995	0.04086	-0.03733	0.00087	(Member $e0 answer)
p200500	-0.08844	-0.22407	0.38358	-0.08558	-0.04544	0.18947	-0.10686	0.13464	-0.13013	-0.02044	-0.06943	0.44195	-0.06145	-0.24763	-0.12449	0.20673	(Member $e0 build)
p200501	-0.06018	-0.09844	-0.01204	-0.02750	0.24005	-0.02923	0.02642	0.01988	-0.04093	-0.04519	-0.03252	0.03365	-0.00361	0.01647	-0.03326	-0.05765	(Member $e0 lend)
p200502	0.08372	0.02434	-0.00482	-0.03649	-0.03383	-0.07054	-0.01356	0.00620	-0.07984	-0.04175	-0.04714	0.06667	0.06872	-0.00350	-0.00273	-0.03012	(Member $e0 require)
p200503	0.03383	0.40687	0.18086	0.14561	0.18748	-0.01497	0.10300	-0.11381	0.02867	-0.17345	0.06811	-0.24490	-0.09380	0.00940	-0.15109	0.29157	(Member $e0 teach)
p200504	-0.08639	-0.00382	0.03594	-0.01619	0.00475	0.16475	0.08822	-0.06201	0.02521	-0.05801	0.06457	-0.03293	-0.05203	-0.07788	0.06683	-0.02874	(Member $x0 crate)
p200525	0.42245	-0.11108	0.06190	-0.09459	0.06394	-0.17647	0.13772	0.06443	-0.02764	-0.10734	0.06791	0.07699	0.19821	-0.11716	0.02179	-0.05616	(And (Cardinality $x0 <num>) (Past $e0) (Theme $e0 $x0))
p200550	-0.04203	-0.03262	-0.00602	-0.00934	-0.03691	-0.04762	0.03578	-0.01324	-0.09376	0.04759	0.05712	0.04207	-0.06153	0.03464	-0.04975	0.00460	(And (Agent $e0 $x0) (Member $e0 decide) (Theme $e0 $x1))
p200551	-0.05461	-0.10427	-0.01200	-0.02578	0.24089	-0.02585	0.02646	0.01965	-0.03092	-0.04075	-0.02816	0.03424	-0.00291	0.01541	-0.03424	-0.05494	(And (Agent $e0 $x0) (Member $e0 lend) (Theme $e0 $x1))
p200558	0.09881	-0.03771	-0.03538	0.02995	-0.04118	0.08438	-0.04345	-0.07104	-0.09901	-0.04454	0.03060	-0.04821	-0.04517	0.08757	-0.01751	0.06625	(And (Agent $e0 $x0) (Member $e0 cancel))
p200559	-0.05461	-0.10422	-0.01201	-0.02579	0.24090	-0.02583	0.02643	0.01966	-0.03090	-0.04079	-0.02817	0.03421	-0.00288	0.01542	-0.03421	-0.05495	(And (Agent $e0 $x0) (Member $e0 lend))
p200560	-0.04404	-0.03748	-0.00927	-0.01917	-0.03566	-0.04525	0.02930	-0.00831	-0.09874	0.04583	0.03090	0.03757	-0.05229	0.03713	-0.03774	0.00687	(And (Agent $e0 $x0) (Member $x0 board))
p200561	-0.04674	-0.04748	-0.01508	-0.03103	-0.00546	-0.05182	0.00409	0.00435	-0.08606	0.03564	0.01981	0.02168	-0.04849	0.03486	0.00261	0.02340	(And (Agent $e0 $x0) (Source $e0 $x1))
p200562	-0.10151	0.06785	0.20173	-0.04006	-0.02109	0.00819	0.00923	-0.05440	0.05800	0.05430	-0.13922	-0.09378	0.32779	0.20577	-0.01870	-0.09181	(And (Location $e0 $x0) (Member $e0 work))
p200563	-0.04208	-0.03262	-0.00613	-0.00933	-0.03693	-0.04761	0.03569	-0.01325	-0.09379	0.04758	0.05711	0.04205	-0.06151	0.03467	-0.04969	0.00466	(And (Member $e0 decide) (Theme $e0 $x0))
p200564	-0.02659	-0.09356	0.09893	0.25385	0.01697	-0.02276	0.07074	-0.09534	0.00086	0.28098	0.11736	-0.01343	0.04833	-0.10090	-0.09046	0.02117	(And (Member $e0 discover) (Theme $e0 $x0))
p200573	-0.03283	0.10096	-0.15192	0.02637	-0.04771	0.22615	0.17326	-0.00665	-0.11277	-0.16220	-0.09866	-0.12494	0.14364	0.11404	-0.11065	-0.02527	(Member $e0 begin)
p200574	0.09880	-0.03767	-0.03576	0.02984	-0.04117	0.08436	-0.04365	-0.07090	-0.09901	-0.04445	0.03053	-0.04825	-0.04508	0.08762	-0.01735	0.06634	(Member $e0 cancel)
p200575	-0.04737	0.05461	0.03854	-0.02435	-0.02296	-0.01400	0.05058	0.00312	0.02036	0.03183	-0.05999	-0.01317	0.10723	-0.02817	-0.03210	-0.02788	(Member $x0 ledger)
p200620	-0.04830	-0.16010	-0.22977	-0.05796	0.09018	-0.05826	-0.35899	0.04435	-0.03693	-0.03978	0.05852	-0.07200	0.24277	-0.02869	0.26147	0.30742	(And (Agent $e0 $x0) (Member $x0 school) (Theme $e0 $x1))
p200621	0.60199	-0.26394	-0.31605	0.15913	-0.18566	-0.43207	0.18156	-0.09908	0.20763	0.09984	-0.22017	0.25607	-0.18399	0.45024	0.05512	0.61445	(And (Agent $e0 $x0) (Member $x1 person) (Possession $x0 $x1))
p200661	-0.10956	0.23493	-0.06849	0.02338	-0.10295	-0.02937	-0.01588	-0.02853	-0.08897	-0.08799	0.13487	0.17430	0.02986	0.02901	-0.06903	-0.08316	(And (Agent $e0 $x0) (Member $e0 abandon) (Theme $e0 $x1))
p200662	0.12609	-0.02829	-0.04683	0.01356	-0.03511	0.09512	-0.04288	-0.05949	-0.07916	-0.05977	0.01173	-0.06767	-0.03237	0.10743	-0.01053	0.05600	(And (Agent $e0 $x0) (Member $e0 destroy) (Patient $e0 $x1))
p200663	-0.03887	-0.04036	-0.01272	-0.01536	-0.01634	-0.04053	0.01066	-0.00550	-0.08226	0.04386	0.03357	0.03328	-0.04540	0.03345	-0.02441	0.00305	(And (Agent $e0 $x0) (Member $e0 reject) (Theme $e0 $x1))
p200664	0.02755	-0.01012	0.09479	-0.11328	0.03208	-0.04645	-0.06766	0.16742	0.14213	-0.00736	0.22532	-0.10642	-0.09352	0.15215	-0.03680	-0.06784	(And (Agent $e0 $x0) (Member $e0 repair) (Patient $e0 $x1))
p200665	-0.04970	-0.04848	-0.01275	-0.03009	-0.00451	-0.05141	0.00260	0.00704	-0.09345	0.03425	0.01818	0.02724	-0.04484	0.03211	0.00561	0.01581	(And (Agent $e0 $x0) (Source $e0 $x1) (Theme $e0 $x2))
p200675	-0.10956	0.23493	-0.06850	0.02338	-0.10295	-0.02937	-0.01589	-0.02853	-0.08898	-0.08800	0.13486	0.17430	0.02986	0.02901	-0.06903	-0.08316	(And (Agent $e0 $x0) (Member $e0 abandon))
p200676	0.12608	-0.02828	-0.04688	0.01353	-0.03510	0.09512	-0.04291	-0.05945	-0.07915	-0.05975	0.01171	-0.06766	-0.03235	0.10743	-0.01051	0.05598	(And (Agent $e0 $x0) (Member $e0 destroy))
p200677	-0.03887	-0.04036	-0.01272	-0.01536	-0.01634	-0.04053	0.01066	-0.00550	-0.08226	0.04386	0.03357	0.03328	-0.04540	0.03345	-0.02442	0.00305	(And (Agent $e0 $x0) (Member $e0 reject))
p200678	0.02765	-0.00988	0.09495	-0.11283	0.03227	-0.04600	-0.06759	0.16692	0.14285	-0.00765	0.22551	-0.10654	-0.09355	0.15215	-0.03699	-0.06781	(And (Agent $e0 $x0) (Member $e0 repair))
p200679	0.00134	-0.04146	-0.01947	-0.00930	-0.02114	-0.00652	-0.00622	-0.01786	-0.07764	0.02138	0.02950	0.01246	-0.04247	0.04707	-0.02046	0.01837	(And (Agent $e0 $x0) (Member $x0 physician))
p200680	-0.04810	-0.16122	-0.22855	-0.05780	0.08991	-0.05888	-0.35882	0.04445	-0.03772	-0.03681	0.05972	-0.07200	0.24140	-0.02877	0.26089	0.30765	(And (Agent $e0 $x0) (Member $x0 school))
p200681	0.60206	-0.26395	-0.31600	0.15913	-0.18566	-0.43207	0.18162	-0.09908	0.20766	0.09984	-0.22017	0.25615	-0.18399	0.45020	0.05506	0.61440	(And (Agent $e0 $x0) (Possession $x0 $x1))
p200682	0.06488	0.11904	-0.13932	-0.08607	0.07019	0.11584	-0.17716	0.07895	-0.02321	0.33583	-0.06997	0.09193	-0.06109	0.07078	0.20227	-0.08116	(And (Can $e0) (Theme $e0 $x0))
p200683	0.06321	0.02134	0.00291	-0.03094	-0.03236	-0.05741	-0.01444	0.00554	-0.07082	-0.03689	-0.04674	0.07779	0.06078	-0.01714	-0.00093	-0.02684	(And (Holder $e0 $x0) (Member $e0 require))
p200684	-0.05826	0.06901	0.03674	-0.02578	-0.02715	-0.01967	0.05714	0.00535	0.01166	0.03414	-0.07100	-0.01689	0.13316	-0.02104	-0.03473	-0.03407	(And (Location $e0 $x0) (Member $x0 ledger))
p200685	-0.10963	0.23494	-0.06846	0.02338	-0.10290	-0.02931	-0.01582	-0.02851	-0.08890	-0.08794	0.13487	0.17432	0.02984	0.02898	-0.06906	-0.08325	(And (Member $e0 abandon) (Theme $e0 $x0))
p200686	0.06208	0.02506	0.02307	-0.03492	-0.03370	-0.06885	0.02035	0.01208	-0.09774	-0.03917	-0.06035	0.06231	0.05226	-0.01588	0.00985	-0.03927	(And (Member $e0 have) (Theme $e0 $x0))
